id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,formation_place,accurate_back_zone_pass,accurate_fwd_zone_pass,accurate_layoffs,accurate_pass,accurate_pull_back,accurate_throws,aerial_lost,aerial_won,appearances,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,backward_pass,ball_recovery,blocked_pass,challenge_lost,crosses_18yard,crosses_18yardplus,draws,duel_lost,duel_won,effective_clearance,effective_head_clearance,final_third_entries,fouls,fwd_pass,goals_conceded,goals_conceded_ibox,hand_ball,head_clearance,head_pass,leftside_pass,long_pass_own_to_opp,losses,mins_played,open_play_pass,overrun,passes_left,passes_right,pen_area_entries,poss_lost_all,poss_lost_ctrl,poss_won_def_3rd,poss_won_mid_3rd,put_through,rightside_pass,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_pull_back,total_sub_on,total_tackle,total_throws,touches,turnover,unsuccessful_touch,was_fouled,won_corners,won_tackle,accurate_chipped_pass,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_launches,accurate_long_balls,att_assist_openplay,att_bx_centre,att_bx_right,att_cmiss_right,att_hd_miss,att_hd_total,att_ibox_blocked,att_ibox_miss,att_ibox_post,att_ibox_target,att_lf_target,att_lf_total,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_miss,att_obox_target,att_obx_centre,att_obx_right,att_openplay,att_post_left,att_rf_target,att_rf_total,att_setpiece,att_sv_low_centre,att_sv_low_right,big_chance_missed,blocked_cross,blocked_scoring_att,corner_taken,dangerous_play,dispossessed,effective_blocked_cross,error_lead_to_shot,fouled_final_third,game_started,goals_conceded_obox,hit_woodwork,interception,interception_won,long_pass_own_to_opp_success,lost_corners,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,outfielder_block,pen_goals_conceded,poss_won_att_3rd,post_scoring_att,shot_off_target,total_att_assist,total_corners_intobox,total_scoring_att,total_sub_off,wins,won_contest,clean_sheet,interceptions_in_box,second_goal_assist,yellow_card,att_cmiss_left,att_freekick_post,att_freekick_target,att_freekick_total,att_goal_high_centre,att_goal_low_left,att_hd_goal,att_hd_target,att_ibox_goal,att_lf_goal,att_miss_high,att_miss_high_left,att_obox_post,att_post_high,att_post_right,att_sv_high_centre,att_sv_high_left,att_sv_high_right,att_sv_low_left,big_chance_created,big_chance_scored,goals,goals_openplay,last_man_tackle,shield_ball_oop,total_offside,accurate_corners_intobox,accurate_freekick_cross,accurate_through_ball,att_assist_setplay,att_bx_left,error_lead_to_goal,freekick_cross,goal_assist,goal_assist_deadball,goal_assist_intentional,goal_assist_openplay,goal_assist_setplay,six_yard_block,total_through_ball,own_goals,penalty_conceded,assist_penalty_won,att_fastbreak,att_goal_low_centre,att_goal_low_right,att_obox_goal,att_one_on_one,att_rf_goal,goal_fastbreak,penalty_won,shot_fastbreak,total_fastbreak,att_cmiss_high,touches_in_opp_box,accurate_goal_kicks,accurate_keeper_throws,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,saved_ibox,saves,total_high_claim,assist_attempt_saved,att_goal_high_right,att_hd_post,att_pen_goal,att_pen_miss,red_card,second_yellow,att_cmiss_high_left,att_freekick_goal,att_freekick_miss,att_goal_high_left,att_lg_centre,clearance_off_line,foul_throw_in,att_cmiss_high_right,assist_pass_lost,assist_own_goal,att_obxd_left,att_obx_left,diving_save,attempts_obox,assist_blocked_shot,assist_free_kick_won,accurate_keeper_sweeper,cross_not_claimed,dive_catch,dive_save,gk_smother,penalty_faced,punches,saved_obox,stand_catch,stand_save,total_keeper_sweeper,assist_handball_won,assist_post,att_obxd_right,att_lg_left,attempts_ibox,att_obp_goal,att_corner,penalty_save,att_pen_target,att_pen_post
3311,144801.0,Bacary Sagna,Bacary,Sagna,1983-02-14,France,France,33.0,D,Right Full Back,42,55.0,502.0,830.0,4.0,1313.0,,266.0,57.0,86.0,28.0,9.0,138.0,90.0,218.0,126.0,57.0,20.0,63.0,11.0,8.0,112.0,155.0,81.0,55.0,272.0,17.0,672.0,26.0,20.0,,61.0,187.0,601.0,219.0,6.0,2448.0,1573.0,2.0,32.0,680.0,69.0,440.0,422.0,65.0,48.0,57.0,96.0,438.0,1299.0,20.0,582.0,54.0,99.0,11.0,74.0,74.0,576.0,32.0,1079.0,61.0,4.0,121.0,1587.0,3.0,1.0,50.0,323.0,2296.0,14.0,14.0,14.0,19.0,33.0,31.0,19.0,19.0,12.0,12.0,52.0,24.0,2.0,,,1.0,2.0,1.0,1.0,,2.0,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,2.0,,,1.0,,9.0,1.0,,,12.0,9.0,,1.0,27.0,6.0,,50.0,50.0,139.0,16.0,10.0,12.0,15.0,2.0,7.0,,13.0,,2.0,27.0,,5.0,1.0,14.0,5.0,11.0,3.0,,4.0,,,,,,,,1.0,,,,,,,,1.0,,,,3.0,,,,,1.0,,,,1.0,,,,,3.0,,2.0,3.0,,1.0,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6251,131640.0,Henri Saivet,Henri,Saivet,1990-10-26,Senegal,Senegal,,M,Midfielder,42,12.0,47.0,15.0,1.0,62.0,,,6.0,1.0,4.0,1.0,13.0,8.0,4.0,20.0,2.0,5.0,,,,16.0,16.0,2.0,,8.0,1.0,38.0,3.0,2.0,,,17.0,22.0,13.0,2.0,148.0,81.0,,6.0,8.0,,26.0,26.0,11.0,9.0,2.0,18.0,3.0,61.0,2.0,55.0,6.0,2.0,3.0,,,9.0,,27.0,4.0,1.0,8.0,82.0,,2.0,13.0,,115.0,2.0,2.0,1.0,,9.0,4.0,,,,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,1.0,,5.0,5.0,6.0,,,,1.0,,,,,,,1.0,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4796,315859.0,Mamadou Sakho,Mamadou,Sakho,1990-02-13,France,France,75.0,D,Centre Central Defender,42,120.0,720.0,372.0,,1092.0,,4.0,45.0,75.0,22.0,5.0,124.0,90.0,56.0,158.0,16.0,6.0,,,7.0,69.0,123.0,113.0,79.0,136.0,9.0,604.0,30.0,26.0,,90.0,142.0,212.0,259.0,6.0,1855.0,1213.0,,174.0,22.0,8.0,199.0,175.0,112.0,45.0,16.0,371.0,109.0,1065.0,10.0,784.0,57.0,137.0,9.0,,,154.0,1.0,459.0,31.0,,118.0,1243.0,,1.0,30.0,4.0,1554.0,11.0,11.0,14.0,2.0,20.0,33.0,,,,13.0,69.0,4.0,3.0,,,4.0,5.0,,4.0,,,,1.0,,1.0,2.0,1.0,,,1.0,,,,,,1.0,,,1.0,4.0,1.0,,,10.0,4.0,3.0,,21.0,4.0,,37.0,37.0,195.0,9.0,8.0,3.0,1.0,1.0,22.0,1.0,1.0,,4.0,4.0,,6.0,2.0,9.0,8.0,5.0,5.0,,1.0,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,1.0,1.0,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10004,21262.0,Bakary Sako,Bakary,Sako,1988-04-26,France,Mali,,M,Midfielder,42,107.0,100.0,189.0,22.0,276.0,1.0,5.0,18.0,8.0,20.0,5.0,111.0,96.0,107.0,68.0,23.0,10.0,36.0,13.0,4.0,93.0,58.0,4.0,2.0,35.0,13.0,88.0,14.0,12.0,1.0,3.0,28.0,81.0,30.0,10.0,1074.0,329.0,6.0,114.0,50.0,65.0,208.0,205.0,33.0,31.0,23.0,60.0,108.0,272.0,10.0,114.0,13.0,7.0,35.0,77.0,57.0,137.0,14.0,299.0,14.0,22.0,35.0,336.0,1.0,9.0,18.0,6.0,626.0,19.0,19.0,12.0,21.0,15.0,9.0,13.0,8.0,6.0,1.0,15.0,6.0,5.0,4.0,1.0,,1.0,6.0,4.0,,6.0,10.0,28.0,,2.0,2.0,5.0,4.0,7.0,16.0,,26.0,,2.0,5.0,1.0,1.0,1.0,3.0,,11.0,20.0,,38.0,,,4.0,11.0,2.0,1.0,14.0,14.0,15.0,2.0,1.0,5.0,4.0,15.0,4.0,1.0,4.0,,8.0,10.0,20.0,34.0,8.0,6.0,20.0,,2.0,,1.0,2.0,,1.0,3.0,1.0,1.0,,1.0,2.0,1.0,3.0,1.0,,,,2.0,1.0,2.0,6.0,5.0,1.0,2.0,2.0,,1.0,8.0,5.0,1.0,,2.0,5.0,,8.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13648,277388.0,Martin Samuelsen,Martin,Samuelsen,1997-04-17,Norway,Norway,14.0,M,Left/Centre/Right Attacking Midfielder,42,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4973,187459.0,Alexis Sánchez,Alexis,Sánchez,1988-12-19,Chile,Chile,7.0,F,Left/Centre/Right Second Striker,42,272.0,211.0,942.0,124.0,1142.0,3.0,2.0,42.0,22.0,30.0,12.0,144.0,141.0,310.0,130.0,79.0,25.0,35.0,13.0,9.0,258.0,234.0,4.0,3.0,148.0,32.0,405.0,23.0,16.0,4.0,3.0,55.0,249.0,74.0,6.0,2446.0,1427.0,10.0,272.0,171.0,200.0,602.0,600.0,47.0,61.0,79.0,470.0,626.0,1137.0,29.0,248.0,183.0,6.0,164.0,64.0,50.0,845.0,34.0,1250.0,2.0,132.0,106.0,1434.0,13.0,2.0,47.0,2.0,2179.0,71.0,71.0,65.0,38.0,30.0,115.0,11.0,8.0,15.0,,71.0,56.0,34.0,6.0,7.0,9.0,14.0,24.0,20.0,2.0,13.0,2.0,7.0,2.0,10.0,13.0,12.0,10.0,12.0,36.0,,83.0,1.0,20.0,83.0,3.0,8.0,6.0,11.0,3.0,36.0,15.0,,100.0,3.0,3.0,21.0,28.0,7.0,5.0,24.0,24.0,51.0,2.0,,22.0,40.0,38.0,3.0,1.0,22.0,3.0,33.0,62.0,14.0,107.0,12.0,15.0,100.0,7.0,,1.0,1.0,4.0,,5.0,12.0,,6.0,2.0,3.0,10.0,1.0,4.0,1.0,1.0,,2.0,1.0,,2.0,8.0,13.0,8.0,13.0,11.0,,,13.0,3.0,,11.0,2.0,16.0,,2.0,4.0,,4.0,4.0,,4.0,36.0,,,,4.0,,3.0,3.0,1.0,10.0,,1.0,4.0,4.0,,,,,,,,,,,,,2.0,,,,,,,1.0,1.0,2.0,1.0,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4193,284456.0,Sandro,Sandro Ranieri,Guimaraes Cordeiro,1989-03-15,Brazil,Brazil,30.0,M,Centre Defensive Midfielder,42,38.0,41.0,50.0,,89.0,,,7.0,15.0,12.0,4.0,34.0,32.0,21.0,20.0,13.0,4.0,2.0,1.0,5.0,19.0,36.0,10.0,3.0,18.0,5.0,57.0,7.0,4.0,,4.0,33.0,27.0,29.0,4.0,379.0,136.0,,13.0,26.0,3.0,59.0,57.0,7.0,11.0,13.0,33.0,22.0,87.0,10.0,52.0,8.0,12.0,6.0,3.0,3.0,36.0,8.0,89.0,6.0,,11.0,138.0,,7.0,10.0,,218.0,4.0,4.0,6.0,,7.0,3.0,2.0,2.0,4.0,,2.0,1.0,,,1.0,,,,,,,,,,,2.0,,3.0,,3.0,,2.0,,,3.0,,,,,1.0,,,,2.0,1.0,,,5.0,3.0,,13.0,13.0,9.0,3.0,,1.0,,,3.0,1.0,2.0,,3.0,1.0,,3.0,3.0,3.0,5.0,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4718,270135.0,Yaya Sanogo,Yaya,Sanogo,1993-01-27,France,France,55.0,F,Centre Striker,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4477,100206.0,Santi Cazorla,Santiago,Cazorla González,1984-12-13,Spain,Spain,8.0,M,Left/Centre/Right Attacking Midfielder,42,83.0,328.0,796.0,25.0,1109.0,1.0,3.0,6.0,1.0,15.0,10.0,64.0,69.0,110.0,139.0,36.0,27.0,5.0,4.0,3.0,73.0,80.0,10.0,7.0,174.0,13.0,392.0,11.0,8.0,,10.0,32.0,320.0,131.0,3.0,1292.0,1191.0,2.0,208.0,147.0,118.0,217.0,212.0,69.0,63.0,36.0,406.0,418.0,1076.0,21.0,354.0,95.0,15.0,46.0,59.0,24.0,494.0,4.0,933.0,9.0,27.0,81.0,1228.0,3.0,,28.0,3.0,1525.0,13.0,13.0,14.0,4.0,23.0,61.0,15.0,6.0,4.0,1.0,53.0,24.0,6.0,2.0,,,,3.0,3.0,,6.0,4.0,10.0,1.0,4.0,1.0,3.0,7.0,2.0,12.0,,20.0,,4.0,14.0,,2.0,,1.0,2.0,6.0,41.0,,20.0,2.0,1.0,2.0,15.0,3.0,,26.0,26.0,107.0,1.0,,9.0,28.0,8.0,1.0,,7.0,,10.0,38.0,35.0,24.0,2.0,9.0,37.0,6.0,2.0,1.0,2.0,3.0,,1.0,1.0,,,,,,,3.0,1.0,,,,2.0,,,4.0,7.0,,,,,1.0,2.0,9.0,5.0,4.0,10.0,4.0,,15.0,3.0,2.0,3.0,1.0,2.0,,16.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8980,42702.0,Jeffrey Schlupp,Jeffrey,Schlupp,1992-12-23,Germany,Ghana,15.0,M,Left Winger,42,90.0,116.0,231.0,8.0,337.0,2.0,45.0,28.0,26.0,24.0,11.0,124.0,81.0,88.0,93.0,34.0,14.0,42.0,3.0,9.0,104.0,134.0,16.0,9.0,86.0,15.0,194.0,24.0,21.0,,13.0,46.0,54.0,81.0,1.0,1383.0,453.0,11.0,158.0,17.0,34.0,268.0,263.0,50.0,36.0,34.0,125.0,125.0,330.0,20.0,153.0,33.0,21.0,71.0,45.0,45.0,180.0,13.0,353.0,51.0,8.0,94.0,461.0,4.0,10.0,46.0,64.0,883.0,25.0,25.0,22.0,20.0,36.0,16.0,10.0,10.0,3.0,10.0,38.0,15.0,2.0,,,1.0,1.0,5.0,6.0,,2.0,5.0,24.0,3.0,3.0,3.0,4.0,5.0,3.0,12.0,,23.0,,,1.0,2.0,3.0,2.0,1.0,11.0,9.0,,,18.0,11.0,,10.0,14.0,3.0,,31.0,31.0,34.0,7.0,3.0,5.0,12.0,6.0,1.0,3.0,7.0,,11.0,17.0,,26.0,5.0,14.0,41.0,1.0,3.0,,4.0,1.0,,,,,,,,1.0,1.0,,2.0,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,11.0,,,2.0,,1.0,2.0,,,,,1.0,1.0,1.0,,1.0,,,,1.0,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,11230.0,Kasper Schmeichel,Kasper,Schmeichel,1986-11-05,Denmark,Denmark,1.0,G,Goalkeeper,42,38.0,136.0,273.0,,409.0,,,3.0,9.0,38.0,,317.0,202.0,,357.0,1.0,2.0,,,12.0,5.0,12.0,27.0,1.0,514.0,,1043.0,36.0,32.0,,1.0,1.0,73.0,952.0,3.0,3420.0,486.0,,171.0,233.0,37.0,750.0,745.0,36.0,1.0,1.0,30.0,124.0,200.0,,196.0,44.0,32.0,1.0,,,514.0,,950.0,516.0,,1066.0,1146.0,,,1.0,,1437.0,,,1.0,1.0,1.0,27.0,,,,143.0,333.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,4.0,,3.0,3.0,275.0,19.0,,1.0,4.0,,,4.0,,,,5.0,,,,23.0,1.0,15.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,79.0,324.0,47.0,273.0,82.0,61.0,99.0,49.0,,,,,,,,,,,,,,,,,,,,47.0,,,,40.0,5.0,4.0,21.0,14.0,4.0,22.0,38.0,11.0,9.0,46.0,,,,,,,,,,
4615,258394.0,Morgan Schneiderlin,Morgan,Schneiderlin,1989-11-08,France,France,6.0,M,Centre Defensive Midfielder,42,163.0,600.0,706.0,49.0,1306.0,,,31.0,19.0,29.0,40.0,191.0,92.0,168.0,161.0,25.0,23.0,5.0,1.0,7.0,121.0,114.0,40.0,21.0,164.0,52.0,390.0,21.0,20.0,1.0,24.0,75.0,497.0,216.0,6.0,2204.0,1430.0,,211.0,202.0,22.0,208.0,200.0,53.0,103.0,25.0,404.0,262.0,1277.0,19.0,645.0,89.0,48.0,14.0,7.0,6.0,316.0,13.0,821.0,20.0,51.0,139.0,1459.0,,4.0,71.0,,1783.0,19.0,19.0,15.0,4.0,50.0,57.0,,,3.0,4.0,100.0,9.0,4.0,1.0,1.0,2.0,2.0,3.0,3.0,,,,1.0,1.0,2.0,2.0,1.0,3.0,,4.0,,3.0,,,8.0,4.0,,,,1.0,4.0,3.0,,13.0,1.0,1.0,1.0,25.0,1.0,,74.0,74.0,168.0,2.0,,3.0,6.0,1.0,5.0,2.0,5.0,,6.0,9.0,1.0,11.0,4.0,16.0,9.0,14.0,1.0,,3.0,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,
1218,58158.0,Mark Schwarzer,Mark,Schwarzer,1972-10-06,Australia,Australia,32.0,G,Goalkeeper,42,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5271,125877.0,Bastian Schweinsteiger,Bastian,Schweinsteiger,1984-08-01,Germany,Germany,31.0,M,Centre Central Midfielder,42,60.0,349.0,567.0,20.0,914.0,,4.0,22.0,16.0,18.0,15.0,88.0,34.0,152.0,106.0,43.0,17.0,2.0,5.0,6.0,88.0,81.0,14.0,9.0,175.0,19.0,353.0,10.0,10.0,1.0,10.0,59.0,230.0,124.0,2.0,1202.0,1042.0,1.0,242.0,104.0,40.0,215.0,213.0,29.0,67.0,43.0,332.0,279.0,889.0,23.0,379.0,90.0,16.0,16.0,7.0,7.0,365.0,19.0,695.0,17.0,21.0,103.0,1067.0,,5.0,36.0,4.0,1290.0,20.0,20.0,17.0,2.0,25.0,52.0,2.0,2.0,7.0,7.0,64.0,8.0,4.0,1.0,,,2.0,1.0,3.0,,2.0,,3.0,,2.0,,2.0,3.0,,5.0,,8.0,,1.0,7.0,1.0,1.0,,1.0,,3.0,1.0,,28.0,,,5.0,13.0,,,23.0,23.0,86.0,3.0,,2.0,6.0,3.0,3.0,1.0,10.0,,6.0,8.0,,12.0,5.0,10.0,13.0,2.0,1.0,,3.0,,,,,,,1.0,1.0,1.0,,2.0,2.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10503,154823.0,Ryan Seager,Ryan,Seager,1996-02-05,England,England,27.0,F,Centre Striker,42,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13915,153612.0,Jerell Sellars,Jerell,Sellars,1995-12-11,England,England,88.0,M,Midfielder,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412,154029.0,Philippe Senderos,Philippe,Senderos,1985-02-14,Switzerland,Switzerland,4.0,D,Central Defender,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4185,6782.0,Stéphane Sessegnon,Stéphane,Sessegnon,1984-06-01,Benin,Benin,29.0,M,Centre/Right Attacking Midfielder,42,151.0,116.0,345.0,26.0,442.0,1.0,8.0,28.0,9.0,25.0,10.0,154.0,107.0,153.0,114.0,47.0,11.0,49.0,11.0,7.0,144.0,135.0,6.0,4.0,49.0,17.0,133.0,25.0,19.0,,4.0,40.0,160.0,26.0,10.0,1758.0,542.0,10.0,34.0,212.0,99.0,337.0,337.0,49.0,47.0,47.0,106.0,222.0,433.0,24.0,146.0,12.0,6.0,91.0,94.0,69.0,282.0,9.0,500.0,8.0,31.0,26.0,552.0,4.0,4.0,19.0,8.0,1029.0,52.0,52.0,52.0,14.0,13.0,7.0,19.0,11.0,2.0,1.0,10.0,18.0,6.0,6.0,2.0,,,3.0,8.0,,,,4.0,1.0,3.0,4.0,7.0,3.0,8.0,14.0,,22.0,,8.0,27.0,3.0,1.0,1.0,,5.0,10.0,28.0,,52.0,5.0,,17.0,21.0,6.0,,15.0,15.0,16.0,5.0,,17.0,10.0,10.0,,4.0,18.0,,11.0,27.0,25.0,31.0,12.0,8.0,55.0,4.0,1.0,2.0,1.0,1.0,,5.0,6.0,1.0,,,,2.0,,3.0,,,,,,2.0,2.0,2.0,4.0,,2.0,2.0,,2.0,2.0,8.0,3.0,3.0,7.0,1.0,,9.0,2.0,1.0,2.0,1.0,1.0,,5.0,,1.0,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5267,289343.0,Xherdan Shaqiri,Xherdan,Shaqiri,1991-10-10,Kosovo,Switzerland,29.0,M,Left/Right Winger,42,201.0,202.0,361.0,41.0,526.0,1.0,10.0,13.0,2.0,27.0,14.0,191.0,117.0,197.0,119.0,22.0,10.0,50.0,37.0,5.0,134.0,85.0,3.0,2.0,73.0,25.0,151.0,29.0,24.0,2.0,2.0,22.0,225.0,33.0,12.0,2028.0,619.0,8.0,56.0,171.0,191.0,414.0,414.0,55.0,53.0,22.0,66.0,200.0,508.0,6.0,220.0,70.0,3.0,78.0,170.0,114.0,278.0,9.0,589.0,2.0,45.0,40.0,639.0,4.0,,19.0,12.0,1150.0,60.0,60.0,28.0,26.0,11.0,36.0,37.0,19.0,4.0,1.0,18.0,26.0,9.0,6.0,5.0,,,3.0,7.0,,5.0,7.0,37.0,,3.0,12.0,3.0,16.0,3.0,22.0,,33.0,,1.0,3.0,,3.0,2.0,3.0,1.0,6.0,71.0,,46.0,1.0,,7.0,27.0,5.0,,12.0,12.0,20.0,3.0,,31.0,19.0,11.0,1.0,3.0,11.0,,23.0,50.0,57.0,40.0,18.0,10.0,36.0,2.0,2.0,,3.0,1.0,,1.0,5.0,1.0,,,,2.0,2.0,2.0,6.0,,,,,,,3.0,10.0,1.0,3.0,3.0,,,8.0,18.0,9.0,9.0,18.0,2.0,,27.0,6.0,2.0,6.0,3.0,3.0,,15.0,,,,,,1.0,1.0,,1.0,,,,,,5.0,,,,,,,,,,,,,,,,,1.0,,4.0,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,2.0,,,
4608,14011.0,Luke Shaw,Luke,Shaw,1995-07-12,England,England,23.0,D,Left Full Back,42,15.0,87.0,151.0,1.0,233.0,,46.0,17.0,14.0,5.0,4.0,27.0,11.0,52.0,40.0,12.0,7.0,7.0,6.0,1.0,43.0,32.0,17.0,13.0,34.0,8.0,92.0,3.0,3.0,,14.0,18.0,14.0,38.0,1.0,450.0,267.0,,110.0,1.0,17.0,75.0,73.0,14.0,24.0,12.0,113.0,76.0,229.0,8.0,96.0,8.0,19.0,11.0,13.0,13.0,95.0,,188.0,11.0,1.0,22.0,271.0,1.0,,9.0,57.0,413.0,2.0,2.0,3.0,1.0,9.0,3.0,5.0,5.0,,5.0,13.0,3.0,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,1.0,,1.0,,,,6.0,1.0,,1.0,5.0,,,5.0,5.0,30.0,,3.0,1.0,3.0,1.0,2.0,,2.0,,,4.0,,1.0,,3.0,6.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
