id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_corners_intobox,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_through_ball,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_assist_setplay,att_bx_right,att_goal_high_centre,att_goal_high_right,att_goal_low_centre,att_goal_low_left,att_goal_low_right,att_ibox_goal,att_ibox_miss,att_lf_target,att_lf_total,att_miss_high,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_goal,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_pen_goal,att_rf_goal,att_rf_target,att_rf_total,att_setpiece,att_sv_high_centre,att_sv_high_left,att_sv_low_centre,att_sv_low_right,ball_recovery,blocked_cross,blocked_scoring_att,challenge_lost,clean_sheet,corner_taken,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_goal,final_third_entries,formation_place,fouls,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goal_assist,goal_assist_openplay,goal_kicks,hand_ball,head_clearance,interception,interceptions_in_box,interception_won,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,outfielder_block,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,shot_off_target,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_corners_intobox,total_cross,total_cross_nocorner,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_scoring_att,total_sub_off,total_tackle,total_through_ball,total_throws,touches,turnover,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,att_hd_miss,att_hd_total,total_sub_on,att_freekick_miss,att_freekick_total,att_ibox_blocked,att_ibox_target,att_sv_low_left,dangerous_play,fouled_final_third,total_offside,att_bx_centre,att_lf_goal,foul_throw_in,last_man_tackle,own_goals,shield_ball_oop,six_yard_block,att_hd_target,att_bx_left,att_fastbreak,att_goal_high_left,att_hd_goal,att_miss_high_left,goal_assist_intentional,goal_fastbreak,shot_fastbreak,total_pull_back,accurate_goal_kicks,accurate_pull_back,att_lg_centre,clearance_off_line,penalty_conceded,red_card,second_yellow,att_freekick_target,att_hd_post,att_ibox_post,att_post_high,goal_assist_deadball,goal_assist_setplay,hit_woodwork,post_scoring_att,accurate_freekick_cross,att_post_left,error_lead_to_shot,freekick_cross,accurate_keeper_sweeper,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,diving_save,gk_smother,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,punches,saved_ibox,saved_obox,saves,stand_catch,total_high_claim,total_keeper_sweeper,att_sv_high_right,att_cmiss_right,att_cmiss_left,penalty_won,total_fastbreak,att_freekick_goal,attempts_obox,head_pass,open_play_pass,successful_open_play_pass,goals_openplay,attempts_ibox,att_obx_left,touches_in_opp_box,att_obox_post,att_obp_goal,att_post_right,penalty_save,stand_save,att_cmiss_high,att_cmiss_high_right,att_pen_target,att_obxd_left,att_obxd_right,back_pass,att_obx_right,att_freekick_post,fwd_pass,att_cmiss_high_left,att_lg_left,leftside_pass,att_pen_miss,att_pen_post
2991,6697.0,Tom Huddlestone,Tom,Huddlestone,1986-12-28,England,England,23.0,M,Centre Central Midfielder,18,626.0,147.0,10.0,16.0,6.0,4.0,753.0,10.0,85.0,293.0,1363.0,5.0,5.0,28.0,27.0,33.0,225.0,207.0,35.0,16.0,,,1.0,,,,,4.0,2.0,19.0,7.0,1.0,11.0,10.0,33.0,2.0,27.0,11.0,72.0,,,2.0,10.0,64.0,8.0,,1.0,5.0,3.0,198.0,3.0,36.0,25.0,12.0,27.0,7.0,3.0,37.0,6.0,148.0,195.0,3.0,31.0,15.0,,331.0,272.0,57.0,33.0,2.0,29.0,24.0,5.0,3.0,2.0,,5.0,43.0,74.0,3.0,73.0,312.0,183.0,8.0,11.0,2851.0,3.0,32.0,22.0,14.0,18.0,241.0,255.0,87.0,3.0,507.0,449.0,4.0,81.0,113.0,33.0,330.0,54.0,710.0,258.0,89.0,18.0,24.0,44.0,20.0,514.0,22.0,1061.0,58.0,85.0,397.0,1727.0,83.0,5.0,123.0,15.0,5.0,2477.0,51.0,33.0,19.0,12.0,19.0,94.0,8.0,,,,1.0,6.0,3.0,1.0,2.0,1.0,,,,,1.0,1.0,,2.0,1.0,,,1.0,1.0,,2.0,3.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,
1230,122564.0,Aaron Hughes,Aaron,Hughes,1979-11-08,Northern Ireland,Northern Ireland,3.0,D,Centre Central Defender,18,625.0,83.0,,3.0,3.0,,339.0,43.0,2.0,90.0,961.0,1.0,18.0,72.0,80.0,34.0,261.0,242.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,83.0,7.0,2.0,4.0,12.0,,,10.0,1.0,10.0,86.0,134.0,7.0,171.0,89.0,,244.0,175.0,8.0,34.0,,36.0,32.0,4.0,,,,,198.0,51.0,5.0,50.0,369.0,197.0,13.0,27.0,3060.0,30.0,4.0,2.0,1.0,34.0,19.0,237.0,48.0,,502.0,332.0,,61.0,22.0,,117.0,6.0,701.0,192.0,341.0,2.0,,13.0,13.0,259.0,,580.0,129.0,2.0,177.0,1268.0,3.0,,32.0,1.0,25.0,1895.0,33.0,21.0,11.0,1.0,3.0,24.0,2.0,,1.0,,,,2.0,1.0,1.0,,,,,,,4.0,,7.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,261185.0,Nicky Hunt,Nicky,Hunt,1983-09-03,England,England,,D,Central Defender,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3931,295164.0,James Hurst,James,Hurst,1992-01-31,England,England,,D,Defender,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3099,268106.0,Sam Hutchinson,Sam,Hutchinson,1989-08-03,England,England,5.0,M,Centre Central Midfielder,18,8.0,,,1.0,1.0,,6.0,,,,13.0,,4.0,,,2.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,2.0,,,,,,2.0,,1.0,,3.0,1.0,,1.0,1.0,,,0.0,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,21.0,,,1.0,,,,3.0,,,3.0,3.0,,1.0,1.0,1.0,3.0,1.0,8.0,,1.0,1.0,,2.0,2.0,3.0,,7.0,,,,13.0,1.0,,1.0,,4.0,27.0,1.0,,2.0,,,1.0,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3805,91114.0,Graham Hutchison,Graham,Hutchison,1993-01-17,England,Scotland,,D,Defender,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2053,131515.0,Robert Huth,Robert,Huth,1984-08-18,Germany,Germany,,D,Defender,18,218.0,34.0,,,,1.0,158.0,19.0,1.0,44.0,376.0,,49.0,48.0,71.0,32.0,228.0,239.0,8.0,,,,,,,1.0,3.0,13.0,1.0,5.0,6.0,2.0,2.0,4.0,6.0,,3.0,1.0,10.0,,,1.0,1.0,9.0,2.0,2.0,,1.0,1.0,83.0,12.0,8.0,9.0,10.0,,3.0,3.0,13.0,12.0,105.0,166.0,12.0,165.0,95.0,,205.0,0.0,33.0,30.0,3.0,39.0,32.0,7.0,1.0,,,,155.0,66.0,7.0,66.0,246.0,103.0,11.0,32.0,2743.0,8.0,4.0,5.0,7.0,23.0,38.0,101.0,30.0,3.0,421.0,313.0,,57.0,26.0,17.0,71.0,9.0,263.0,71.0,273.0,7.0,,6.0,6.0,182.0,10.0,331.0,84.0,1.0,105.0,588.0,32.0,,65.0,,128.0,1318.0,23.0,25.0,9.0,5.0,5.0,51.0,6.0,12.0,17.0,2.0,,2.0,2.0,3.0,,,,1.0,1.0,,,1.0,,8.0,1.0,2.0,,,2.0,2.0,2.0,,,,,,,,,2.0,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
3506,9993.0,Alan Hutton,Alan,Hutton,1984-11-30,Scotland,Scotland,3.0,D,Defender,18,113.0,14.0,,13.0,13.0,1.0,227.0,13.0,1.0,21.0,327.0,,114.0,12.0,14.0,19.0,127.0,88.0,12.0,,,,,,,,,4.0,2.0,3.0,,,1.0,3.0,,,1.0,,,,,,,4.0,,,,1.0,1.0,50.0,6.0,1.0,13.0,2.0,,29.0,25.0,12.0,6.0,59.0,82.0,6.0,30.0,14.0,,121.0,0.0,16.0,12.0,,16.0,14.0,2.0,1.0,1.0,,,24.0,22.0,1.0,21.0,130.0,54.0,6.0,12.0,1178.0,3.0,6.0,7.0,2.0,3.0,9.0,173.0,38.0,3.0,256.0,233.0,,28.0,22.0,5.0,115.0,13.0,134.0,38.0,53.0,20.0,,54.0,54.0,189.0,2.0,381.0,44.0,1.0,56.0,461.0,8.0,,36.0,,153.0,902.0,22.0,18.0,7.0,14.0,9.0,27.0,3.0,1.0,1.0,7.0,,,1.0,2.0,,,,1.0,,,,,,1.0,,,,1.0,,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
3911,49276.0,Abdisalam Abdulkadir Ibrahim,Abdisalam Abdulkadir,Ibrahim,1991-05-01,Somalia,Norway,6.0,M,Centre Central Midfielder,18,1.0,1.0,,,,1.0,3.0,,,1.0,4.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,3.0,,,1.0,,,,,1.0,1.0,5.0,,,,,,,0.0,2.0,,,,,,,,,,,1.0,,1.0,1.0,,,,14.0,,,,,1.0,1.0,1.0,,,4.0,4.0,,,3.0,1.0,1.0,,2.0,1.0,,1.0,,,,1.0,1.0,4.0,1.0,,2.0,6.0,1.0,,,,,15.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2570,176479.0,Carl Ikeme,Carl,Ikeme,1986-06-08,Nigeria,Nigeria,27.0,G,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3969,108589.0,Ilan Araujo,Ilan,Araujo Dall'lgna,1980-09-18,Brazil,Brazil,,F,Forward,18,58.0,3.0,,,,1.0,82.0,,22.0,5.0,140.0,1.0,3.0,10.0,4.0,11.0,54.0,52.0,6.0,,,,1.0,,1.0,2.0,4.0,3.0,1.0,3.0,2.0,,1.0,1.0,,,2.0,1.0,3.0,2.0,,3.0,1.0,9.0,1.0,,,1.0,2.0,22.0,,2.0,2.0,,,,,13.0,2.0,48.0,27.0,,1.0,,,21.0,0.0,10.0,6.0,4.0,12.0,12.0,,,,,1.0,1.0,5.0,,5.0,7.0,6.0,5.0,,575.0,,1.0,5.0,7.0,,15.0,21.0,5.0,,59.0,57.0,1.0,8.0,13.0,5.0,48.0,6.0,65.0,6.0,3.0,21.0,,1.0,1.0,62.0,4.0,104.0,1.0,27.0,5.0,168.0,14.0,4.0,6.0,6.0,3.0,273.0,25.0,10.0,4.0,7.0,1.0,3.0,,,2.0,5.0,,,2.0,2.0,,,1.0,3.0,1.0,,,,,2.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
2928,139710.0,Stephen Ireland,Stephen,Ireland,1986-08-22,Ireland,Ireland,17.0,M,Centre Central Midfielder,18,216.0,29.0,,2.0,2.0,4.0,317.0,4.0,37.0,46.0,531.0,9.0,1.0,11.0,5.0,22.0,126.0,86.0,19.0,,,,,,,2.0,2.0,3.0,2.0,4.0,3.0,2.0,1.0,2.0,3.0,,5.0,2.0,10.0,,,2.0,1.0,12.0,,1.0,,,1.0,78.0,1.0,3.0,15.0,4.0,,1.0,2.0,19.0,9.0,58.0,56.0,1.0,7.0,3.0,,138.0,108.0,7.0,16.0,2.0,23.0,19.0,4.0,2.0,2.0,,,6.0,43.0,1.0,43.0,96.0,56.0,5.0,2.0,1452.0,,10.0,11.0,5.0,6.0,91.0,103.0,46.0,2.0,210.0,200.0,1.0,30.0,47.0,8.0,167.0,21.0,252.0,66.0,17.0,9.0,,3.0,3.0,262.0,16.0,450.0,23.0,38.0,83.0,699.0,16.0,6.0,35.0,29.0,1.0,969.0,36.0,13.0,8.0,3.0,8.0,28.0,,,,6.0,,,,1.0,1.0,,,2.0,,,,1.0,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3645,96333.0,Steven Irwin,Steven,Irwin,1990-09-29,England,England,36.0,D,Right Full Back,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3402,121662.0,Charles Itandje,Charles,Itandje,1982-11-02,France,Cameroon,1.0,G,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3360,252230.0,Branislav Ivanovic,Branislav,Ivanovic,1984-02-22,Yugoslavia,Serbia,20.0,D,Centre/Right Central Defender,18,395.0,29.0,,19.0,19.0,4.0,442.0,8.0,2.0,53.0,818.0,1.0,166.0,39.0,60.0,28.0,127.0,127.0,23.0,2.0,,,,,1.0,,1.0,5.0,1.0,1.0,5.0,2.0,3.0,,2.0,,5.0,3.0,8.0,1.0,,1.0,5.0,15.0,2.0,1.0,,4.0,2.0,115.0,5.0,4.0,20.0,11.0,,34.0,46.0,15.0,5.0,130.0,185.0,5.0,58.0,40.0,,109.0,0.0,42.0,25.0,1.0,20.0,18.0,2.0,5.0,5.0,,,91.0,53.0,1.0,52.0,169.0,97.0,5.0,16.0,2255.0,12.0,13.0,17.0,10.0,7.0,21.0,252.0,67.0,2.0,388.0,309.0,,71.0,44.0,10.0,178.0,30.0,452.0,49.0,137.0,30.0,,80.0,80.0,251.0,7.0,630.0,40.0,2.0,93.0,1002.0,24.0,3.0,76.0,2.0,195.0,1763.0,36.0,33.0,18.0,16.0,10.0,55.0,6.0,5.0,8.0,3.0,,,2.0,6.0,2.0,,2.0,,2.0,,1.0,3.0,,11.0,,3.0,,,,,,5.0,,,3.0,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,
4008,13427.0,Chris Iwelumo,Chris,Iwelumo,1978-08-01,Scotland,Scotland,9.0,F,Forward,18,13.0,1.0,,,,18.0,68.0,,22.0,2.0,81.0,,,24.0,21.0,15.0,47.0,29.0,14.0,,,,,,,,,6.0,,,2.0,1.0,1.0,1.0,,,,,,,,,1.0,5.0,,,,,,6.0,,,1.0,,,,,5.0,7.0,44.0,28.0,,3.0,3.0,,9.0,0.0,12.0,2.0,,9.0,7.0,2.0,,,,,7.0,3.0,,3.0,2.0,1.0,5.0,,414.0,,7.0,7.0,1.0,1.0,18.0,13.0,21.0,,71.0,66.0,3.0,,3.0,6.0,49.0,14.0,17.0,1.0,8.0,3.0,,,,99.0,57.0,123.0,,27.0,2.0,140.0,7.0,1.0,1.0,,,190.0,15.0,5.0,3.0,1.0,3.0,1.0,,2.0,2.0,13.0,,,,1.0,,,1.0,6.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,7.0,9.0,6.0,,,,3.0,,,,,,,,,,,,,,1.0,,,,,
1342,20384.0,Jussi Jääskeläinen,Jussi,Jääskeläinen,1975-04-19,Finland,Finland,22.0,G,Goalkeeper,18,53.0,11.0,,,,,338.0,257.0,,364.0,391.0,,,,5.0,38.0,374.0,244.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.0,,,2.0,5.0,,,,1.0,9.0,3.0,11.0,,29.0,,1.0,690.0,38.0,,38.0,,67.0,59.0,8.0,,,403.0,,,1.0,1.0,1.0,1197.0,511.0,19.0,29.0,3420.0,,,2.0,,,64.0,120.0,83.0,3.0,733.0,730.0,,43.0,,,237.0,2.0,82.0,14.0,32.0,2.0,,,,582.0,,813.0,608.0,,858.0,895.0,,,,,,1945.0,5.0,3.0,10.0,2.0,1.0,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,191.0,,,,,,,,,,,,,,,,,2.0,,24.0,84.0,3.0,18.0,26.0,86.0,1.0,45.0,359.0,91.0,5.0,19.0,90.0,49.0,141.0,13.0,50.0,26.0,,,,,,,,,,,,,,,,,,2.0,9.0,,,,,,,,,,,,,,
3599,17728.0,Lars Jacobsen,Lars,Jacobsen,1979-09-20,Denmark,Denmark,2.0,D,Right Full Back,18,89.0,24.0,,8.0,8.0,,122.0,15.0,3.0,24.0,203.0,,89.0,5.0,2.0,13.0,85.0,72.0,6.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,28.0,3.0,1.0,4.0,1.0,,11.0,13.0,7.0,2.0,20.0,20.0,3.0,35.0,15.0,,123.0,38.0,1.0,11.0,,26.0,19.0,7.0,,,,,19.0,16.0,1.0,16.0,105.0,40.0,7.0,7.0,1033.0,1.0,3.0,3.0,,3.0,7.0,104.0,29.0,1.0,180.0,166.0,,15.0,13.0,,66.0,6.0,110.0,62.0,49.0,5.0,,24.0,24.0,127.0,,219.0,46.0,3.0,60.0,305.0,1.0,2.0,11.0,,125.0,592.0,14.0,5.0,4.0,2.0,3.0,5.0,,,,2.0,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3222,300740.0,Phil Jagielka,Phil,Jagielka,1982-08-17,England,England,19.0,D,Centre Central Defender,18,197.0,25.0,,3.0,3.0,,188.0,25.0,,63.0,382.0,,3.0,13.0,32.0,12.0,80.0,65.0,3.0,,,,,,,,,3.0,,1.0,2.0,,1.0,1.0,,,1.0,1.0,2.0,,,,1.0,3.0,2.0,1.0,,1.0,,54.0,4.0,1.0,7.0,5.0,,1.0,10.0,5.0,5.0,28.0,66.0,4.0,62.0,34.0,,146.0,0.0,4.0,11.0,,10.0,7.0,3.0,,,9.0,1.0,79.0,25.0,1.0,25.0,202.0,104.0,1.0,11.0,1035.0,6.0,,3.0,2.0,9.0,21.0,107.0,24.0,,234.0,163.0,1.0,27.0,26.0,4.0,82.0,3.0,222.0,53.0,133.0,,,11.0,11.0,167.0,3.0,306.0,79.0,,132.0,517.0,7.0,,23.0,1.0,9.0,803.0,11.0,11.0,6.0,,1.0,20.0,,1.0,2.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3669,280528.0,Matty James,Matty,James,1991-07-22,England,England,6.0,M,Centre Central Midfielder,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3237,176115.0,Oscar Jansson,Oscar,Jansson,1990-12-23,Sweden,Sweden,31.0,G,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000,261509.0,Matthew Jarvis,Matthew,Jarvis,1986-05-22,England,England,11.0,M,Midfielder,18,200.0,10.0,31.0,68.0,38.0,9.0,479.0,4.0,68.0,10.0,611.0,1.0,54.0,28.0,6.0,34.0,280.0,188.0,37.0,19.0,1.0,,,,2.0,1.0,2.0,9.0,1.0,7.0,5.0,1.0,2.0,5.0,3.0,1.0,4.0,3.0,11.0,6.0,,3.0,10.0,34.0,1.0,,,2.0,1.0,133.0,16.0,14.0,11.0,3.0,82.0,127.0,32.0,26.0,8.0,117.0,83.0,16.0,22.0,2.0,,60.0,407.0,14.0,30.0,3.0,37.0,30.0,7.0,3.0,1.0,,1.0,7.0,41.0,1.0,40.0,49.0,23.0,17.0,5.0,2655.0,,27.0,32.0,14.0,,297.0,37.0,61.0,4.0,413.0,399.0,13.0,48.0,72.0,13.0,261.0,59.0,238.0,19.0,36.0,56.0,73.0,247.0,175.0,331.0,32.0,769.0,18.0,70.0,21.0,760.0,41.0,16.0,29.0,3.0,57.0,1525.0,97.0,32.0,9.0,16.0,46.0,24.0,3.0,,,4.0,,,11.0,8.0,6.0,,,8.0,2.0,,1.0,,,3.0,,,2.0,2.0,,,,3.0,,2.0,7.0,,3.0,,,,,,,,,,2.0,2.0,1.0,,3.0,,,4.0,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
3427,106041.0,Javier Garrido,Javier,Garrido Behovide,1985-03-15,Spain,Spain,22.0,D,Right Full Back,18,149.0,16.0,,4.0,4.0,,171.0,3.0,,22.0,316.0,,57.0,3.0,4.0,9.0,48.0,38.0,1.0,,,,,,1.0,,,,,4.0,1.0,,,,2.0,1.0,1.0,,4.0,,,,,,,,,,,27.0,1.0,2.0,2.0,1.0,,8.0,6.0,3.0,1.0,16.0,36.0,1.0,17.0,9.0,,52.0,0.0,7.0,7.0,1.0,5.0,4.0,1.0,,,,,14.0,10.0,,10.0,80.0,53.0,1.0,5.0,633.0,4.0,,1.0,1.0,,155.0,3.0,13.0,2.0,99.0,92.0,1.0,20.0,6.0,1.0,60.0,1.0,172.0,34.0,24.0,2.0,,17.0,17.0,86.0,,229.0,18.0,1.0,37.0,384.0,4.0,2.0,20.0,,62.0,564.0,8.0,11.0,7.0,1.0,1.0,17.0,1.0,,,2.0,1.0,3.0,,,,,,2.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2127,6378.0,Jermaine Jenas,Jermaine,Jenas,1983-02-18,England,England,16.0,M,Centre Central Midfielder,18,193.0,21.0,1.0,2.0,1.0,8.0,298.0,2.0,20.0,65.0,489.0,3.0,3.0,12.0,3.0,19.0,104.0,79.0,10.0,1.0,,,,,1.0,,,2.0,1.0,6.0,2.0,1.0,2.0,2.0,3.0,1.0,6.0,3.0,13.0,3.0,,1.0,2.0,10.0,2.0,1.0,,1.0,1.0,46.0,6.0,4.0,11.0,3.0,3.0,4.0,3.0,19.0,6.0,64.0,67.0,6.0,8.0,5.0,,85.0,0.0,12.0,9.0,1.0,15.0,13.0,2.0,2.0,2.0,,,9.0,40.0,1.0,40.0,53.0,45.0,6.0,5.0,931.0,,4.0,9.0,4.0,3.0,58.0,99.0,25.0,1.0,108.0,102.0,2.0,13.0,31.0,8.0,152.0,13.0,204.0,31.0,14.0,23.0,2.0,9.0,7.0,194.0,12.0,357.0,3.0,23.0,73.0,552.0,16.0,1.0,30.0,8.0,3.0,780.0,18.0,21.0,7.0,13.0,5.0,24.0,6.0,,,10.0,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,1.0,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
