id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_fwd_zone_pass,accurate_launches,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,backward_pass,ball_recovery,blocked_cross,challenge_lost,crosses_18yardplus,dispossessed,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,final_third_entries,formation_place,fouls,fwd_pass,game_started,goals_conceded,goals_conceded_ibox,goals_conceded_obox,head_clearance,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,rightside_pass,successful_final_third_passes,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_final_third_passes,total_fwd_zone_pass,total_launches,total_long_balls,total_pass,total_sub_on,total_tackle,total_throws,touches,was_fouled,won_contest,won_tackle,yellow_card,accurate_cross,accurate_cross_nocorner,accurate_freekick_cross,accurate_layoffs,accurate_through_ball,att_assist_openplay,att_bx_centre,att_bx_right,att_cmiss_high,att_goal_high_left,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_target,att_lf_goal,att_lf_total,att_miss_high,att_miss_high_right,att_miss_left,att_obox_blocked,att_obox_miss,att_obx_centre,att_openplay,att_rf_target,att_rf_total,att_sv_low_centre,att_sv_low_right,big_chance_missed,blocked_scoring_att,clean_sheet,crosses_18yard,draws,fouled_final_third,foul_throw_in,freekick_cross,goals,goals_openplay,goal_assist,goal_assist_intentional,goal_assist_openplay,hand_ball,interception,interceptions_in_box,interception_won,last_man_tackle,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,outfielder_block,overrun,shot_off_target,six_yard_block,total_att_assist,total_flick_on,total_layoffs,total_offside,total_scoring_att,total_through_ball,turnover,unsuccessful_touch,wins,won_corners,accurate_flick_on,att_cmiss_right,att_miss_right,att_obox_target,big_chance_created,total_sub_off,att_assist_setplay,att_bx_left,att_setpiece,error_lead_to_shot,shield_ball_oop,att_freekick_miss,att_freekick_total,att_goal_low_centre,att_hd_target,att_hd_total,att_rf_goal,att_sv_low_left,big_chance_scored,corner_taken,goal_assist_setplay,penalty_conceded,att_hd_miss,clearance_off_line,error_lead_to_goal,red_card,saves,accurate_keeper_sweeper,att_sv_high_centre,total_keeper_sweeper,accurate_corners_intobox,accurate_pull_back,att_fastbreak,att_goal_low_right,att_hd_goal,att_lf_target,att_miss_high_left,shot_fastbreak,total_corners_intobox,total_fastbreak,total_pull_back,accurate_goal_kicks,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,diving_save,gk_smother,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,punches,saved_ibox,saved_obox,stand_catch,stand_save,total_high_claim,att_cmiss_left,hit_woodwork,att_goal_low_left,att_goal_high_right,att_ibox_post,att_post_left,att_sv_high_left,post_scoring_att,att_cmiss_high_right,att_freekick_goal,att_freekick_target,att_obox_goal,att_obox_post,att_obx_left,att_pen_goal,att_obp_goal,own_goals,att_lg_centre,att_post_high,penalty_save,att_goal_high_centre,att_sv_high_right,dangerous_play,goal_assist_deadball,att_post_right,goal_fastbreak,att_cmiss_high_left,penalty_won,head_pass,open_play_pass,successful_open_play_pass,att_hd_post,att_obxd_right,att_pen_miss,second_yellow,att_rf_miss,att_pen_target,att_obx_right,attempts_obox,att_obxd_left,attempts_ibox,touches_in_opp_box,att_lg_left,att_lg_right,att_freekick_post,att_lf_miss,back_pass,att_pen_post
4125,28101.0,Cauley Woodrow,Cauley,Woodrow,1994-12-02,England,England,10.0,F,Centre Striker,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3105,294197.0,Michael Woods,Michael,Woods,1990-04-06,England,England,,M,Midfielder,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4156,286422.0,Scott Wootton,Scott,Wootton,1991-09-12,England,England,31.0,D,Centre Central Defender,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3692,268780.0,Xisco,Francisco,Jiménez Tejada,1986-06-26,Spain,Spain,18.0,F,Centre Striker,19,1.0,,3.0,,1.0,4.0,,,1.0,2.0,3.0,3.0,2.0,1.0,1.0,,,,2.0,2.0,1.0,,,2.0,0.0,2.0,2.0,,1.0,1.0,,,,,,1.0,,18.0,,,1.0,1.0,,3.0,3.0,,,1.0,3.0,3.0,1.0,,,1.0,,,6.0,6.0,,1.0,7.0,2.0,,,11.0,,1.0,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,2.0,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2553,43839.0,Yakubu,Yakubu,Aiyegbeni,1982-11-22,Nigeria,Nigeria,22.0,F,Striker,19,25.0,4.0,101.0,,9.0,120.0,3.0,5.0,3.0,14.0,35.0,40.0,49.0,20.0,,1.0,4.0,17.0,54.0,25.0,,,,18.0,0.0,19.0,33.0,7.0,5.0,3.0,2.0,,41.0,8.0,3.0,3.0,,669.0,,39.0,20.0,16.0,,111.0,110.0,7.0,2.0,11.0,43.0,63.0,27.0,9.0,1.0,15.0,16.0,16.0,98.0,155.0,,12.0,166.0,7.0,5.0,4.0,279.0,14.0,3.0,3.0,,6.0,6.0,,22.0,2.0,14.0,9.0,3.0,,,4.0,1.0,2.0,6.0,1.0,5.0,1.0,,3.0,,4.0,5.0,12.0,5.0,12.0,1.0,3.0,2.0,4.0,2.0,12.0,7.0,6.0,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,6.0,9.0,8.0,,4.0,7.0,,15.0,4.0,26.0,9.0,19.0,3.0,19.0,19.0,4.0,6.0,1.0,1.0,2.0,1.0,1.0,5.0,,1.0,2.0,,1.0,,,,,1.0,,2.0,,,,,1.0,,,,,,,,,,1.0,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239,11596.0,Joseph Yobo,Joseph,Yobo,1980-09-06,Nigeria,Nigeria,26.0,D,Centre/Right Central Defender,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4071,5646.0,Diko Younda,Diko,Younda,,England,England,35.0,D,Centre Central Defender,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464,6078.0,Luke Young,Luke,Young,1979-07-19,England,England,21.0,D,Left/Right Full Back,19,285.0,31.0,357.0,18.0,36.0,639.0,201.0,32.0,30.0,23.0,221.0,138.0,116.0,97.0,13.0,20.0,12.0,15.0,96.0,126.0,13.0,50.0,34.0,176.0,46.0,17.0,437.0,23.0,37.0,33.0,4.0,57.0,190.0,246.0,128.0,8.0,15.0,2070.0,7.0,119.0,215.0,42.0,1.0,404.0,363.0,4.0,60.0,33.0,139.0,154.0,356.0,84.0,91.0,25.0,32.0,32.0,255.0,558.0,99.0,112.0,882.0,,66.0,236.0,1475.0,18.0,12.0,50.0,1.0,3.0,3.0,1.0,5.0,1.0,9.0,5.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,6.0,1.0,1.0,1.0,2.0,5.0,19.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,3.0,25.0,1.0,5.0,5.0,3.0,18.0,5.0,4.0,1.0,10.0,1.0,6.0,1.0,9.0,3.0,13.0,13.0,8.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3654,47197.0,Pablo Zabaleta,Pablo,Zabaleta,1985-01-16,Argentina,Argentina,5.0,D,Right Full Back,19,352.0,20.0,411.0,1.0,21.0,754.0,171.0,36.0,44.0,26.0,133.0,132.0,122.0,104.0,20.0,29.0,21.0,18.0,125.0,160.0,20.0,50.0,39.0,152.0,0.0,40.0,446.0,21.0,13.0,13.0,,64.0,151.0,172.0,103.0,4.0,19.0,1945.0,6.0,209.0,144.0,37.0,1.0,349.0,307.0,2.0,71.0,31.0,232.0,181.0,419.0,55.0,92.0,11.0,52.0,52.0,249.0,584.0,22.0,52.0,951.0,5.0,80.0,195.0,1568.0,29.0,7.0,61.0,8.0,9.0,9.0,,4.0,1.0,14.0,1.0,2.0,,,3.0,1.0,3.0,2.0,,4.0,1.0,,1.0,4.0,4.0,8.0,14.0,2.0,14.0,1.0,,,7.0,8.0,31.0,5.0,10.0,,,2.0,2.0,2.0,1.0,,2.0,69.0,3.0,58.0,1.0,9.0,7.0,4.0,7.0,1.0,7.0,1.0,16.0,1.0,4.0,3.0,18.0,2.0,18.0,18.0,17.0,14.0,1.0,,2.0,,3.0,4.0,,5.0,,,1.0,,,1.0,,,2.0,1.0,,,2.0,,,,,1.0,,,,,,1.0,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2603,18814.0,Bobby Zamora,Bobby,Zamora,1981-01-16,England,England,25.0,F,Centre Striker,19,40.0,6.0,169.0,1.0,3.0,207.0,6.0,12.0,13.0,14.0,75.0,51.0,89.0,20.0,,3.0,3.0,20.0,63.0,43.0,,2.0,2.0,24.0,126.0,24.0,59.0,9.0,8.0,6.0,2.0,7.0,80.0,4.0,3.0,3.0,1.0,758.0,,28.0,40.0,22.0,,161.0,155.0,2.0,3.0,15.0,65.0,99.0,44.0,8.0,8.0,8.0,17.0,17.0,167.0,266.0,1.0,5.0,293.0,5.0,4.0,6.0,425.0,24.0,2.0,3.0,2.0,2.0,2.0,,56.0,1.0,14.0,6.0,2.0,1.0,1.0,3.0,5.0,7.0,1.0,1.0,8.0,2.0,2.0,4.0,3.0,6.0,12.0,16.0,2.0,12.0,3.0,1.0,5.0,6.0,1.0,14.0,5.0,10.0,,,5.0,3.0,5.0,5.0,5.0,2.0,3.0,,3.0,,6.0,13.0,9.0,1.0,1.0,14.0,1.0,19.0,28.0,70.0,10.0,29.0,5.0,27.0,27.0,6.0,8.0,2.0,,3.0,3.0,3.0,6.0,,3.0,5.0,,,2.0,6.0,,1.0,8.0,1.0,,3.0,,,,3.0,1.0,,,,,,,,3.0,1.0,,3.0,1.0,2.0,1.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,,,,,3.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
2056,5471.0,Boudewijn Zenden,Boudewijn,Zenden,1976-08-15,Netherlands,Netherlands,7.0,M,Left/Centre Central Midfielder,19,141.0,20.0,256.0,,27.0,382.0,16.0,19.0,19.0,27.0,106.0,87.0,82.0,63.0,7.0,11.0,13.0,21.0,77.0,64.0,7.0,8.0,3.0,112.0,0.0,22.0,164.0,10.0,17.0,17.0,,8.0,130.0,68.0,36.0,9.0,4.0,1108.0,,77.0,47.0,48.0,1.0,265.0,254.0,3.0,22.0,38.0,148.0,122.0,159.0,45.0,19.0,14.0,80.0,46.0,208.0,445.0,13.0,53.0,524.0,17.0,23.0,16.0,802.0,15.0,7.0,19.0,,15.0,7.0,1.0,30.0,,16.0,6.0,,,,1.0,2.0,2.0,4.0,,28.0,1.0,,2.0,10.0,7.0,21.0,25.0,1.0,2.0,3.0,3.0,2.0,11.0,2.0,20.0,8.0,4.0,,13.0,2.0,2.0,3.0,2.0,2.0,3.0,23.0,2.0,18.0,,13.0,13.0,11.0,2.0,2.0,11.0,,26.0,17.0,30.0,1.0,33.0,5.0,12.0,12.0,10.0,14.0,5.0,3.0,4.0,5.0,2.0,4.0,7.0,2.0,,3.0,1.0,2.0,5.0,,1.0,3.0,1.0,1.0,1.0,36.0,1.0,,1.0,,,1.0,,,1.0,,8.0,1.0,2.0,1.0,1.0,7.0,2.0,2.0,34.0,2.0,1.0,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,2.0,1.0,2.0,,,,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,
3860,25849.0,Yuri Zhirkov,Yuri,Zhirkov,1983-08-20,Russia,Russia,18.0,M,Left Winger,19,83.0,3.0,187.0,,3.0,266.0,3.0,2.0,5.0,12.0,43.0,38.0,72.0,35.0,2.0,3.0,,8.0,29.0,37.0,1.0,2.0,,50.0,0.0,9.0,111.0,6.0,5.0,5.0,,1.0,40.0,32.0,26.0,3.0,3.0,605.0,,91.0,4.0,9.0,,96.0,93.0,2.0,9.0,24.0,96.0,109.0,100.0,7.0,4.0,18.0,15.0,9.0,135.0,234.0,7.0,8.0,319.0,6.0,12.0,3.0,428.0,10.0,10.0,11.0,1.0,4.0,3.0,1.0,33.0,1.0,8.0,2.0,,,,2.0,,1.0,2.0,,10.0,,,,4.0,1.0,5.0,7.0,,,,,,6.0,1.0,7.0,1.0,4.0,,2.0,,,2.0,2.0,2.0,1.0,11.0,,7.0,,6.0,5.0,2.0,1.0,1.0,2.0,1.0,11.0,6.0,34.0,,10.0,4.0,9.0,9.0,8.0,4.0,3.0,,2.0,,4.0,4.0,1.0,3.0,,,,,,,,,,1.0,,6.0,,,,,,,,,,,1.0,1.0,,,,2.0,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
4051,58730.0,Nikola Zigic,Nikola,Zigic,1980-09-25,Yugoslavia,Serbia,19.0,F,Centre Striker,19,80.0,7.0,191.0,,6.0,271.0,3.0,80.0,94.0,25.0,156.0,112.0,116.0,33.0,1.0,10.0,,25.0,159.0,123.0,1.0,15.0,15.0,59.0,0.0,38.0,118.0,13.0,15.0,14.0,1.0,23.0,94.0,16.0,7.0,7.0,6.0,1310.0,,59.0,70.0,34.0,1.0,256.0,247.0,3.0,4.0,26.0,124.0,91.0,97.0,11.0,24.0,9.0,3.0,3.0,223.0,358.0,1.0,13.0,452.0,12.0,16.0,4.0,610.0,11.0,2.0,13.0,4.0,,,,64.0,1.0,15.0,17.0,1.0,,,3.0,5.0,12.0,4.0,,5.0,3.0,,5.0,1.0,,4.0,14.0,5.0,9.0,3.0,,3.0,4.0,4.0,3.0,12.0,1.0,,,5.0,,3.0,3.0,3.0,1.0,5.0,,5.0,,9.0,9.0,12.0,1.0,2.0,14.0,,18.0,99.0,82.0,24.0,30.0,4.0,26.0,26.0,6.0,4.0,19.0,,2.0,3.0,3.0,4.0,,2.0,7.0,1.0,1.0,,,2.0,2.0,15.0,2.0,1.0,3.0,,,1.0,8.0,,,,,,1.0,,,,,1.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,2.0,,2.0,,1.0,2.0,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,
3991,115049.0,Ronald Zubar,Ronald,Zubar,1985-09-20,France,France,23.0,D,Centre Central Defender,19,169.0,11.0,215.0,3.0,18.0,382.0,148.0,22.0,35.0,15.0,132.0,70.0,79.0,75.0,7.0,7.0,5.0,11.0,69.0,93.0,7.0,37.0,25.0,115.0,0.0,16.0,236.0,14.0,22.0,21.0,1.0,51.0,169.0,123.0,57.0,7.0,14.0,1258.0,8.0,15.0,166.0,15.0,,262.0,223.0,2.0,45.0,28.0,48.0,120.0,205.0,39.0,76.0,20.0,18.0,18.0,194.0,345.0,41.0,58.0,532.0,1.0,39.0,166.0,956.0,12.0,7.0,29.0,4.0,2.0,2.0,,5.0,,8.0,4.0,2.0,,,,1.0,3.0,1.0,,6.0,,1.0,3.0,2.0,2.0,6.0,7.0,,3.0,2.0,1.0,,2.0,3.0,12.0,2.0,2.0,1.0,1.0,1.0,,,,,,39.0,4.0,32.0,,3.0,5.0,4.0,6.0,3.0,7.0,,8.0,5.0,5.0,2.0,13.0,1.0,11.0,11.0,6.0,6.0,3.0,1.0,1.0,2.0,1.0,1.0,,1.0,2.0,,1.0,,,1.0,,4.0,,,,,,,2.0,,1.0,,,,,,,1.0,,,1.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,2.0,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
3611,95740.0,Pascal Zuberbühler,Pascal,Zuberbühler,1971-01-08,Switzerland,Switzerland,19.0,G,Goalkeeper,19,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3737,111501.0,Gianni Zuiverloon,Gianni,Zuiverloon,1986-12-30,Netherlands,Netherlands,51.0,D,Centre Central Defender,19,26.0,,10.0,1.0,1.0,36.0,,5.0,3.0,2.0,11.0,6.0,4.0,5.0,,,,,7.0,11.0,,7.0,3.0,6.0,0.0,2.0,17.0,1.0,4.0,3.0,1.0,4.0,10.0,7.0,4.0,2.0,3.0,116.0,,,7.0,,,8.0,5.0,,3.0,2.0,8.0,3.0,26.0,1.0,10.0,,,,6.0,13.0,2.0,4.0,39.0,1.0,8.0,,64.0,,,7.0,,,,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,3.0,,1.0,,,,,1.0,,,,,,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3009,14410.0,Danny Gabbidon,Danny,Gabbidon,1979-08-08,Wales,Wales,39.0,D,Central Defender,19,435.0,38.0,228.0,21.0,89.0,662.0,72.0,33.0,50.0,26.0,230.0,204.0,73.0,119.0,23.0,14.0,4.0,10.0,79.0,115.0,23.0,88.0,57.0,120.0,0.0,18.0,376.0,24.0,42.0,38.0,4.0,87.0,143.0,201.0,118.0,12.0,35.0,2181.0,8.0,160.0,27.0,12.0,3.0,276.0,216.0,1.0,89.0,29.0,215.0,85.0,475.0,65.0,148.0,16.0,18.0,18.0,143.0,350.0,65.0,137.0,807.0,2.0,50.0,96.0,1268.0,4.0,11.0,39.0,3.0,1.0,1.0,,,,9.0,4.0,,,,2.0,,1.0,1.0,,,4.0,,,,3.0,3.0,1.0,,4.0,,,,2.0,3.0,14.0,8.0,1.0,,,,,,,,1.0,35.0,5.0,32.0,4.0,3.0,6.0,1.0,26.0,1.0,4.0,1.0,9.0,2.0,,,7.0,,6.0,6.0,6.0,2.0,,,,,,1.0,,,,1.0,1.0,,,,1.0,2.0,,,,,,2.0,1.0,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3798,103008.0,Samuel Galindo,Samuel,Galindo,1992-04-18,Bolivia,Bolivia,12.0,M,Centre Central Midfielder,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,54991.0,William Gallas,William,Gallas,1977-08-17,France,France,,D,Defender,19,594.0,16.0,204.0,23.0,112.0,798.0,8.0,34.0,54.0,27.0,201.0,171.0,61.0,98.0,13.0,3.0,,10.0,75.0,110.0,13.0,127.0,80.0,64.0,0.0,27.0,305.0,26.0,37.0,30.0,7.0,141.0,344.0,174.0,119.0,6.0,21.0,2339.0,20.0,22.0,97.0,9.0,4.0,244.0,152.0,1.0,60.0,37.0,212.0,55.0,641.0,26.0,219.0,4.0,,,82.0,281.0,66.0,137.0,922.0,1.0,44.0,9.0,1337.0,9.0,3.0,34.0,5.0,,,,,,4.0,2.0,,,,,,5.0,1.0,,3.0,2.0,2.0,,1.0,2.0,3.0,4.0,1.0,3.0,,,2.0,1.0,4.0,,11.0,1.0,,,,,,,,,60.0,5.0,47.0,6.0,2.0,3.0,2.0,16.0,1.0,7.0,,5.0,,,4.0,10.0,,12.0,12.0,10.0,,,,1.0,1.0,,1.0,1.0,,1.0,4.0,3.0,,,,,4.0,,2.0,,,,,4.0,2.0,2.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3868,256002.0,Luke Garbutt,Luke,Garbutt,1993-05-21,England,England,29.0,D,Left Full Back,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800,159647.0,Gary Gardner,Gary,Gardner,1992-06-29,England,England,20.0,M,Centre Central Midfielder,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,309.0,Gary Neville,Gary,Neville,1975-02-18,England,England,2.0,D,Right Full Back,19,52.0,9.0,42.0,,8.0,94.0,15.0,1.0,,3.0,22.0,26.0,9.0,8.0,1.0,2.0,1.0,,8.0,4.0,1.0,3.0,2.0,15.0,0.0,5.0,50.0,3.0,4.0,3.0,1.0,5.0,48.0,30.0,21.0,,1.0,206.0,2.0,1.0,31.0,3.0,,31.0,26.0,,4.0,4.0,6.0,14.0,57.0,14.0,8.0,,2.0,2.0,23.0,58.0,7.0,15.0,113.0,,3.0,18.0,152.0,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,3.0,,1.0,,,,,2.0,,,,,,,,,,1.0,1.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2390,119701.0,Zoltán Gera,Zoltán,Gera,1979-04-22,Hungary,Hungary,20.0,M,Left/Right Winger,19,142.0,15.0,344.0,2.0,22.0,475.0,5.0,44.0,29.0,27.0,94.0,73.0,141.0,62.0,2.0,22.0,19.0,38.0,134.0,103.0,2.0,3.0,3.0,102.0,310.0,21.0,168.0,10.0,10.0,10.0,,8.0,213.0,54.0,33.0,9.0,4.0,1108.0,,53.0,110.0,34.0,,259.0,252.0,2.0,14.0,46.0,93.0,171.0,165.0,32.0,10.0,24.0,49.0,46.0,254.0,499.0,9.0,40.0,615.0,17.0,35.0,5.0,871.0,26.0,13.0,27.0,2.0,11.0,10.0,,60.0,2.0,25.0,6.0,3.0,3.0,,4.0,1.0,9.0,2.0,,7.0,7.0,1.0,7.0,6.0,12.0,25.0,27.0,6.0,30.0,2.0,2.0,4.0,10.0,2.0,27.0,12.0,8.0,1.0,,1.0,,1.0,1.0,,2.0,20.0,,16.0,,15.0,13.0,10.0,1.0,,21.0,1.0,28.0,48.0,67.0,4.0,41.0,10.0,21.0,21.0,6.0,15.0,14.0,2.0,3.0,7.0,2.0,3.0,2.0,2.0,1.0,,,2.0,3.0,,2.0,4.0,1.0,3.0,,4.0,1.0,,2.0,,,1.0,,,,,2.0,1.0,,,,1.0,3.0,,4.0,,2.0,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
