id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_assist_setplay,att_bx_centre,att_bx_right,att_cmiss_high,att_fastbreak,att_hd_miss,att_hd_total,att_ibox_miss,att_lf_total,att_miss_high,att_miss_high_right,att_miss_left,att_obox_blocked,att_obox_miss,att_obx_centre,att_openplay,att_rf_total,backward_pass,ball_recovery,blocked_cross,blocked_scoring_att,challenge_lost,clean_sheet,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_shot,final_third_entries,formation_place,fouls,foul_throw_in,fwd_pass,game_started,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goal_assist,goal_assist_openplay,head_clearance,interception,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,outfielder_block,passes_left,passes_right,pen_area_entries,poss_lost_all,poss_lost_ctrl,poss_won_def_3rd,poss_won_mid_3rd,rightside_pass,shot_fastbreak,shot_off_target,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_fastbreak,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_scoring_att,total_sub_off,total_tackle,total_throws,touches,turnover,unsuccessful_touch,was_fouled,wins,won_contest,won_corners,won_tackle,pen_goals_conceded,total_sub_on,accurate_cross,accurate_cross_nocorner,att_bx_left,att_cmiss_left,att_freekick_miss,att_freekick_total,att_goal_high_left,att_goal_low_centre,att_goal_low_right,att_hd_goal,att_hd_target,att_ibox_blocked,att_ibox_goal,att_ibox_target,att_lf_goal,att_lf_target,att_lg_centre,att_miss_high_left,att_obox_target,att_one_on_one,att_rf_goal,att_rf_target,att_setpiece,att_sv_low_centre,att_sv_low_left,att_sv_low_right,big_chance_created,big_chance_missed,big_chance_scored,fouled_final_third,goals,goals_openplay,hand_ball,ontarget_scoring_att,overrun,poss_won_att_3rd,red_card,six_yard_block,total_offside,yellow_card,accurate_corners_intobox,accurate_freekick_cross,accurate_through_ball,att_cmiss_right,att_freekick_target,att_miss_right,att_sv_high_centre,att_sv_high_left,att_sv_high_right,corner_taken,freekick_cross,goal_assist_intentional,hit_woodwork,interceptions_in_box,second_goal_assist,total_corners_intobox,total_pull_back,total_through_ball,accurate_keeper_throws,att_cmiss_high_right,goal_kicks,head_pass,keeper_throws,open_play_pass,penalty_conceded,successful_open_play_pass,accurate_pull_back,att_freekick_goal,att_goal_high_centre,att_goal_low_left,att_obox_goal,clearance_off_line,dangerous_play,goal_fastbreak,error_lead_to_goal,last_man_tackle,shield_ball_oop,att_cmiss_high_left,att_goal_high_right,att_hd_post,att_ibox_post,att_post_high,att_post_right,penalty_won,post_scoring_att,accurate_goal_kicks,accurate_keeper_sweeper,back_pass,cross_not_claimed,dive_save,diving_save,gk_smother,good_high_claim,keeper_pick_up,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,total_keeper_sweeper,att_obp_goal,att_obxd_left,att_post_left,second_yellow,touches_in_opp_box,att_obxd_right,att_obx_right,att_obox_post,att_obx_left,attempts_obox,goal_assist_setplay,att_pen_goal,att_freekick_post,goal_assist_deadball,att_pen_miss,own_goals,dive_catch,penalty_faced,penalty_save,att_pen_target,attempts_ibox,att_pen_post,att_lg_right,att_lg_left
10292,13347.0,Ellis Plummer,Ellis,Plummer,1994-09-02,England,England,26.0,D,Defender,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4480,256266.0,Lukas Podolski,Lukas,Podolski,1985-06-04,Poland,Germany,10.0,F,Left/Centre/Right Striker,21,172.0,9.0,5.0,625.0,1.0,117.0,9.0,789.0,20.0,52.0,25.0,33.0,126.0,105.0,22.0,,18.0,,1.0,5.0,1.0,5.0,7.0,44.0,5.0,1.0,2.0,11.0,6.0,23.0,44.0,4.0,276.0,68.0,6.0,21.0,15.0,,30.0,3.0,19.0,9.0,129.0,85.0,1.0,9.0,6.0,3.0,101.0,315.0,32.0,,218.0,25.0,26.0,21.0,5.0,9.0,9.0,10.0,15.0,13.0,152.0,42.0,31.0,6.0,4.0,1999.0,,7.0,24.0,2.0,259.0,24.0,37.0,258.0,245.0,22.0,39.0,295.0,5.0,13.0,300.0,31.0,194.0,14.0,17.0,25.0,34.0,33.0,10.0,405.0,25.0,781.0,2.0,124.0,16.0,941.0,54.0,23.0,32.0,20.0,1248.0,31.0,31.0,15.0,18.0,13.0,16.0,25.0,2.0,8.0,8.0,8.0,10.0,2.0,1.0,8.0,,2.0,5.0,2.0,2.0,10.0,7.0,7.0,9.0,5.0,,1.0,2.0,1.0,,2.0,1.0,2.0,1.0,1.0,10.0,4.0,5.0,5.0,11.0,8.0,1.0,20.0,3.0,7.0,,1.0,9.0,1.0,,,3.0,1.0,,4.0,4.0,,1.0,2.0,,9.0,1.0,,1.0,1.0,5.0,19.0,,,,,,,,,1.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2946,163438.0,Emanuel Pogatetz,Emanuel,Pogatetz,1983-01-16,Austria,Austria,4.0,D,Central Defender,21,15.0,1.0,,9.0,3.0,,3.0,24.0,10.0,2.0,2.0,6.0,13.0,14.0,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,,5.0,2.0,2.0,1.0,5.0,,,2.0,3.0,2.0,16.0,11.0,2.0,9.0,6.0,,13.0,0.0,6.0,,19.0,1.0,4.0,2.0,2.0,,,12.0,,,1.0,10.0,4.0,2.0,,149.0,,,,,6.0,1.0,5.0,26.0,17.0,1.0,1.0,11.0,,,3.0,,16.0,2.0,18.0,,2.0,2.0,,10.0,,22.0,9.0,,7.0,36.0,1.0,,8.0,10.0,84.0,,,1.0,2.0,,1.0,5.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4306,121734.0,Pavel Pogrebnyak,Pavel,Pogrebnyak,1983-11-08,Russia,Russia,9.0,F,Forward,21,104.0,2.0,15.0,271.0,,47.0,10.0,372.0,1.0,211.0,85.0,29.0,252.0,169.0,15.0,,17.0,3.0,1.0,1.0,6.0,13.0,12.0,13.0,3.0,,6.0,,2.0,2.0,26.0,6.0,167.0,62.0,,4.0,16.0,2.0,7.0,,53.0,9.0,339.0,162.0,,11.0,8.0,,68.0,297.0,46.0,,129.0,26.0,39.0,33.0,6.0,,,20.0,6.0,4.0,135.0,31.0,22.0,15.0,1.0,2033.0,,7.0,8.0,,107.0,105.0,21.0,313.0,297.0,12.0,41.0,118.0,1.0,14.0,132.0,15.0,127.0,4.0,27.0,26.0,7.0,7.0,3.0,248.0,103.0,429.0,,60.0,12.0,549.0,33.0,18.0,19.0,1.0,798.0,41.0,41.0,49.0,5.0,9.0,11.0,13.0,2.0,3.0,3.0,3.0,6.0,4.0,1.0,1.0,1.0,3.0,,2.0,5.0,4.0,5.0,10.0,3.0,3.0,,2.0,,1.0,,2.0,4.0,3.0,2.0,1.0,1.0,8.0,3.0,21.0,5.0,3.0,4.0,15.0,3.0,9.0,1.0,1.0,24.0,4.0,,,,1.0,,3.0,2.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4671,53272.0,Goran Popov,Goran,Popov,1984-10-02,,,3.0,D,Left Full Back,21,168.0,10.0,,128.0,9.0,3.0,19.0,290.0,75.0,17.0,23.0,12.0,76.0,56.0,2.0,,,,,,,,,7.0,3.0,,1.0,1.0,5.0,6.0,6.0,,43.0,61.0,5.0,1.0,6.0,1.0,18.0,15.0,11.0,3.0,49.0,56.0,5.0,18.0,11.0,,51.0,0.0,12.0,,149.0,10.0,15.0,12.0,3.0,1.0,1.0,20.0,8.0,7.0,17.0,70.0,36.0,6.0,6.0,887.0,3.0,1.0,2.0,2.0,100.0,11.0,16.0,171.0,156.0,47.0,14.0,168.0,,5.0,46.0,3.0,205.0,23.0,33.0,9.0,33.0,33.0,,73.0,1.0,205.0,32.0,3.0,44.0,377.0,7.0,1.0,21.0,97.0,619.0,4.0,4.0,6.0,3.0,6.0,3.0,18.0,3.0,2.0,6.0,6.0,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
4681,19514.0,Daniel Potts,Daniel,Potts,1994-04-13,England,England,3.0,D,Left Full Back,21,8.0,1.0,,17.0,4.0,,2.0,25.0,11.0,3.0,,2.0,12.0,7.0,,,,,,,,,,,,,,,,,,,7.0,5.0,1.0,,1.0,,1.0,,1.0,,6.0,7.0,1.0,3.0,2.0,,13.0,0.0,,,18.0,1.0,3.0,2.0,1.0,,,4.0,1.0,,,11.0,5.0,2.0,1.0,110.0,1.0,,,1.0,15.0,,2.0,26.0,21.0,4.0,1.0,12.0,,,10.0,,11.0,3.0,8.0,1.0,1.0,1.0,,16.0,1.0,27.0,7.0,,6.0,37.0,,,7.0,14.0,77.0,3.0,3.0,,,,1.0,7.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,160091.0,Nick Powell,Nick,Powell,1994-03-23,England,England,25.0,M,Centre Attacking Midfielder,21,9.0,,,8.0,,,1.0,17.0,,,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,5.0,2.0,,,,,,,,,,4.0,,,,,5.0,0.0,,,8.0,,,,,,,,,,2.0,1.0,,,,29.0,,,,,2.0,4.0,,5.0,5.0,,2.0,7.0,,,6.0,,9.0,1.0,,1.0,,,1.0,10.0,,13.0,,,2.0,22.0,1.0,,2.0,,26.0,,,,2.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7791,14687.0,Josh Pritchard,Josh,Pritchard,1992-09-23,England,England,18.0,M,Centre Central Midfielder,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4709,281182.0,Jamie Proctor,Jamie,Proctor,1992-03-25,England,England,13.0,F,Centre Striker,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4084,144539.0,Jason David Ian Puncheon,Jason David Ian,Puncheon,1986-06-18,England,England,42.0,M,Left/Centre/Right Attacking Midfielder,21,166.0,37.0,5.0,521.0,3.0,57.0,25.0,664.0,5.0,17.0,8.0,32.0,177.0,90.0,22.0,4.0,12.0,15.0,,1.0,1.0,2.0,8.0,46.0,1.0,2.0,5.0,11.0,11.0,27.0,61.0,18.0,171.0,144.0,1.0,22.0,17.0,2.0,56.0,26.0,52.0,14.0,160.0,111.0,1.0,1.0,,1.0,132.0,259.0,37.0,,303.0,25.0,34.0,30.0,4.0,1.0,1.0,2.0,31.0,21.0,253.0,74.0,41.0,11.0,1.0,2065.0,,11.0,16.0,,55.0,256.0,76.0,427.0,409.0,51.0,83.0,113.0,1.0,22.0,305.0,27.0,195.0,66.0,19.0,74.0,105.0,88.0,1.0,405.0,11.0,750.0,12.0,62.0,42.0,840.0,66.0,16.0,53.0,5.0,1366.0,41.0,41.0,18.0,7.0,32.0,20.0,42.0,,7.0,23.0,15.0,6.0,2.0,,,1.0,,,,1.0,11.0,5.0,12.0,2.0,9.0,,2.0,4.0,,4.0,6.0,1.0,6.0,3.0,6.0,2.0,4.0,2.0,7.0,6.0,6.0,5.0,22.0,8.0,10.0,,,5.0,1.0,8.0,,4.0,5.0,,9.0,,,1.0,24.0,6.0,1.0,4.0,,,17.0,2.0,28.0,,,,,,,,,,,1.0,3.0,1.0,,,,,,2.0,,1.0,,3.0,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
3664,257769.0,Rafael,Rafael,Pereira da Silva,1990-07-09,Brazil,Brazil,4.0,D,Right Full Back,21,475.0,26.0,2.0,567.0,4.0,10.0,31.0,1022.0,202.0,25.0,37.0,28.0,165.0,164.0,19.0,2.0,1.0,7.0,1.0,1.0,1.0,2.0,5.0,6.0,4.0,,5.0,3.0,5.0,12.0,18.0,13.0,153.0,103.0,10.0,4.0,22.0,8.0,52.0,29.0,32.0,3.0,126.0,170.0,10.0,73.0,47.0,1.0,142.0,0.0,36.0,1.0,434.0,27.0,30.0,27.0,3.0,3.0,3.0,80.0,57.0,51.0,533.0,167.0,94.0,4.0,19.0,2317.0,2.0,10.0,14.0,10.0,9.0,457.0,35.0,414.0,360.0,58.0,44.0,90.0,1.0,12.0,255.0,24.0,536.0,49.0,127.0,30.0,81.0,81.0,2.0,322.0,7.0,755.0,54.0,10.0,55.0,1210.0,21.0,4.0,87.0,235.0,1951.0,29.0,29.0,28.0,21.0,18.0,13.0,62.0,,1.0,20.0,20.0,,,,,2.0,,,1.0,,1.0,2.0,,1.0,,,1.0,2.0,,1.0,2.0,2.0,1.0,,,7.0,1.0,,7.0,3.0,3.0,1.0,5.0,1.0,1.0,1.0,,2.0,6.0,,,1.0,,,,1.0,,,,,2.0,2.0,3.0,1.0,,3.0,2.0,,,,,,,,,1.0,,,,1.0,3.0,1.0,,,,2.0,,1.0,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
4103,5690.0,Ramires,Ramires,Santos do Nascimento,1987-03-24,Brazil,Brazil,7.0,M,Centre/Right Central Midfielder,21,464.0,33.0,1.0,641.0,5.0,30.0,63.0,1102.0,9.0,32.0,40.0,35.0,197.0,151.0,19.0,,8.0,4.0,,1.0,1.0,3.0,2.0,2.0,4.0,2.0,4.0,6.0,11.0,22.0,29.0,30.0,210.0,157.0,6.0,10.0,34.0,8.0,13.0,4.0,37.0,9.0,182.0,225.0,6.0,31.0,19.0,2.0,151.0,0.0,53.0,,415.0,28.0,32.0,27.0,5.0,1.0,1.0,30.0,55.0,39.0,334.0,160.0,117.0,7.0,9.0,2521.0,1.0,7.0,13.0,10.0,92.0,229.0,39.0,330.0,314.0,69.0,86.0,335.0,1.0,13.0,273.0,20.0,511.0,60.0,47.0,54.0,17.0,17.0,2.0,364.0,8.0,800.0,25.0,31.0,92.0,1294.0,35.0,3.0,112.0,9.0,1747.0,29.0,29.0,46.0,19.0,27.0,13.0,85.0,,7.0,3.0,3.0,,1.0,,,,1.0,1.0,1.0,1.0,4.0,5.0,1.0,,1.0,1.0,2.0,6.0,1.0,4.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,11.0,5.0,5.0,1.0,12.0,10.0,2.0,1.0,,1.0,8.0,,,1.0,,,1.0,1.0,,,,,1.0,1.0,7.0,1.0,,,3.0,,,,3.0,,45.0,,39.0,,,,1.0,,,,,,,1.0,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
4616,299750.0,Gastón Ramírez,Gastón,Ramírez,1990-12-02,Uruguay,Uruguay,21.0,M,Midfielder,21,159.0,34.0,7.0,421.0,,53.0,27.0,560.0,3.0,28.0,11.0,26.0,140.0,78.0,24.0,4.0,15.0,4.0,,1.0,4.0,5.0,7.0,45.0,5.0,1.0,5.0,8.0,19.0,30.0,40.0,5.0,133.0,103.0,3.0,14.0,18.0,,19.0,8.0,51.0,10.0,172.0,123.0,3.0,8.0,5.0,,119.0,0.0,33.0,,229.0,20.0,24.0,21.0,3.0,3.0,3.0,8.0,42.0,31.0,189.0,49.0,36.0,9.0,4.0,1689.0,,15.0,16.0,2.0,83.0,115.0,85.0,390.0,383.0,18.0,68.0,162.0,1.0,26.0,233.0,31.0,173.0,65.0,15.0,72.0,85.0,41.0,2.0,341.0,14.0,625.0,1.0,57.0,44.0,713.0,55.0,14.0,40.0,3.0,1207.0,53.0,53.0,44.0,7.0,28.0,16.0,33.0,1.0,6.0,20.0,7.0,,4.0,5.0,8.0,1.0,,3.0,1.0,,6.0,5.0,3.0,3.0,9.0,1.0,9.0,7.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,5.0,5.0,3.0,10.0,5.0,4.0,2.0,15.0,13.0,17.0,1.0,,3.0,2.0,13.0,2.0,8.0,2.0,2.0,6.0,2.0,,,44.0,14.0,3.0,,,,44.0,,38.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
4697,105974.0,Iván Ramis,Iván,Ramis,1984-10-25,Spain,Spain,4.0,D,Centre Central Defender,21,413.0,48.0,,230.0,7.0,1.0,77.0,643.0,29.0,24.0,22.0,16.0,128.0,99.0,2.0,,4.0,,,,1.0,3.0,1.0,1.0,,,2.0,1.0,1.0,2.0,1.0,2.0,51.0,69.0,5.0,1.0,16.0,3.0,1.0,,8.0,3.0,67.0,70.0,5.0,50.0,29.0,3.0,76.0,68.0,19.0,,311.0,16.0,27.0,25.0,2.0,,,41.0,21.0,13.0,270.0,164.0,122.0,8.0,10.0,1398.0,9.0,1.0,1.0,4.0,52.0,105.0,7.0,159.0,127.0,45.0,24.0,116.0,,2.0,53.0,2.0,453.0,76.0,82.0,7.0,1.0,1.0,,90.0,,296.0,27.0,1.0,110.0,748.0,6.0,2.0,33.0,38.0,971.0,2.0,2.0,8.0,5.0,7.0,1.0,29.0,3.0,,,,,1.0,,1.0,1.0,,,1.0,1.0,,2.0,1.0,1.0,,,,,,,,2.0,,,,,,1.0,,2.0,,,3.0,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,1.0,2.0,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3548,316964.0,Aaron Ramsey,Aaron,Ramsey,1990-12-26,Wales,Wales,16.0,M,Centre Central Midfielder,21,587.0,49.0,6.0,1125.0,3.0,95.0,103.0,1705.0,16.0,23.0,14.0,36.0,134.0,112.0,43.0,,8.0,5.0,,1.0,1.0,2.0,6.0,6.0,3.0,2.0,4.0,8.0,10.0,25.0,38.0,36.0,291.0,168.0,4.0,16.0,32.0,7.0,28.0,15.0,43.0,10.0,182.0,151.0,1.0,9.0,5.0,4.0,250.0,0.0,48.0,,505.0,21.0,19.0,14.0,5.0,2.0,2.0,13.0,44.0,25.0,592.0,206.0,170.0,6.0,9.0,2086.0,4.0,22.0,23.0,6.0,239.0,361.0,58.0,404.0,384.0,65.0,91.0,546.0,1.0,18.0,564.0,45.0,631.0,81.0,26.0,71.0,44.0,43.0,6.0,698.0,15.0,1347.0,13.0,102.0,139.0,1934.0,46.0,5.0,71.0,16.0,2403.0,23.0,23.0,32.0,20.0,34.0,20.0,64.0,3.0,15.0,7.0,7.0,1.0,2.0,,,,,,,,8.0,1.0,4.0,,1.0,,3.0,7.0,2.0,1.0,10.0,1.0,2.0,5.0,3.0,6.0,2.0,1.0,10.0,1.0,1.0,1.0,12.0,6.0,12.0,,2.0,,5.0,,,11.0,1.0,,4.0,1.0,,,3.0,,2.0,2.0,2.0,,1.0,,21.0,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,1.0,2.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4405,135805.0,Angel Rangel,Angel,Rangel,1982-11-28,Spain,Spain,22.0,D,Right Full Back,21,740.0,36.0,4.0,822.0,9.0,20.0,95.0,1543.0,247.0,47.0,39.0,33.0,276.0,175.0,23.0,,5.0,10.0,,,,,3.0,5.0,,,3.0,2.0,2.0,7.0,23.0,21.0,293.0,160.0,21.0,6.0,27.0,8.0,60.0,31.0,13.0,10.0,135.0,151.0,21.0,75.0,45.0,3.0,237.0,68.0,33.0,,754.0,30.0,39.0,35.0,4.0,1.0,1.0,71.0,87.0,66.0,736.0,279.0,179.0,12.0,19.0,2750.0,,9.0,15.0,10.0,15.0,588.0,75.0,524.0,455.0,93.0,63.0,59.0,,5.0,363.0,24.0,820.0,79.0,144.0,32.0,92.0,91.0,,499.0,14.0,1114.0,34.0,21.0,150.0,1842.0,27.0,,85.0,270.0,2681.0,19.0,19.0,14.0,11.0,13.0,29.0,64.0,2.0,3.0,19.0,19.0,,1.0,,,1.0,,,,,4.0,3.0,10.0,1.0,,,1.0,3.0,,2.0,13.0,1.0,2.0,6.0,3.0,4.0,2.0,1.0,4.0,3.0,3.0,3.0,16.0,1.0,4.0,,1.0,3.0,7.0,,,4.0,,,1.0,,,2.0,1.0,,1.0,,7.0,1.0,1.0,3.0,5.0,,,,,,,,,,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3689,298676.0,Nile Ranger,Nile,Ranger,1991-04-11,England,England,22.0,F,Centre Striker,21,1.0,,1.0,2.0,,,,3.0,,4.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,6.0,2.0,,,,,,0.0,1.0,,3.0,,,,,,,,,,,,,2.0,,6.0,,,,,,,2.0,3.0,3.0,1.0,,1.0,,,2.0,,1.0,,,1.0,,,,3.0,1.0,3.0,,,,4.0,,,,,6.0,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4133,24145.0,Raul Meireles,Raul José,Trindade Meireles,1983-03-17,Portugal,Portugal,14.0,M,Centre/Right Central Midfielder,21,25.0,5.0,,37.0,,2.0,8.0,61.0,,,,3.0,12.0,4.0,,1.0,,,,,,,,,,,,,2.0,2.0,1.0,2.0,8.0,7.0,1.0,,2.0,,,1.0,,,7.0,4.0,1.0,4.0,2.0,,10.0,0.0,4.0,,18.0,1.0,,,,,,2.0,3.0,2.0,26.0,11.0,9.0,,1.0,100.0,,,1.0,,11.0,11.0,5.0,13.0,13.0,5.0,2.0,19.0,,2.0,18.0,1.0,26.0,8.0,4.0,1.0,3.0,2.0,,23.0,,48.0,,2.0,10.0,71.0,2.0,1.0,1.0,,87.0,,,3.0,3.0,,,1.0,,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4150,14623.0,Abdul Razak,Abdul,Razak,1992-11-11,Cote D’Ivoire,Cote D’Ivoire,8.0,M,Centre Central Midfielder,21,2.0,,,3.0,,,,5.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,2.0,,,,,,1.0,0.0,1.0,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,,2.0,,,,,1.0,,,1.0,1.0,,1.0,3.0,,,1.0,,2.0,,,,,,,1.0,,3.0,,,,5.0,,,,,7.0,,,,3.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4225,10429.0,Daniel Redmond,Daniel,Redmond,1991-03-02,England,England,24.0,M,Central Midfielder,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4611,281103.0,Ben Reeves,Ben,Reeves,1991-11-19,England,Northern Ireland,11.0,M,Centre Central Midfielder,21,8.0,2.0,,11.0,2.0,,3.0,19.0,7.0,1.0,,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,4.0,3.0,,,,,,2.0,,1.0,1.0,2.0,,,,,9.0,0.0,,,5.0,,,,,,,,1.0,,1.0,2.0,2.0,2.0,1.0,26.0,,,,,7.0,,4.0,7.0,7.0,3.0,,13.0,,,7.0,,9.0,5.0,,,2.0,2.0,,10.0,,16.0,2.0,,4.0,23.0,,,2.0,7.0,38.0,1.0,1.0,,,,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
