id,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_corners_intobox,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_through_ball,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_assist_setplay,att_cmiss_high,att_cmiss_high_left,att_cmiss_left,att_freekick_goal,att_freekick_miss,att_freekick_target,att_freekick_total,att_goal_low_left,att_lf_total,att_miss_high,att_miss_high_left,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_goal,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_rf_goal,att_rf_target,att_rf_total,att_sv_high_left,att_sv_high_right,att_sv_low_centre,ball_recovery,blocked_scoring_att,challenge_lost,clean_sheet,corner_taken,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_clearance,effective_head_clearance,error_lead_to_shot,final_third_entries,formation_place,fouled_final_third,fouls,freekick_cross,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goal_assist,goal_assist_intentional,goal_assist_openplay,hand_ball,head_clearance,interception,interceptions_in_box,interception_won,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,outfielder_block,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,shot_off_target,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_corners_intobox,total_cross,total_cross_nocorner,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,total_throws,touches,turnover,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,accurate_goal_kicks,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,att_bx_centre,att_bx_left,att_bx_right,att_fastbreak,att_goal_low_right,att_hd_miss,att_hd_post,att_hd_target,att_hd_total,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_post,att_ibox_target,att_lf_target,att_post_high,att_setpiece,att_sv_low_left,att_sv_low_right,goals_openplay,hit_woodwork,penalty_conceded,penalty_won,post_scoring_att,shot_fastbreak,six_yard_block,total_fastbreak,att_cmiss_high_right,att_cmiss_right,att_obp_goal,att_obx_right,att_pen_target,att_post_right,att_sv_high_centre,dangerous_play,head_pass,open_play_pass,successful_open_play_pass,touches_in_opp_box,att_lg_centre,offside_provoked,red_card,times_tackled,winning_goal,att_post_left,last_man_tackle,att_hd_goal,own_goals,gk_smother,clearance_off_line,goal_assist_setplay,accurate_freekick_cross,att_freekick_post,att_obox_post,att_pen_goal,goal_assist_deadball,attempts_ibox,att_goal_high_left,att_goal_high_right,att_goal_low_centre,att_lf_goal,goal_fastbreak,error_lead_to_goal,att_obxd_left,att_obxd_right,att_obx_left,att_pen_post,att_goal_high_centre,second_yellow,diving_save,attempts_obox,penalty_save,back_pass,att_lg_left,rescinded_red_card,backward_pass,rightside_pass,att_pen_miss,leftside_pass
1342,16,65.0,4.0,,,,,193.0,2.0,,212.0,258.0,,,1.0,,28.0,197.0,171.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0,,5.0,8.0,,,,,7.0,7.0,11.0,32.0,,1.0,483.0,29.0,,1.0,,28.0,,42.0,32.0,10.0,1.0,,1.0,,,3.0,3.0,3.0,760.0,274.0,15.0,23.0,2520.0,1.0,3.0,,,52.0,86.0,55.0,4.0,524.0,523.0,,50.0,2.0,,138.0,4.0,89.0,5.0,33.0,1.0,,,,421.0,,548.0,5.0,2.0,580.0,,637.0,,,,,,1.0,1220.0,1.0,9.0,6.0,1.0,,,1.0,98.0,55.0,3.0,11.0,36.0,230.0,25.0,198.0,57.0,4.0,17.0,43.0,32.0,76.0,19.0,10.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
3180,16,291.0,59.0,16.0,26.0,11.0,8.0,701.0,1.0,44.0,92.0,966.0,11.0,26.0,17.0,14.0,34.0,245.0,188.0,45.0,18.0,4.0,1.0,5.0,2.0,5.0,3.0,15.0,1.0,12.0,7.0,2.0,8.0,8.0,12.0,24.0,3.0,25.0,22.0,70.0,77.0,3.0,22.0,83.0,4.0,3.0,6.0,182.0,30.0,33.0,11.0,85.0,17.0,17.0,73.0,7.0,206.0,176.0,18.0,4.0,,218.0,0.0,19.0,36.0,22.0,31.0,4.0,33.0,27.0,6.0,2.0,2.0,2.0,1.0,9.0,27.0,1.0,27.0,125.0,74.0,12.0,,2860.0,31.0,34.0,31.0,3.0,279.0,102.0,101.0,1.0,500.0,485.0,59.0,39.0,84.0,38.0,404.0,65.0,331.0,107.0,33.0,99.0,70.0,124.0,56.0,571.0,23.0,1011.0,10.0,47.0,139.0,2.0,1218.0,99.0,6.0,3.0,69.0,11.0,30.0,1893.0,82.0,42.0,15.0,51.0,28.0,55.0,2.0,,,,,,,,,,,,,,,,,,11.0,8.0,4.0,3.0,1.0,1.0,,1.0,2.0,6.0,1.0,12.0,1.0,5.0,4.0,,3.0,4.0,9.0,2.0,1.0,,2.0,1.0,3.0,1.0,3.0,1.0,7.0,1.0,,,,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,4.0,,,,,,1.0,1.0,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,
1502,16,82.0,8.0,,1.0,1.0,12.0,281.0,1.0,41.0,29.0,362.0,3.0,,11.0,9.0,25.0,115.0,97.0,23.0,,,,,,,,,3.0,7.0,,,2.0,2.0,4.0,8.0,,5.0,1.0,14.0,29.0,2.0,4.0,19.0,,,2.0,57.0,12.0,8.0,2.0,,6.0,1.0,60.0,7.0,122.0,59.0,12.0,7.0,,59.0,0.0,15.0,36.0,,13.0,4.0,16.0,15.0,1.0,3.0,2.0,3.0,2.0,12.0,3.0,,3.0,25.0,18.0,8.0,2.0,1370.0,10.0,16.0,11.0,2.0,88.0,88.0,22.0,2.0,190.0,181.0,28.0,4.0,25.0,9.0,180.0,26.0,88.0,9.0,21.0,21.0,,7.0,7.0,259.0,39.0,382.0,1.0,58.0,33.0,19.0,463.0,32.0,6.0,12.0,12.0,5.0,,691.0,55.0,26.0,10.0,12.0,10.0,7.0,1.0,,,,,,,,,,,,,,,,,,13.0,1.0,1.0,1.0,1.0,2.0,,2.0,5.0,4.0,4.0,3.0,1.0,6.0,1.0,,2.0,4.0,1.0,4.0,1.0,,2.0,1.0,1.0,,1.0,,2.0,,,1.0,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
1249,16,124.0,11.0,,16.0,16.0,93.0,455.0,,89.0,15.0,563.0,1.0,16.0,82.0,92.0,32.0,218.0,203.0,41.0,,3.0,,,,,,,1.0,11.0,4.0,2.0,,4.0,6.0,1.0,,3.0,2.0,6.0,30.0,1.0,3.0,11.0,1.0,1.0,7.0,91.0,9.0,24.0,7.0,1.0,47.0,8.0,90.0,9.0,329.0,275.0,29.0,18.0,,151.0,306.0,32.0,95.0,,31.0,3.0,45.0,33.0,12.0,4.0,3.0,4.0,1.0,33.0,22.0,1.0,22.0,63.0,24.0,16.0,7.0,2646.0,21.0,24.0,22.0,3.0,105.0,240.0,77.0,4.0,656.0,634.0,32.0,13.0,46.0,17.0,276.0,45.0,159.0,31.0,51.0,59.0,,55.0,55.0,616.0,298.0,910.0,10.0,115.0,31.0,18.0,1014.0,48.0,6.0,1.0,79.0,1.0,20.0,1563.0,108.0,84.0,7.0,20.0,25.0,62.0,10.0,,,,,,,,,,,,,,,,,,26.0,1.0,5.0,,1.0,10.0,1.0,12.0,23.0,8.0,3.0,13.0,1.0,17.0,4.0,1.0,4.0,4.0,5.0,,1.0,,,1.0,,2.0,,,3.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,
3107,16,147.0,5.0,3.0,11.0,8.0,16.0,392.0,,38.0,12.0,528.0,14.0,13.0,41.0,15.0,30.0,138.0,115.0,41.0,1.0,1.0,1.0,3.0,,,,,2.0,6.0,6.0,2.0,2.0,6.0,3.0,4.0,1.0,5.0,1.0,11.0,47.0,5.0,10.0,33.0,1.0,,6.0,87.0,9.0,12.0,9.0,11.0,32.0,8.0,58.0,7.0,198.0,138.0,8.0,2.0,,65.0,279.0,11.0,36.0,1.0,24.0,7.0,19.0,18.0,1.0,10.0,7.0,9.0,3.0,6.0,31.0,,31.0,33.0,23.0,3.0,4.0,2133.0,22.0,30.0,24.0,4.0,122.0,59.0,52.0,3.0,331.0,318.0,42.0,10.0,35.0,20.0,250.0,52.0,165.0,12.0,21.0,108.0,11.0,52.0,41.0,365.0,51.0,572.0,2.0,45.0,20.0,28.0,685.0,53.0,7.0,6.0,34.0,14.0,14.0,1163.0,86.0,35.0,20.0,54.0,20.0,25.0,1.0,,,,,,,,,,,,,,,,,,22.0,6.0,4.0,4.0,2.0,7.0,1.0,4.0,13.0,5.0,6.0,14.0,1.0,16.0,3.0,1.0,1.0,6.0,3.0,6.0,1.0,,1.0,1.0,4.0,1.0,4.0,,1.0,,,,,1.0,,8.0,56.0,39.0,,,,,11.0,0.0,,,1.0,,,,1.0,,,,,1.0,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,
1515,16,357.0,44.0,,11.0,11.0,,488.0,34.0,2.0,85.0,834.0,1.0,288.0,13.0,16.0,33.0,290.0,192.0,10.0,3.0,,,,,,1.0,3.0,,6.0,,,,,,3.0,,,1.0,5.0,4.0,,,1.0,,,2.0,200.0,3.0,22.0,6.0,6.0,30.0,46.0,27.0,11.0,91.0,107.0,103.0,35.0,1.0,397.0,99.0,1.0,18.0,9.0,33.0,,52.0,43.0,9.0,1.0,1.0,1.0,1.0,57.0,53.0,4.0,53.0,404.0,209.0,15.0,31.0,2925.0,6.0,8.0,3.0,16.0,385.0,23.0,117.0,3.0,609.0,551.0,16.0,101.0,83.0,1.0,239.0,14.0,426.0,101.0,161.0,28.0,4.0,89.0,85.0,426.0,3.0,815.0,149.0,2.0,226.0,2.0,1152.0,7.0,,,54.0,1.0,394.0,2043.0,49.0,21.0,7.0,16.0,9.0,42.0,5.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,2.0,3.0,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,7.0,37.0,18.0,,,5.0,1.0,,,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
3360,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3541,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,16,65.0,11.0,,7.0,7.0,9.0,144.0,,9.0,9.0,202.0,1.0,3.0,5.0,8.0,10.0,29.0,19.0,8.0,,1.0,,3.0,,,,,,18.0,2.0,1.0,1.0,5.0,2.0,1.0,,7.0,1.0,8.0,17.0,,,1.0,,,1.0,39.0,5.0,4.0,,3.0,18.0,11.0,25.0,4.0,57.0,36.0,4.0,1.0,,63.0,0.0,2.0,7.0,,8.0,,5.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0,,7.0,37.0,19.0,3.0,,608.0,6.0,3.0,4.0,,84.0,11.0,27.0,,154.0,151.0,16.0,3.0,20.0,11.0,94.0,9.0,82.0,16.0,7.0,25.0,2.0,31.0,29.0,147.0,18.0,231.0,3.0,12.0,19.0,1.0,282.0,20.0,8.0,2.0,12.0,1.0,3.0,449.0,28.0,8.0,3.0,8.0,11.0,10.0,,,,,,,,,,,,,,,,,,,5.0,5.0,,2.0,,1.0,,,1.0,4.0,,4.0,,3.0,4.0,,1.0,2.0,1.0,,,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
3335,16,133.0,13.0,,11.0,11.0,15.0,309.0,2.0,23.0,28.0,431.0,5.0,17.0,56.0,21.0,26.0,214.0,148.0,26.0,1.0,1.0,1.0,3.0,,,,2.0,1.0,27.0,1.0,2.0,,7.0,5.0,9.0,1.0,7.0,1.0,17.0,31.0,,1.0,6.0,1.0,1.0,,133.0,12.0,26.0,2.0,4.0,28.0,18.0,83.0,6.0,247.0,141.0,12.0,4.0,,113.0,260.0,11.0,34.0,1.0,22.0,5.0,39.0,34.0,5.0,,,,3.0,11.0,29.0,,29.0,70.0,35.0,15.0,8.0,2018.0,11.0,16.0,16.0,3.0,145.0,82.0,49.0,3.0,395.0,376.0,54.0,20.0,59.0,15.0,177.0,27.0,158.0,30.0,31.0,90.0,4.0,51.0,47.0,290.0,51.0,514.0,14.0,29.0,53.0,11.0,621.0,43.0,4.0,4.0,56.0,6.0,22.0,1174.0,127.0,25.0,5.0,39.0,22.0,42.0,5.0,,,,,,,,,,,,,,,,,,11.0,8.0,1.0,,1.0,5.0,,4.0,10.0,3.0,4.0,8.0,,10.0,6.0,,5.0,3.0,5.0,3.0,,,,,,1.0,,,1.0,,,,,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,2.0,1.0,4.0,,,,,1.0,,,,,,,,,,,,,
2002,16,630.0,23.0,,5.0,5.0,1.0,407.0,22.0,11.0,88.0,1032.0,1.0,47.0,44.0,42.0,30.0,169.0,163.0,13.0,1.0,2.0,,1.0,,,,,1.0,1.0,2.0,,4.0,4.0,6.0,12.0,1.0,10.0,,23.0,19.0,1.0,3.0,30.0,,,1.0,218.0,14.0,11.0,8.0,1.0,14.0,4.0,19.0,8.0,103.0,144.0,197.0,105.0,,220.0,150.0,2.0,12.0,,29.0,2.0,26.0,19.0,7.0,2.0,2.0,2.0,1.0,181.0,31.0,2.0,31.0,240.0,142.0,3.0,28.0,2567.0,9.0,7.0,6.0,23.0,22.0,209.0,43.0,2.0,380.0,265.0,24.0,99.0,95.0,17.0,208.0,16.0,663.0,61.0,312.0,38.0,,18.0,18.0,333.0,3.0,578.0,90.0,12.0,163.0,2.0,1223.0,37.0,4.0,1.0,63.0,1.0,55.0,1882.0,45.0,19.0,19.0,20.0,8.0,47.0,3.0,,,,,,,,,,,,,,,,,,8.0,2.0,3.0,,,4.0,,1.0,6.0,2.0,1.0,6.0,,4.0,,,12.0,,3.0,,1.0,2.0,1.0,1.0,,,,,2.0,,,,,,,,,,,1.0,33.0,,,,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
2835,16,27.0,,,2.0,2.0,,23.0,,,,48.0,,6.0,,,3.0,4.0,9.0,,,,,1.0,,,,,,1.0,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,3.0,,2.0,,,8.0,,3.0,1.0,12.0,12.0,2.0,1.0,,4.0,0.0,1.0,5.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,4.0,3.0,,,102.0,,1.0,,,19.0,1.0,,,16.0,15.0,,2.0,1.0,1.0,11.0,1.0,28.0,1.0,3.0,8.0,,8.0,8.0,13.0,,32.0,,,1.0,,52.0,1.0,1.0,2.0,5.0,,6.0,91.0,4.0,1.0,2.0,6.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3076,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3174,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3506,16,176.0,20.0,,11.0,11.0,2.0,275.0,5.0,5.0,28.0,440.0,,110.0,7.0,10.0,14.0,103.0,81.0,12.0,,,,,,,,,,2.0,,,,1.0,1.0,3.0,,,,3.0,7.0,,1.0,5.0,,,,98.0,4.0,6.0,4.0,,34.0,22.0,15.0,6.0,58.0,105.0,48.0,24.0,,129.0,0.0,13.0,9.0,,14.0,,20.0,16.0,4.0,1.0,1.0,1.0,3.0,40.0,29.0,3.0,29.0,130.0,81.0,4.0,10.0,1215.0,6.0,7.0,2.0,4.0,7.0,184.0,43.0,,280.0,244.0,15.0,33.0,50.0,2.0,113.0,13.0,204.0,48.0,84.0,47.0,,56.0,56.0,190.0,3.0,421.0,21.0,5.0,56.0,1.0,569.0,8.0,1.0,,31.0,,138.0,1003.0,17.0,41.0,4.0,23.0,6.0,21.0,1.0,,,,,,,,,,,,,,,,,,2.0,,3.0,1.0,,1.0,,,1.0,1.0,,2.0,,2.0,1.0,,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2309,16,6.0,,,,,,17.0,,,17.0,23.0,,,,,3.0,22.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,1.0,,2.0,6.0,,,42.0,0.0,,,,3.0,,3.0,3.0,,,,,,,,,,79.0,23.0,1.0,2.0,270.0,,,,,6.0,18.0,,,61.0,60.0,,5.0,,,14.0,,10.0,,7.0,,,,,39.0,,53.0,,,54.0,,63.0,,,,1.0,,,134.0,,1.0,1.0,,,1.0,,6.0,9.0,,2.0,4.0,26.0,4.0,20.0,9.0,,4.0,8.0,5.0,13.0,6.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,16,347.0,53.0,,,,,344.0,8.0,12.0,81.0,691.0,,1.0,5.0,3.0,20.0,80.0,65.0,11.0,2.0,1.0,,1.0,,,,,1.0,1.0,2.0,,3.0,2.0,3.0,3.0,1.0,10.0,2.0,16.0,13.0,2.0,2.0,16.0,,1.0,,129.0,3.0,18.0,1.0,,1.0,2.0,20.0,5.0,65.0,54.0,14.0,4.0,1.0,168.0,0.0,1.0,21.0,,12.0,2.0,13.0,13.0,,,,,3.0,11.0,24.0,1.0,24.0,161.0,105.0,5.0,1.0,1123.0,8.0,5.0,4.0,4.0,106.0,70.0,36.0,2.0,197.0,178.0,13.0,32.0,84.0,10.0,145.0,13.0,378.0,79.0,33.0,9.0,,3.0,3.0,225.0,1.0,463.0,30.0,13.0,119.0,,838.0,17.0,7.0,8.0,34.0,,1.0,1013.0,23.0,12.0,10.0,5.0,2.0,24.0,4.0,,,,,,,,,,,,,,,,,,1.0,,,2.0,1.0,,,,,,1.0,,,,,,1.0,,,2.0,,,,,2.0,,2.0,,2.0,,,,,1.0,2.0,6.0,68.0,56.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
2235,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,16,469.0,49.0,,,,2.0,285.0,43.0,4.0,127.0,754.0,,3.0,55.0,66.0,29.0,201.0,196.0,4.0,1.0,,,3.0,,,,,,3.0,2.0,2.0,2.0,5.0,1.0,,,,,,4.0,,,1.0,1.0,,1.0,133.0,2.0,11.0,8.0,,,,5.0,7.0,96.0,154.0,206.0,127.0,4.0,192.0,174.0,1.0,25.0,,29.0,1.0,30.0,27.0,3.0,,,,,262.0,45.0,4.0,45.0,286.0,161.0,11.0,33.0,2583.0,3.0,2.0,4.0,27.0,134.0,38.0,22.0,2.0,451.0,237.0,1.0,79.0,53.0,13.0,113.0,5.0,523.0,80.0,420.0,3.0,,,,227.0,6.0,454.0,126.0,6.0,215.0,,977.0,19.0,1.0,,58.0,,3.0,1584.0,17.0,27.0,11.0,3.0,5.0,41.0,2.0,,,,,,,,,,,,,,,,,,18.0,,,,,10.0,,2.0,13.0,2.0,1.0,12.0,1.0,3.0,1.0,1.0,4.0,,,,1.0,,,1.0,,,,2.0,1.0,,,,,1.0,,,24.0,21.0,1.0,,18.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
3473,16,139.0,6.0,1.0,21.0,21.0,11.0,323.0,,29.0,11.0,441.0,1.0,5.0,18.0,10.0,29.0,170.0,140.0,28.0,2.0,,,2.0,,1.0,1.0,3.0,2.0,13.0,7.0,,,5.0,3.0,4.0,,6.0,3.0,12.0,31.0,3.0,5.0,23.0,,,4.0,105.0,9.0,10.0,4.0,3.0,64.0,15.0,60.0,7.0,162.0,119.0,7.0,1.0,1.0,61.0,217.0,11.0,33.0,,25.0,5.0,24.0,18.0,6.0,3.0,1.0,3.0,3.0,3.0,22.0,1.0,22.0,30.0,18.0,10.0,2.0,2017.0,15.0,18.0,12.0,1.0,43.0,155.0,38.0,1.0,287.0,283.0,40.0,21.0,44.0,16.0,191.0,33.0,167.0,10.0,11.0,90.0,3.0,81.0,79.0,267.0,29.0,471.0,5.0,30.0,18.0,7.0,557.0,37.0,11.0,4.0,39.0,2.0,5.0,984.0,69.0,24.0,12.0,46.0,14.0,35.0,1.0,,,,,,,,,,,,,,,,,,11.0,1.0,9.0,4.0,1.0,1.0,,,1.0,5.0,5.0,9.0,1.0,4.0,2.0,,2.0,2.0,1.0,4.0,1.0,,,1.0,4.0,1.0,4.0,,3.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,
3051,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3362,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3285,16,236.0,18.0,5.0,35.0,30.0,11.0,587.0,7.0,29.0,39.0,788.0,3.0,2.0,23.0,5.0,31.0,210.0,144.0,41.0,3.0,,,2.0,,,,,2.0,5.0,2.0,1.0,2.0,7.0,2.0,14.0,1.0,8.0,7.0,27.0,54.0,2.0,11.0,50.0,1.0,1.0,4.0,207.0,26.0,23.0,12.0,14.0,92.0,35.0,68.0,9.0,209.0,173.0,16.0,3.0,,149.0,210.0,10.0,43.0,1.0,30.0,3.0,35.0,28.0,7.0,2.0,2.0,2.0,2.0,12.0,58.0,,58.0,117.0,57.0,12.0,5.0,2712.0,22.0,24.0,14.0,3.0,22.0,303.0,55.0,2.0,463.0,444.0,83.0,42.0,82.0,15.0,289.0,46.0,265.0,37.0,35.0,105.0,13.0,141.0,128.0,416.0,22.0,873.0,25.0,31.0,74.0,2.0,997.0,55.0,1.0,1.0,83.0,5.0,3.0,1656.0,93.0,34.0,10.0,51.0,38.0,70.0,5.0,,,,,,,,,,,,,,,,,,5.0,,18.0,8.0,,,,,,12.0,2.0,6.0,,4.0,,,,3.0,2.0,3.0,1.0,,1.0,1.0,8.0,4.0,8.0,,,,1.0,,,,,,15.0,14.0,2.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,1.0,2.0,,,1.0,,,,,,,,,,,
2901,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3209,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
