id,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_cross,accurate_cross_nocorner,accurate_fwd_zone_pass,accurate_launches,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_lf_total,att_obox_blocked,att_obx_centre,att_rf_total,ball_recovery,blocked_cross,blocked_scoring_att,challenge_lost,clean_sheet,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,final_third_entries,formation_place,fouls,game_started,goals_conceded,goals_conceded_ibox,goals_conceded_obox,hand_ball,head_clearance,interception,interceptions_in_box,interception_won,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,outfielder_block,passes_left,passes_right,penalty_conceded,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,shield_ball_oop,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_cross,total_cross_nocorner,total_final_third_passes,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_scoring_att,total_sub_off,total_tackle,total_throws,touches,turnover,was_fouled,wins,won_tackle,yellow_card,accurate_goal_kicks,accurate_keeper_throws,att_assist_setplay,cross_not_claimed,dive_catch,dive_save,diving_save,error_lead_to_shot,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,penalty_save,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_contest,total_high_claim,won_contest,last_man_tackle,accurate_flick_on,accurate_layoffs,att_bx_centre,att_freekick_miss,att_freekick_total,att_hd_miss,att_hd_post,att_hd_total,att_ibox_blocked,att_ibox_miss,att_ibox_post,att_miss_high,att_miss_high_right,att_miss_left,att_miss_right,att_obox_miss,att_post_high,att_setpiece,clearance_off_line,error_lead_to_goal,fouled_final_third,foul_throw_in,head_pass,hit_woodwork,open_play_pass,own_goals,post_scoring_att,shot_off_target,successful_open_play_pass,total_flick_on,total_sub_on,won_corners,accurate_through_ball,total_through_ball,total_offside,attempts_ibox,attempts_obox,att_hd_target,att_ibox_target,att_lg_centre,att_miss_high_left,att_obox_target,att_obx_right,att_openplay,att_rf_target,att_sv_high_centre,att_sv_low_centre,att_sv_low_left,att_sv_low_right,goal_assist,goal_assist_deadball,goal_assist_intentional,goal_assist_openplay,goal_assist_setplay,ontarget_scoring_att,touches_in_opp_box,gk_smother,att_fastbreak,att_freekick_goal,att_goal_high_left,att_goal_high_right,att_goal_low_left,att_hd_goal,att_ibox_goal,att_lf_goal,att_obox_goal,att_rf_goal,corner_taken,dangerous_play,goals,shot_fastbreak,accurate_corners_intobox,total_corners_intobox,att_corner,att_goal_low_centre,six_yard_block,att_goal_low_right,att_lf_target,att_post_right,penalty_won,red_card,second_yellow,att_cmiss_right,freekick_cross,goal_fastbreak,att_bx_right,att_cmiss_high,att_cmiss_left,att_goal_high_centre,att_sv_high_right,goals_openplay,total_fastbreak,att_sv_high_left,att_bx_left,att_freekick_target,att_pen_target,leftside_pass,att_pen_goal,att_post_left,att_obxd_left,att_obx_left,att_obxd_right,att_obox_post,accurate_freekick_cross,att_cmiss_high_right,fwd_pass,att_pen_miss,att_pen_post,att_freekick_post,back_pass,backward_pass,att_cmiss_high_left,att_lg_left,att_obp_goal,att_lg_right,rightside_pass,big_chance_scored
3124,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3669,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3676,17,198.0,26.0,9.0,5.0,276.0,5.0,60.0,465.0,1.0,10.0,10.0,23.0,137.0,98.0,14.0,1.0,4.0,17.0,16.0,115.0,7.0,4.0,33.0,1.0,11.0,12.0,31.0,7.0,92.0,94.0,7.0,8.0,2.0,169.0,0.0,16.0,15.0,18.0,17.0,1.0,,8.0,31.0,2.0,30.0,118.0,60.0,11.0,10.0,1296.0,,7.0,12.0,3.0,90.0,99.0,,37.0,1.0,241.0,231.0,26.0,19.0,70.0,,121.0,19.0,220.0,69.0,18.0,38.0,25.0,226.0,446.0,22.0,8.0,114.0,628.0,17.0,9.0,58.0,1.0,973.0,38.0,17.0,5.0,38.0,3.0,,,3.0,,,,,,,,,,,,,,,,,,11.0,,9.0,1.0,4.0,8.0,,,,,,,,,,2.0,,4.0,3.0,10.0,,,,,,,7.0,1.0,58.0,,,10.0,38.0,13.0,8.0,5.0,3.0,11.0,,,1.0,,,,1.0,3.0,,7.0,3.0,,1.0,1.0,1.0,2.0,,,2.0,,3.0,,,,,,,,,,,,,13.0,,,,4.0,13.0,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3686,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3599,17,39.0,14.0,2.0,2.0,71.0,3.0,11.0,108.0,24.0,1.0,,5.0,31.0,39.0,1.0,,,,,16.0,2.0,,,,3.0,5.0,,2.0,4.0,10.0,2.0,9.0,4.0,45.0,0.0,,4.0,4.0,3.0,1.0,,11.0,2.0,,2.0,34.0,20.0,1.0,5.0,363.0,2.0,1.0,,,,45.0,,7.0,1.0,57.0,48.0,3.0,6.0,7.0,,41.0,1.0,49.0,20.0,18.0,8.0,8.0,58.0,99.0,9.0,2.0,19.0,140.0,,3.0,8.0,31.0,228.0,,2.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2917,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3099,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,17,2.0,1.0,,,1.0,,1.0,3.0,,,,1.0,4.0,2.0,1.0,1.0,,,,1.0,,,,,,1.0,,,1.0,,,,,3.0,0.0,1.0,,,,,,,,,,,,1.0,,25.0,,,1.0,,2.0,1.0,,,,4.0,4.0,,,1.0,,1.0,1.0,2.0,1.0,,1.0,1.0,4.0,5.0,,,1.0,6.0,1.0,,,,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789,17,30.0,,1.0,1.0,104.0,,4.0,133.0,,4.0,3.0,12.0,46.0,30.0,13.0,6.0,3.0,6.0,9.0,24.0,,7.0,3.0,1.0,4.0,1.0,11.0,1.0,39.0,26.0,,,,13.0,0.0,10.0,3.0,6.0,5.0,1.0,1.0,,6.0,,6.0,6.0,4.0,4.0,1.0,425.0,,8.0,5.0,,29.0,21.0,,7.0,,53.0,53.0,14.0,,10.0,,62.0,13.0,34.0,1.0,,7.0,5.0,78.0,130.0,1.0,23.0,5.0,157.0,15.0,,9.0,,273.0,30.0,12.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,14.0,,2.0,,3.0,22.0,,,,,,,4.0,1.0,,1.0,,1.0,2.0,3.0,,,,,,,,,,,,4.0,,10.0,9.0,4.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,4.0,,,3.0,,1.0,,1.0,,4.0,1.0,,3.0,6.0,,4.0,3.0,,2.0,,1.0,,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3733,17,69.0,5.0,7.0,7.0,108.0,6.0,11.0,170.0,59.0,5.0,5.0,10.0,83.0,54.0,4.0,,,,,32.0,6.0,,5.0,1.0,13.0,13.0,6.0,3.0,40.0,27.0,6.0,29.0,16.0,56.0,46.0,17.0,6.0,14.0,13.0,1.0,,19.0,13.0,1.0,13.0,52.0,27.0,4.0,8.0,659.0,4.0,2.0,2.0,7.0,2.0,79.0,,24.0,,123.0,110.0,6.0,14.0,12.0,,51.0,4.0,84.0,16.0,42.0,26.0,26.0,81.0,166.0,20.0,4.0,33.0,224.0,,,14.0,82.0,476.0,18.0,6.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,9.0,,2.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,4.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3396,17,30.0,1.0,,,19.0,,3.0,49.0,12.0,,1.0,3.0,17.0,15.0,,,,,,7.0,,,4.0,,1.0,,1.0,,11.0,8.0,,4.0,2.0,8.0,0.0,5.0,2.0,4.0,3.0,1.0,,2.0,1.0,,1.0,5.0,3.0,2.0,,176.0,,,,,11.0,,,2.0,,15.0,13.0,1.0,3.0,3.0,,8.0,,31.0,1.0,6.0,1.0,1.0,12.0,26.0,,,4.0,56.0,,1.0,7.0,15.0,99.0,4.0,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3687,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3560,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3107,17,136.0,4.0,4.0,4.0,299.0,2.0,6.0,431.0,5.0,11.0,5.0,27.0,99.0,114.0,32.0,7.0,4.0,11.0,29.0,61.0,1.0,13.0,11.0,3.0,31.0,3.0,41.0,7.0,121.0,82.0,1.0,4.0,3.0,43.0,0.0,25.0,17.0,9.0,9.0,,2.0,4.0,21.0,,21.0,31.0,17.0,3.0,3.0,1499.0,,10.0,26.0,1.0,18.0,99.0,1.0,41.0,,217.0,214.0,26.0,8.0,27.0,1.0,197.0,36.0,149.0,16.0,7.0,35.0,34.0,273.0,422.0,2.0,47.0,13.0,536.0,47.0,11.0,26.0,5.0,930.0,86.0,21.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,65.0,,30.0,,2.0,43.0,4.0,,,6.0,,11.0,9.0,14.0,,7.0,4.0,4.0,2.0,4.0,,3.0,,,1.0,,4.0,,39.0,,,18.0,28.0,31.0,10.0,20.0,2.0,8.0,14.0,2.0,,3.0,8.0,,1.0,2.0,,7.0,4.0,1.0,6.0,1.0,1.0,4.0,,3.0,4.0,,16.0,12.0,,2.0,,,3.0,1.0,2.0,5.0,,1.0,4.0,1.0,,6.0,2.0,,1.0,1.0,,2.0,1.0,3.0,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
3492,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342,17,58.0,10.0,,,290.0,279.0,309.0,348.0,,1.0,,38.0,396.0,297.0,4.0,,,,,379.0,,,1.0,7.0,,,,8.0,4.0,13.0,,38.0,,644.0,38.0,2.0,38.0,53.0,49.0,4.0,,,1.0,,1.0,1163.0,478.0,19.0,34.0,3420.0,,3.0,3.0,1.0,57.0,116.0,2.0,92.0,6.0,732.0,728.0,,66.0,1.0,1.0,194.0,6.0,90.0,15.0,42.0,,,547.0,772.0,748.0,,815.0,862.0,,,1.0,,1832.0,2.0,8.0,11.0,1.0,3.0,197.0,64.0,1.0,3.0,17.0,30.0,80.0,,424.0,38.0,274.0,64.0,7.0,1.0,28.0,86.0,63.0,148.0,16.0,8.0,2.0,42.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,39.0,,,,18.0,,,4.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2609,17,338.0,8.0,2.0,2.0,86.0,4.0,39.0,422.0,13.0,12.0,24.0,15.0,72.0,62.0,3.0,1.0,,,,62.0,4.0,2.0,1.0,5.0,3.0,,3.0,3.0,31.0,70.0,4.0,62.0,36.0,30.0,192.0,15.0,13.0,10.0,8.0,2.0,1.0,67.0,35.0,8.0,35.0,72.0,56.0,1.0,13.0,1205.0,17.0,2.0,1.0,7.0,29.0,12.0,1.0,1.0,1.0,100.0,51.0,1.0,43.0,18.0,,17.0,3.0,351.0,16.0,111.0,3.0,3.0,39.0,118.0,11.0,,47.0,466.0,3.0,1.0,27.0,14.0,750.0,6.0,10.0,11.0,23.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,10.0,,9.0,1.0,,,,,,1.0,,1.0,2.0,1.0,,1.0,,,,,,,2.0,,,,1.0,,13.0,1.0,,1.0,10.0,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3628,17,19.0,4.0,,,32.0,2.0,3.0,51.0,19.0,,1.0,3.0,17.0,18.0,,,,1.0,1.0,12.0,4.0,,4.0,,1.0,6.0,2.0,,6.0,13.0,4.0,6.0,3.0,30.0,0.0,,2.0,7.0,7.0,,,6.0,7.0,,7.0,25.0,13.0,3.0,3.0,213.0,1.0,1.0,1.0,,6.0,20.0,,9.0,,44.0,39.0,1.0,6.0,5.0,1.0,14.0,2.0,23.0,9.0,11.0,7.0,7.0,24.0,58.0,11.0,,8.0,74.0,1.0,1.0,8.0,26.0,145.0,2.0,4.0,,6.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3777,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2933,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711,17,229.0,20.0,2.0,1.0,216.0,,33.0,443.0,3.0,21.0,28.0,16.0,127.0,104.0,7.0,2.0,1.0,10.0,12.0,94.0,2.0,1.0,20.0,3.0,7.0,3.0,29.0,5.0,125.0,125.0,2.0,18.0,15.0,78.0,126.0,45.0,15.0,22.0,20.0,2.0,3.0,26.0,25.0,,24.0,70.0,33.0,7.0,2.0,1328.0,1.0,5.0,3.0,5.0,29.0,129.0,2.0,19.0,3.0,202.0,182.0,14.0,20.0,60.0,1.0,87.0,8.0,247.0,42.0,38.0,11.0,10.0,165.0,338.0,8.0,61.0,53.0,574.0,21.0,4.0,44.0,3.0,904.0,39.0,31.0,4.0,36.0,6.0,,,1.0,,,,,,,,,,,,,,,,,,35.0,,22.0,,11.0,54.0,,,,2.0,,7.0,,5.0,,3.0,2.0,4.0,2.0,7.0,,1.0,2.0,,,,11.0,2.0,95.0,,,12.0,74.0,30.0,1.0,2.0,2.0,7.0,1.0,,1.0,5.0,6.0,,1.0,2.0,,1.0,3.0,,3.0,1.0,,,,,,,8.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
3508,17,168.0,31.0,7.0,7.0,168.0,25.0,36.0,329.0,54.0,22.0,28.0,20.0,134.0,116.0,6.0,2.0,3.0,6.0,8.0,82.0,2.0,5.0,13.0,3.0,37.0,9.0,15.0,6.0,80.0,121.0,2.0,74.0,36.0,123.0,208.0,17.0,17.0,22.0,17.0,5.0,,79.0,44.0,4.0,43.0,168.0,79.0,8.0,7.0,1472.0,11.0,1.0,6.0,8.0,22.0,115.0,,32.0,3.0,313.0,255.0,16.0,40.0,26.0,,74.0,7.0,209.0,66.0,132.0,46.0,46.0,156.0,332.0,83.0,2.0,96.0,495.0,19.0,7.0,62.0,67.0,1051.0,39.0,12.0,6.0,47.0,3.0,,,,,,,,,,,,,,,,,,,,,32.0,,19.0,3.0,4.0,2.0,,1.0,3.0,6.0,1.0,7.0,2.0,7.0,1.0,4.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,,,1.0,,1.0,,,1.0,11.0,,6.0,3.0,10.0,3.0,5.0,1.0,,,,2.0,,,,,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,3.0,,,1.0,,1.0,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2127,17,484.0,42.0,7.0,4.0,793.0,1.0,104.0,1270.0,11.0,20.0,11.0,32.0,213.0,181.0,39.0,4.0,11.0,27.0,30.0,146.0,5.0,14.0,32.0,8.0,8.0,10.0,48.0,8.0,171.0,155.0,5.0,30.0,12.0,247.0,256.0,47.0,28.0,35.0,31.0,4.0,2.0,25.0,81.0,4.0,81.0,149.0,105.0,13.0,10.0,2506.0,,16.0,29.0,14.0,161.0,337.0,1.0,49.0,3.0,321.0,294.0,32.0,23.0,91.0,1.0,399.0,45.0,529.0,79.0,57.0,25.0,20.0,517.0,960.0,9.0,138.0,136.0,1464.0,38.0,6.0,85.0,11.0,2114.0,86.0,37.0,11.0,64.0,7.0,,,3.0,,,,,,,,,,,,,,,,,,48.0,,22.0,,15.0,129.0,,1.0,2.0,2.0,,4.0,3.0,3.0,,4.0,3.0,5.0,2.0,11.0,,,1.0,,,,,,,,,14.0,,33.0,4.0,10.0,8.0,17.0,1.0,,,1.0,3.0,,,3.0,,2.0,5.0,,2.0,1.0,2.0,3.0,,1.0,3.0,,10.0,,,4.0,,1.0,,1.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,4.0,4.0,3.0,5.0,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
3631,17,37.0,6.0,10.0,6.0,81.0,7.0,8.0,108.0,3.0,6.0,5.0,18.0,55.0,45.0,10.0,3.0,,2.0,1.0,29.0,2.0,2.0,10.0,,20.0,4.0,14.0,6.0,47.0,38.0,2.0,10.0,3.0,30.0,0.0,9.0,4.0,10.0,10.0,,,4.0,10.0,,10.0,30.0,16.0,7.0,2.0,545.0,,4.0,7.0,,55.0,6.0,,20.0,1.0,100.0,96.0,12.0,5.0,12.0,3.0,41.0,11.0,46.0,10.0,14.0,33.0,26.0,69.0,141.0,13.0,11.0,15.0,154.0,4.0,1.0,14.0,5.0,315.0,25.0,12.0,5.0,8.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,15.0,,7.0,,3.0,11.0,,,,,,,2.0,,,,,,,,,,,,3.0,,,,,,,,,9.0,14.0,2.0,2.0,2.0,3.0,,,,,,,2.0,,1.0,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,9.0,,,,4.0,7.0,,,,,2.0,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
3685,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2289,17,243.0,8.0,22.0,17.0,365.0,1.0,18.0,586.0,10.0,44.0,19.0,28.0,195.0,154.0,25.0,4.0,2.0,5.0,13.0,129.0,11.0,6.0,14.0,3.0,52.0,46.0,47.0,5.0,179.0,116.0,11.0,10.0,5.0,91.0,210.0,35.0,24.0,34.0,31.0,3.0,3.0,17.0,20.0,,20.0,84.0,36.0,15.0,9.0,2165.0,1.0,14.0,14.0,3.0,109.0,120.0,1.0,75.0,5.0,423.0,410.0,44.0,24.0,61.0,2.0,173.0,28.0,285.0,19.0,23.0,145.0,107.0,280.0,639.0,26.0,60.0,56.0,779.0,24.0,10.0,32.0,10.0,1361.0,82.0,49.0,8.0,26.0,4.0,,,3.0,,,,,,,,,,,,,,,,,,58.0,,16.0,,23.0,56.0,,,1.0,2.0,,5.0,4.0,6.0,,2.0,2.0,1.0,3.0,2.0,,4.0,,,2.0,,,,,,,8.0,,69.0,4.0,19.0,2.0,12.0,13.0,,,3.0,8.0,,,1.0,,,4.0,,5.0,2.0,1.0,,,,,,10.0,,,,,,,,,1.0,1.0,,,44.0,,1.0,,5.0,38.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
908,17,132.0,8.0,4.0,4.0,483.0,,12.0,611.0,2.0,120.0,154.0,34.0,200.0,159.0,37.0,9.0,1.0,4.0,16.0,63.0,2.0,8.0,10.0,4.0,12.0,7.0,44.0,8.0,213.0,234.0,2.0,17.0,13.0,144.0,180.0,28.0,31.0,28.0,24.0,4.0,2.0,30.0,20.0,1.0,20.0,53.0,24.0,13.0,4.0,2613.0,,13.0,26.0,2.0,144.0,148.0,,75.0,3.0,407.0,382.0,30.0,5.0,28.0,,294.0,39.0,149.0,21.0,42.0,19.0,19.0,521.0,782.0,4.0,101.0,21.0,912.0,51.0,12.0,36.0,3.0,1275.0,59.0,39.0,13.0,26.0,,,,,,,,,,,,,,,,,,,,,,18.0,,5.0,,113.0,87.0,2.0,,,17.0,1.0,22.0,7.0,24.0,2.0,3.0,2.0,9.0,7.0,1.0,1.0,5.0,,,,,17.0,2.0,40.0,,2.0,27.0,28.0,292.0,3.0,13.0,1.0,8.0,22.0,,,4.0,10.0,,4.0,1.0,,3.0,6.0,,4.0,1.0,4.0,2.0,,1.0,2.0,,16.0,2.0,,4.0,,,,1.0,,4.0,,1.0,5.0,,1.0,5.0,4.0,,,,,3.0,4.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
3445,17,15.0,3.0,3.0,1.0,17.0,,2.0,29.0,,2.0,,2.0,16.0,18.0,2.0,,,,,4.0,,,,,3.0,,6.0,1.0,10.0,7.0,,3.0,2.0,8.0,0.0,2.0,1.0,2.0,2.0,,,2.0,3.0,,3.0,3.0,,1.0,,114.0,,1.0,2.0,1.0,4.0,11.0,,2.0,,23.0,23.0,1.0,1.0,2.0,,10.0,3.0,18.0,6.0,3.0,7.0,3.0,16.0,31.0,,,3.0,42.0,,,3.0,,75.0,4.0,3.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
