id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_cross,accurate_cross_nocorner,accurate_fwd_zone_pass,accurate_launches,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_lf_total,att_obox_blocked,att_obx_centre,att_rf_total,ball_recovery,blocked_cross,blocked_scoring_att,challenge_lost,clean_sheet,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,final_third_entries,formation_place,fouls,game_started,goals_conceded,goals_conceded_ibox,goals_conceded_obox,hand_ball,head_clearance,interception,interceptions_in_box,interception_won,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,outfielder_block,passes_left,passes_right,penalty_conceded,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,shield_ball_oop,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_cross,total_cross_nocorner,total_final_third_passes,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_scoring_att,total_sub_off,total_tackle,total_throws,touches,turnover,was_fouled,wins,won_tackle,yellow_card,accurate_goal_kicks,accurate_keeper_throws,att_assist_setplay,cross_not_claimed,dive_catch,dive_save,diving_save,error_lead_to_shot,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,penalty_save,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_contest,total_high_claim,won_contest,last_man_tackle,accurate_flick_on,accurate_layoffs,att_bx_centre,att_freekick_miss,att_freekick_total,att_hd_miss,att_hd_post,att_hd_total,att_ibox_blocked,att_ibox_miss,att_ibox_post,att_miss_high,att_miss_high_right,att_miss_left,att_miss_right,att_obox_miss,att_post_high,att_setpiece,clearance_off_line,error_lead_to_goal,fouled_final_third,foul_throw_in,head_pass,hit_woodwork,open_play_pass,own_goals,post_scoring_att,shot_off_target,successful_open_play_pass,total_flick_on,total_sub_on,won_corners,accurate_through_ball,total_through_ball,total_offside,attempts_ibox,attempts_obox,att_hd_target,att_ibox_target,att_lg_centre,att_miss_high_left,att_obox_target,att_obx_right,att_openplay,att_rf_target,att_sv_high_centre,att_sv_low_centre,att_sv_low_left,att_sv_low_right,goal_assist,goal_assist_deadball,goal_assist_intentional,goal_assist_openplay,goal_assist_setplay,ontarget_scoring_att,touches_in_opp_box,gk_smother,att_fastbreak,att_freekick_goal,att_goal_high_left,att_goal_high_right,att_goal_low_left,att_hd_goal,att_ibox_goal,att_lf_goal,att_obox_goal,att_rf_goal,corner_taken,dangerous_play,goals,shot_fastbreak,accurate_corners_intobox,total_corners_intobox,att_corner,att_goal_low_centre,six_yard_block,att_goal_low_right,att_lf_target,att_post_right,penalty_won,red_card,second_yellow,att_cmiss_right,freekick_cross,goal_fastbreak,att_bx_right,att_cmiss_high,att_cmiss_left,att_goal_high_centre,att_sv_high_right,goals_openplay,total_fastbreak,att_sv_high_left,att_bx_left,att_freekick_target,att_pen_target,leftside_pass,att_pen_goal,att_post_left,att_obxd_left,att_obx_left,att_obxd_right,att_obox_post,accurate_freekick_cross,att_cmiss_high_right,fwd_pass,att_pen_miss,att_pen_post,att_freekick_post,back_pass,backward_pass,att_cmiss_high_left,att_lg_left,att_obp_goal,att_lg_right,rightside_pass,big_chance_scored
3631,171506.0,Péter Halmosi,Péter,Halmosi,1979-09-25,Hungary,Hungary,79.0,M,Left Central Midfielder,17,37.0,6.0,10.0,6.0,81.0,7.0,8.0,108.0,3.0,6.0,5.0,18.0,55.0,45.0,10.0,3.0,,2.0,1.0,29.0,2.0,2.0,10.0,,20.0,4.0,14.0,6.0,47.0,38.0,2.0,10.0,3.0,30.0,0.0,9.0,4.0,10.0,10.0,,,4.0,10.0,,10.0,30.0,16.0,7.0,2.0,545.0,,4.0,7.0,,55.0,6.0,,20.0,1.0,100.0,96.0,12.0,5.0,12.0,3.0,41.0,11.0,46.0,10.0,14.0,33.0,26.0,69.0,141.0,13.0,11.0,15.0,154.0,4.0,1.0,14.0,5.0,315.0,25.0,12.0,5.0,8.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,15.0,,7.0,,3.0,11.0,,,,,,,2.0,,,,,,,,,,,,3.0,,,,,,,,,9.0,14.0,2.0,2.0,2.0,3.0,,,,,,,2.0,,1.0,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,9.0,,,,4.0,7.0,,,,,2.0,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1595,29970.0,Dietmar Hamann,Dietmar,Hamann,1973-08-27,Germany,Germany,16.0,M,Midfielder,17,131.0,5.0,,,144.0,,14.0,275.0,2.0,,4.0,9.0,45.0,31.0,2.0,2.0,1.0,2.0,1.0,42.0,2.0,2.0,8.0,1.0,,2.0,10.0,2.0,23.0,35.0,2.0,6.0,2.0,39.0,0.0,4.0,5.0,9.0,9.0,,,8.0,16.0,,16.0,49.0,38.0,4.0,1.0,473.0,,1.0,1.0,1.0,6.0,34.0,,6.0,,48.0,41.0,4.0,11.0,27.0,,46.0,2.0,132.0,9.0,13.0,2.0,2.0,62.0,172.0,2.0,21.0,18.0,302.0,4.0,3.0,20.0,2.0,415.0,7.0,11.0,3.0,16.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,20.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,1.0,,17.0,,,2.0,15.0,2.0,4.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3134,144559.0,Adam Hammill,Adam,Hammill,1988-01-25,England,England,11.0,M,Right Winger,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3394,13931.0,Brede Hangeland,Brede,Hangeland,1981-06-20,Norway,Norway,4.0,D,Centre Central Defender,17,726.0,59.0,,,322.0,27.0,101.0,1048.0,,46.0,126.0,37.0,311.0,274.0,6.0,,,,1.0,173.0,10.0,3.0,17.0,14.0,2.0,,3.0,10.0,98.0,229.0,10.0,233.0,179.0,236.0,222.0,31.0,37.0,34.0,28.0,6.0,,385.0,86.0,19.0,84.0,407.0,236.0,13.0,24.0,3330.0,25.0,3.0,4.0,33.0,161.0,29.0,1.0,42.0,1.0,589.0,323.0,1.0,112.0,60.0,7.0,119.0,7.0,826.0,126.0,499.0,2.0,2.0,252.0,531.0,111.0,3.0,223.0,1355.0,17.0,,69.0,,2282.0,27.0,25.0,14.0,48.0,3.0,,,,,,,,2.0,,,,,,,,,,,,,10.0,,9.0,5.0,2.0,3.0,1.0,,,9.0,1.0,13.0,3.0,9.0,1.0,5.0,,2.0,1.0,,1.0,,2.0,,,,20.0,1.0,102.0,,1.0,10.0,72.0,2.0,,2.0,,6.0,,2.0,,3.0,3.0,,1.0,,,,,,2.0,1.0,,1.0,,,,1.0,4.0,3.0,,,,,,,,1.0,,,1.0,,,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3403,133089.0,Martin Hansen,Martin,Hansen,1990-06-15,Denmark,Denmark,35.0,G,Goalkeeper,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609,11053.0,Marlon Harewood,Marlon,Harewood,1979-08-25,England,England,9.0,F,Centre Striker,17,5.0,,,,10.0,,1.0,15.0,,1.0,2.0,6.0,10.0,10.0,,,,,1.0,,,,,,,,4.0,,12.0,7.0,,,,2.0,0.0,1.0,,3.0,3.0,,,,3.0,,3.0,1.0,,3.0,,57.0,,,,,3.0,4.0,,,,22.0,22.0,,,,,4.0,,8.0,1.0,,,,11.0,19.0,,5.0,3.0,27.0,2.0,,4.0,,49.0,3.0,1.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,6.0,,,,1.0,4.0,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,2.0,6.0,4.0,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3445,6005.0,Owen Hargreaves,Owen,Hargreaves,1981-01-20,Canada,England,20.0,M,Centre Central Midfielder,17,15.0,3.0,3.0,1.0,17.0,,2.0,29.0,,2.0,,2.0,16.0,18.0,2.0,,,,,4.0,,,,,3.0,,6.0,1.0,10.0,7.0,,3.0,2.0,8.0,0.0,2.0,1.0,2.0,2.0,,,2.0,3.0,,3.0,3.0,,1.0,,114.0,,1.0,2.0,1.0,4.0,11.0,,2.0,,23.0,23.0,1.0,1.0,2.0,,10.0,3.0,18.0,6.0,3.0,7.0,3.0,16.0,31.0,,,3.0,42.0,,,3.0,,75.0,4.0,3.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,58489.0,Steve Harper,Steve,Harper,1975-03-14,England,England,33.0,G,Goalkeeper,17,59.0,5.0,,,86.0,90.0,105.0,145.0,,,,16.0,137.0,123.0,2.0,,,,,172.0,1.0,,,2.0,,,,5.0,,7.0,1.0,16.0,,287.0,0.0,,16.0,22.0,20.0,2.0,,,1.0,1.0,1.0,478.0,147.0,9.0,13.0,1440.0,,1.0,1.0,,44.0,43.0,,18.0,,351.0,351.0,,30.0,,1.0,58.0,2.0,74.0,5.0,16.0,,,228.0,316.0,330.0,,345.0,390.0,,,,,821.0,2.0,4.0,2.0,,,75.0,58.0,,,8.0,5.0,26.0,,179.0,12.0,130.0,58.0,,,11.0,32.0,27.0,59.0,6.0,2.0,2.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3088,4547.0,Zoltán Harsányi,Zoltán,Harsányi,1987-06-01,Slovakia,Slovakia,29.0,F,Centre Striker,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3143,289224.0,Joe Hart,Joe,Hart,1987-04-19,England,England,1.0,G,Goalkeeper,17,97.0,1.0,,,84.0,89.0,98.0,181.0,,,,23.0,185.0,111.0,,,,,,199.0,,,,6.0,,,,4.0,,7.0,,23.0,,255.0,38.0,,23.0,31.0,30.0,1.0,,,,,,481.0,129.0,11.0,17.0,1999.0,,,,,49.0,66.0,,14.0,2.0,391.0,388.0,,24.0,,1.0,42.0,,125.0,2.0,26.0,,,192.0,312.0,329.0,,344.0,437.0,,1.0,,,919.0,2.0,6.0,8.0,,,68.0,105.0,,2.0,9.0,9.0,26.0,2.0,200.0,31.0,144.0,109.0,2.0,,19.0,37.0,28.0,65.0,16.0,1.0,,33.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,32.0,,,,16.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3492,48284.0,Peter Hartley,Peter,Hartley,1988-04-03,England,England,29.0,D,Centre Central Defender,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3576,14475.0,Andy Haworth,Andy,Haworth,1988-11-28,England,England,31.0,M,Winger,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,126129.0,David Healy,David,Healy,1979-08-05,Northern Ireland,Northern Ireland,15.0,F,Centre Striker,17,6.0,2.0,2.0,2.0,28.0,,1.0,32.0,1.0,1.0,,10.0,16.0,9.0,7.0,2.0,,,2.0,5.0,,1.0,,,8.0,1.0,4.0,2.0,13.0,2.0,,,,4.0,0.0,6.0,,5.0,5.0,,,,,,,2.0,1.0,7.0,,144.0,,3.0,5.0,,6.0,10.0,,3.0,1.0,26.0,26.0,2.0,,3.0,,13.0,8.0,10.0,4.0,,9.0,9.0,17.0,43.0,,10.0,2.0,44.0,4.0,,1.0,1.0,74.0,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,8.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,10.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,1.0,,1.0,1.0,,2.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2933,277767.0,Tom Heaton,Tom,Heaton,1986-04-15,England,England,22.0,G,Goalkeeper,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,97506.0,Heidar Helguson,Heidar,Helguson,1977-08-22,Iceland,Iceland,,F,Forward,17,2.0,1.0,,,1.0,,1.0,3.0,,,,1.0,4.0,2.0,1.0,1.0,,,,1.0,,,,,,1.0,,,1.0,,,,,3.0,0.0,1.0,,,,,,,,,,,,1.0,,25.0,,,1.0,,2.0,1.0,,,,4.0,4.0,,,1.0,,1.0,1.0,2.0,1.0,,1.0,1.0,4.0,5.0,,,1.0,6.0,1.0,,,,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3555,41458.0,Conor Henderson,Conor,Henderson,1991-09-08,Ireland,Ireland,44.0,M,Centre Central Midfielder,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3097,4167.0,Henrique Hilário,Henrique Hilário,Meireles Alves Sampaio,1975-10-21,Portugal,Portugal,40.0,G,Goalkeeper,17,4.0,,,,4.0,6.0,4.0,8.0,,,,1.0,5.0,8.0,,,,,,8.0,,,,1.0,,,,1.0,,,,2.0,,7.0,0.0,,1.0,,,,,,,,,20.0,7.0,,,90.0,,,,,1.0,1.0,,,,14.0,14.0,,,,,1.0,,5.0,,2.0,,,2.0,8.0,11.0,,9.0,13.0,,,,,37.0,,,,,,4.0,3.0,,,,,,,13.0,2.0,6.0,3.0,,,1.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3327,19007.0,Chris Herd,Chris,Herd,1989-04-04,Australia,Australia,25.0,M,Centre Defensive Midfielder,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3762,176480.0,Hérita Ilunga,Herita,N'Kongolo Ilunga,1982-02-25,DR Congo,DR Congo,,D,Defender,17,554.0,40.0,15.0,15.0,596.0,15.0,41.0,1135.0,256.0,23.0,39.0,35.0,317.0,293.0,26.0,2.0,1.0,1.0,1.0,190.0,29.0,2.0,26.0,9.0,43.0,18.0,30.0,9.0,126.0,194.0,29.0,91.0,38.0,279.0,0.0,23.0,35.0,40.0,33.0,7.0,3.0,89.0,55.0,5.0,53.0,260.0,163.0,14.0,22.0,3121.0,2.0,11.0,18.0,14.0,406.0,13.0,,75.0,3.0,520.0,431.0,22.0,80.0,88.0,7.0,284.0,29.0,618.0,93.0,180.0,61.0,61.0,420.0,842.0,55.0,16.0,106.0,1399.0,5.0,1.0,95.0,308.0,2477.0,59.0,27.0,12.0,73.0,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,60.0,,33.0,2.0,3.0,15.0,,,,2.0,,2.0,1.0,3.0,,,,1.0,2.0,,,,,1.0,1.0,2.0,5.0,,122.0,,,3.0,89.0,6.0,,14.0,5.0,11.0,7.0,,,,,,,,,,,,,,,2.0,,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,14283.0,Emile Heskey,Emile,Heskey,1978-01-11,England,England,19.0,F,Centre Striker,17,132.0,8.0,4.0,4.0,483.0,,12.0,611.0,2.0,120.0,154.0,34.0,200.0,159.0,37.0,9.0,1.0,4.0,16.0,63.0,2.0,8.0,10.0,4.0,12.0,7.0,44.0,8.0,213.0,234.0,2.0,17.0,13.0,144.0,180.0,28.0,31.0,28.0,24.0,4.0,2.0,30.0,20.0,1.0,20.0,53.0,24.0,13.0,4.0,2613.0,,13.0,26.0,2.0,144.0,148.0,,75.0,3.0,407.0,382.0,30.0,5.0,28.0,,294.0,39.0,149.0,21.0,42.0,19.0,19.0,521.0,782.0,4.0,101.0,21.0,912.0,51.0,12.0,36.0,3.0,1275.0,59.0,39.0,13.0,26.0,,,,,,,,,,,,,,,,,,,,,,18.0,,5.0,,113.0,87.0,2.0,,,17.0,1.0,22.0,7.0,24.0,2.0,3.0,2.0,9.0,7.0,1.0,1.0,5.0,,,,,17.0,2.0,40.0,,2.0,27.0,28.0,292.0,3.0,13.0,1.0,8.0,22.0,,,4.0,10.0,,4.0,1.0,,3.0,6.0,,4.0,1.0,4.0,2.0,,1.0,2.0,,16.0,2.0,,4.0,,,,1.0,,4.0,,1.0,5.0,,1.0,5.0,4.0,,,,,3.0,4.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
3719,15253.0,Heurelho Gomes,Heurelho,da Silva Gomes,1981-02-15,Brazil,Brazil,1.0,G,Goalkeeper,17,170.0,3.0,,,80.0,90.0,116.0,250.0,,,,34.0,258.0,218.0,1.0,,,,,421.0,,,,12.0,,,,8.0,1.0,10.0,,65.0,,322.0,36.0,1.0,34.0,40.0,35.0,5.0,,1.0,,,,617.0,171.0,14.0,34.0,3060.0,,1.0,,1.0,41.0,28.0,1.0,9.0,3.0,489.0,483.0,,73.0,,,44.0,1.0,197.0,4.0,71.0,,,202.0,326.0,352.0,,383.0,523.0,,,,,1460.0,4.0,8.0,12.0,,1.0,133.0,256.0,,2.0,9.0,25.0,61.0,4.0,318.0,59.0,289.0,279.0,4.0,,51.0,67.0,52.0,119.0,15.0,4.0,1.0,60.0,1.0,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2944,29426.0,Sam Hewson,Sam,Hewson,1988-11-28,England,England,,M,Midfielder,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,2363.0,Tony Hibbert,Tony,Hibbert,1981-02-20,England,England,2.0,D,Right Full Back,17,152.0,32.0,16.0,16.0,228.0,10.0,32.0,364.0,91.0,8.0,4.0,17.0,95.0,95.0,8.0,,,,,56.0,12.0,,7.0,7.0,29.0,14.0,9.0,5.0,38.0,60.0,12.0,22.0,12.0,155.0,0.0,15.0,16.0,13.0,10.0,3.0,1.0,24.0,33.0,6.0,33.0,161.0,85.0,4.0,11.0,1315.0,5.0,4.0,6.0,4.0,9.0,154.0,,28.0,1.0,225.0,200.0,8.0,19.0,29.0,3.0,116.0,10.0,173.0,53.0,47.0,46.0,46.0,186.0,356.0,46.0,2.0,79.0,483.0,,4.0,32.0,129.0,870.0,17.0,23.0,8.0,23.0,4.0,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,6.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426,13840.0,Danny Higginbotham,Danny,Higginbotham,1978-12-29,England,Gibraltar,4.0,D,Defender,17,135.0,100.0,22.0,21.0,313.0,48.0,107.0,426.0,115.0,25.0,28.0,29.0,221.0,227.0,15.0,11.0,5.0,9.0,1.0,128.0,25.0,5.0,8.0,10.0,26.0,50.0,9.0,9.0,60.0,70.0,25.0,97.0,56.0,478.0,0.0,11.0,29.0,38.0,32.0,6.0,,85.0,32.0,2.0,32.0,415.0,165.0,11.0,22.0,2554.0,1.0,12.0,8.0,12.0,288.0,20.0,,113.0,1.0,644.0,573.0,11.0,50.0,67.0,,185.0,20.0,201.0,226.0,168.0,79.0,78.0,444.0,696.0,201.0,4.0,325.0,818.0,16.0,1.0,18.0,210.0,1555.0,28.0,16.0,9.0,14.0,3.0,,,2.0,,,,,,,,,,,,,,,,,,15.0,,8.0,,1.0,4.0,,,2.0,3.0,,3.0,,5.0,,2.0,,5.0,,3.0,,2.0,2.0,,,1.0,11.0,,56.0,,,8.0,32.0,1.0,,8.0,,1.0,5.0,,1.0,,1.0,,1.0,1.0,,,,,,,2.0,3.0,,2.0,3.0,,3.0,,,,,,,,,1.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
3407,30036.0,Sean Highdale,Sean,Highdale,1991-03-04,England,England,,M,Midfielder,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3771,141167.0,Zavon Hines,Zavon,Hines,1988-12-27,England,England,21.0,F,Forward,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2917,133852.0,Jack Hobbs,Jack,Hobbs,1988-08-18,England,England,5.0,D,Centre Central Defender,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3077,4134.0,Bryan Hodge,Bryan,Hodge,1987-09-23,Scotland,Scotland,31.0,M,Midfielder,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
