id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_bx_centre,att_cmiss_right,att_hd_miss,att_hd_target,att_hd_total,att_ibox_blocked,att_ibox_miss,att_ibox_target,att_lf_target,att_lf_total,att_miss_left,att_miss_right,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_setpiece,att_sv_high_centre,att_sv_high_left,att_sv_high_right,att_sv_low_right,backward_pass,ball_recovery,big_chance_missed,blocked_cross,blocked_scoring_att,challenge_lost,clean_sheet,clearance_off_line,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,final_third_entries,formation_place,fouls,fwd_pass,game_started,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goal_assist,goal_assist_intentional,goal_assist_openplay,head_clearance,interception,interceptions_in_box,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,outfielder_block,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_def_3rd,poss_won_mid_3rd,rightside_pass,shot_off_target,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_scoring_att,total_sub_off,total_tackle,total_throws,touches,turnover,unsuccessful_touch,was_fouled,wins,won_corners,won_tackle,yellow_card,att_bx_right,att_cmiss_left,att_goal_high_left,att_goal_low_right,att_hd_goal,att_ibox_goal,att_miss_high,att_obox_blocked,att_rf_target,att_rf_total,big_chance_created,big_chance_scored,goals,goal_assist_setplay,last_man_tackle,red_card,shield_ball_oop,six_yard_block,won_contest,accurate_cross,accurate_cross_nocorner,accurate_freekick_cross,att_assist_setplay,att_goal_high_centre,att_rf_goal,crosses_18yard,freekick_cross,goals_openplay,hand_ball,hit_woodwork,overrun,poss_won_att_3rd,total_through_ball,att_cmiss_high_right,att_freekick_total,att_miss_high_right,att_sv_low_centre,error_lead_to_goal,att_cmiss_high,att_goal_low_left,corner_taken,head_pass,open_play_pass,penalty_conceded,successful_open_play_pass,accurate_goal_kicks,accurate_pull_back,accurate_through_ball,att_bx_left,att_freekick_miss,att_freekick_post,att_goal_high_right,att_lf_goal,att_miss_high_left,att_obox_goal,att_obox_post,att_post_high,dangerous_play,error_lead_to_shot,fouled_final_third,foul_throw_in,goal_kicks,post_scoring_att,second_goal_assist,total_corners_intobox,total_offside,total_pull_back,accurate_keeper_throws,diving_save,good_high_claim,keeper_pick_up,keeper_throws,punches,saved_ibox,saved_obox,saves,total_high_claim,accurate_corners_intobox,att_cmiss_high_left,att_fastbreak,att_freekick_target,att_lg_centre,att_pen_goal,att_sv_low_left,shot_fastbreak,total_sub_on,attempts_ibox,attempts_obox,att_corner,att_post_left,total_fastbreak,touches_in_opp_box,goal_assist_deadball,second_yellow,att_post_right,att_hd_post,att_ibox_post,att_goal_low_centre,att_obx_left,goal_fastbreak,accurate_keeper_sweeper,cross_not_claimed,dive_catch,dive_save,penalty_faced,stand_catch,stand_save,total_keeper_sweeper,att_obxd_left,att_pen_target,penalty_won,att_lg_right,att_obp_goal,att_obxd_right,att_freekick_goal,own_goals,gk_smother,penalty_save,att_obx_right,back_pass,att_lg_left,blocked_pass,put_through,att_pen_post,att_pen_miss
3692,268780.0,Xisco,Francisco,Jiménez Tejada,1986-06-26,Spain,Spain,18.0,F,Centre Striker,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2553,43839.0,Yakubu,Yakubu,Aiyegbeni,1982-11-22,Nigeria,Nigeria,22.0,F,Striker,20,99.0,11.0,7.0,288.0,1.0,49.0,27.0,385.0,6.0,22.0,10.0,30.0,265.0,194.0,25.0,27.0,3.0,5.0,1.0,11.0,6.0,16.0,11.0,1.0,13.0,9.0,7.0,8.0,3.0,15.0,47.0,4.0,1.0,1.0,1.0,5.0,126.0,61.0,13.0,,9.0,2.0,2.0,,2.0,47.0,4.0,129.0,63.0,,5.0,,31.0,0.0,33.0,115.0,29.0,52.0,41.0,11.0,2.0,1.0,1.0,2.0,14.0,1.0,11.0,144.0,33.0,17.0,18.0,1.0,2451.0,,10.0,17.0,31.0,2.0,105.0,45.0,30.0,,323.0,320.0,13.0,38.0,155.0,26.0,156.0,27.0,112.0,19.0,8.0,39.0,15.0,15.0,259.0,36.0,443.0,4.0,57.0,40.0,540.0,66.0,10.0,14.0,6.0,852.0,75.0,75.0,27.0,8.0,15.0,12.0,1.0,7.0,6.0,,3.0,5.0,17.0,5.0,3.0,12.0,42.0,1.0,15.0,17.0,1.0,,1.0,,2.0,12.0,2.0,2.0,,,,10.0,13.0,,7.0,2.0,2.0,1.0,10.0,6.0,,,2.0,3.0,,1.0,7.0,2.0,,,,,,,,6.0,,,1.0,2.0,1.0,,1.0,1.0,,1.0,7.0,,,2.0,,,17.0,,,,,,,,,,,,,,3.0,,,4.0,3.0,3.0,1.0,,,,1.0,4.0,,,,,,1.0,6.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
2239,11596.0,Joseph Yobo,Joseph,Yobo,1980-09-06,Nigeria,Nigeria,26.0,D,Centre/Right Central Defender,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464,6078.0,Luke Young,Luke,Young,1979-07-19,England,England,21.0,D,Left/Right Full Back,20,241.0,17.0,,352.0,34.0,3.0,45.0,578.0,221.0,30.0,21.0,25.0,243.0,150.0,12.0,2.0,,,1.0,1.0,,1.0,1.0,,,2.0,,1.0,1.0,2.0,3.0,1.0,,,,2.0,145.0,73.0,,12.0,,20.0,4.0,,13.0,18.0,7.0,104.0,120.0,12.0,59.0,39.0,212.0,4.0,24.0,352.0,25.0,40.0,36.0,4.0,1.0,,1.0,63.0,29.0,,24.0,232.0,214.0,102.0,12.0,22.0,2178.0,7.0,9.0,6.0,4.0,15.0,12.0,251.0,47.0,2.0,398.0,357.0,50.0,17.0,52.0,2.0,177.0,15.0,288.0,44.0,100.0,24.0,58.0,58.0,278.0,2.0,551.0,115.0,3.0,123.0,781.0,6.0,3.0,83.0,278.0,1450.0,13.0,13.0,5.0,6.0,9.0,57.0,5.0,2.0,1.0,,1.0,,2.0,,,1.0,5.0,1.0,1.0,2.0,,,,2.0,,11.0,15.0,15.0,1.0,2.0,1.0,2.0,43.0,1.0,2.0,1.0,1.0,2.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3654,47197.0,Pablo Zabaleta,Pablo,Zabaleta,1985-01-16,Argentina,Argentina,5.0,D,Right Full Back,20,291.0,17.0,1.0,441.0,6.0,2.0,19.0,723.0,139.0,17.0,21.0,21.0,78.0,89.0,19.0,2.0,,,,,6.0,2.0,3.0,1.0,6.0,3.0,1.0,3.0,1.0,7.0,14.0,1.0,,,2.0,1.0,121.0,92.0,1.0,18.0,8.0,17.0,9.0,1.0,21.0,15.0,3.0,77.0,113.0,18.0,19.0,15.0,80.0,0.0,26.0,296.0,18.0,10.0,8.0,2.0,,,,36.0,44.0,2.0,34.0,349.0,123.0,86.0,3.0,12.0,1549.0,1.0,13.0,7.0,5.0,6.0,35.0,279.0,42.0,1.0,246.0,214.0,55.0,33.0,61.0,6.0,213.0,20.0,316.0,31.0,51.0,17.0,68.0,68.0,262.0,1.0,579.0,23.0,3.0,33.0,827.0,19.0,3.0,70.0,154.0,1335.0,10.0,10.0,14.0,15.0,22.0,56.0,5.0,7.0,,,,,1.0,,2.0,3.0,13.0,3.0,,1.0,,,,2.0,,8.0,9.0,9.0,,1.0,,1.0,47.0,,1.0,6.0,1.0,,4.0,6.0,,,,1.0,,,1.0,,3.0,79.0,,72.0,,2.0,2.0,1.0,,,,,1.0,,1.0,,,,3.0,,,1.0,,,,6.0,,,,,,,,,,,,,1.0,,,,,1.0,3.0,3.0,1.0,2.0,1.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2603,18814.0,Bobby Zamora,Bobby,Zamora,1981-01-16,England,England,25.0,F,Centre Striker,20,155.0,8.0,21.0,515.0,,146.0,13.0,663.0,4.0,47.0,30.0,29.0,213.0,187.0,55.0,19.0,2.0,6.0,1.0,9.0,5.0,12.0,10.0,5.0,24.0,5.0,5.0,6.0,2.0,14.0,39.0,3.0,1.0,1.0,,4.0,300.0,66.0,3.0,3.0,11.0,13.0,2.0,,13.0,59.0,6.0,162.0,87.0,3.0,19.0,15.0,85.0,135.0,38.0,151.0,28.0,41.0,31.0,10.0,5.0,5.0,5.0,29.0,14.0,1.0,11.0,236.0,60.0,40.0,13.0,4.0,2377.0,,25.0,38.0,19.0,2.0,72.0,185.0,47.0,,427.0,404.0,9.0,50.0,210.0,22.0,280.0,63.0,186.0,30.0,42.0,18.0,41.0,41.0,428.0,86.0,752.0,5.0,174.0,30.0,897.0,52.0,12.0,13.0,4.0,1241.0,66.0,66.0,34.0,10.0,14.0,8.0,4.0,11.0,2.0,,2.0,1.0,7.0,6.0,6.0,6.0,18.0,9.0,3.0,7.0,,,,,1.0,10.0,7.0,7.0,,3.0,1.0,3.0,28.0,,4.0,3.0,4.0,1.0,7.0,7.0,,3.0,2.0,5.0,,1.0,3.0,1.0,1.0,19.0,,14.0,,1.0,4.0,2.0,1.0,,1.0,3.0,,,,3.0,,,17.0,,,4.0,,,24.0,2.0,,,,,,,,,,,,,2.0,,,1.0,1.0,2.0,1.0,,,,,4.0,,,,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3991,115049.0,Ronald Zubar,Ronald,Zubar,1985-09-20,France,France,23.0,D,Centre Central Defender,20,177.0,12.0,2.0,199.0,6.0,13.0,17.0,372.0,98.0,9.0,19.0,15.0,124.0,94.0,2.0,4.0,1.0,1.0,,2.0,3.0,3.0,,,1.0,3.0,1.0,3.0,,3.0,8.0,,,,,,83.0,59.0,,6.0,3.0,9.0,1.0,,5.0,10.0,5.0,49.0,71.0,6.0,28.0,15.0,96.0,0.0,13.0,186.0,14.0,31.0,24.0,7.0,,,,32.0,42.0,5.0,32.0,189.0,95.0,49.0,9.0,9.0,1163.0,7.0,1.0,3.0,1.0,5.0,11.0,140.0,14.0,1.0,213.0,175.0,38.0,20.0,36.0,6.0,88.0,4.0,215.0,26.0,66.0,15.0,21.0,21.0,140.0,5.0,300.0,35.0,15.0,43.0,494.0,10.0,2.0,30.0,106.0,825.0,8.0,8.0,15.0,1.0,4.0,21.0,4.0,3.0,1.0,,,1.0,1.0,,,,5.0,,,1.0,,,1.0,3.0,,7.0,4.0,4.0,,2.0,,,16.0,,,,,1.0,1.0,,,,,,,,,,1.0,16.0,,12.0,,,,,,,1.0,,2.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4114,138361.0,Araz Abdullayev,Araz,Abdullayev,1992-04-18,Azerbaijan,Azerbaijan,7.0,M,Right Winger,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4343,34288.0,Mehdi Abeid,Mehdi,Abeid,1992-08-06,France,Algeria,6.0,M,Midfielder,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2840,24339.0,Abou Diaby,Vassiriki,Abou Diaby,1986-05-11,France,France,5.0,M,Centre Central Midfielder,20,18.0,,,43.0,,,3.0,61.0,,2.0,2.0,4.0,6.0,3.0,,1.0,,,,,1.0,,,1.0,1.0,,,,1.0,2.0,3.0,,,,,1.0,4.0,7.0,,,2.0,,,,,8.0,3.0,12.0,10.0,,,,9.0,0.0,2.0,25.0,,,,,,,,,2.0,,,23.0,5.0,3.0,,,91.0,,,,1.0,1.0,5.0,8.0,5.0,,20.0,19.0,3.0,4.0,18.0,,17.0,,18.0,3.0,1.0,6.0,,,24.0,,52.0,,,3.0,70.0,3.0,1.0,1.0,,94.0,2.0,2.0,1.0,1.0,2.0,,1.0,,,,,,,,1.0,,2.0,,,,,,,,,6.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4147,141595.0,Mohammed Abu,Mohammed,Abu,1991-11-14,Ghana,Ghana,8.0,M,Centre Defensive Midfielder,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4081,166766.0,Charlie Adam,Charlie,Adam,1985-12-10,Scotland,Scotland,,M,Centre Central Midfielder,20,515.0,74.0,6.0,613.0,7.0,64.0,136.0,1091.0,6.0,16.0,41.0,28.0,115.0,153.0,27.0,5.0,2.0,,,,2.0,2.0,3.0,8.0,45.0,2.0,10.0,17.0,6.0,36.0,37.0,,3.0,,,2.0,206.0,183.0,1.0,1.0,18.0,30.0,8.0,,21.0,39.0,9.0,148.0,171.0,1.0,19.0,12.0,291.0,232.0,58.0,483.0,27.0,20.0,18.0,2.0,6.0,5.0,2.0,21.0,44.0,2.0,38.0,334.0,210.0,123.0,9.0,2.0,2175.0,,28.0,25.0,11.0,9.0,268.0,138.0,91.0,1.0,516.0,500.0,77.0,98.0,349.0,20.0,343.0,54.0,562.0,169.0,35.0,36.0,170.0,71.0,513.0,11.0,980.0,29.0,64.0,207.0,1372.0,49.0,8.0,62.0,8.0,1902.0,20.0,20.0,43.0,10.0,30.0,44.0,4.0,,2.0,,,,1.0,4.0,16.0,1.0,4.0,8.0,1.0,2.0,4.0,,1.0,1.0,,25.0,37.0,12.0,1.0,20.0,,1.0,30.0,19.0,1.0,5.0,1.0,1.0,8.0,16.0,,7.0,,2.0,,,2.0,107.0,5.0,61.0,,46.0,,,11.0,3.0,1.0,,,1.0,3.0,1.0,1.0,1.0,1.0,,11.0,,,1.0,,100.0,1.0,,,,,,,,,,,,26.0,,3.0,1.0,4.0,1.0,2.0,3.0,1.0,,,,,4.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,
3952,12679.0,Adam Tull,Adam,Reed,1991-05-08,Philippines,Philippines,37.0,M,Central Midfielder,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3024,6254.0,Dariusz Adamczuk,Dariusz,Adamczuk,1969-10-21,Poland,Poland,,D,Defender,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4181,261423.0,Blair Adams,Blair,Adams,1991-09-08,England,England,,D,Left Full Back,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2845,52642.0,Emmanuel Adebayor,Emmanuel,Adebayor,1984-02-26,Togo,Togo,10.0,F,Centre Striker,20,210.0,13.0,22.0,708.0,,122.0,34.0,914.0,16.0,65.0,64.0,33.0,189.0,165.0,49.0,53.0,8.0,11.0,1.0,14.0,8.0,37.0,24.0,3.0,13.0,11.0,17.0,5.0,7.0,14.0,81.0,2.0,3.0,,,13.0,380.0,86.0,24.0,,10.0,10.0,11.0,,4.0,105.0,8.0,257.0,140.0,,15.0,10.0,115.0,0.0,52.0,190.0,32.0,26.0,20.0,6.0,11.0,9.0,10.0,18.0,22.0,,14.0,205.0,51.0,42.0,5.0,3.0,2840.0,,16.0,45.0,48.0,2.0,199.0,198.0,45.0,,516.0,505.0,17.0,50.0,356.0,42.0,392.0,61.0,230.0,25.0,26.0,62.0,19.0,19.0,528.0,80.0,920.0,2.0,145.0,45.0,1131.0,100.0,7.0,26.0,16.0,1681.0,115.0,115.0,23.0,20.0,24.0,17.0,3.0,11.0,5.0,1.0,5.0,2.0,17.0,9.0,2.0,27.0,71.0,6.0,17.0,17.0,1.0,,,2.0,1.0,27.0,4.0,4.0,,1.0,1.0,14.0,15.0,,12.0,10.0,,14.0,19.0,9.0,1.0,,3.0,14.0,,3.0,6.0,1.0,,,,,,2.0,7.0,9.0,,,,1.0,2.0,,,,1.0,,8.0,,,,,,52.0,2.0,,,,,,,,,,,,,11.0,,,3.0,1.0,11.0,1.0,,,,,11.0,,,,,,,4.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
4359,46976.0,Tom Adeyemi,Tom,Adeyemi,1991-10-24,England,England,24.0,M,Centre Central Midfielder,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4345,178365.0,Sammy Adjei,Sammy,Adjei,1992-01-18,Ghana,Ghana,,F,Forward,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040,313922.0,Benik Afobe,Benik,Afobe,1993-02-12,England,DR Congo,23.0,F,Centre Striker,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2622,39503.0,Gabriel Agbonlahor,Gabriel,Agbonlahor,1986-10-13,England,England,,F,Left/Centre Striker,20,121.0,18.0,23.0,417.0,1.0,29.0,20.0,520.0,1.0,70.0,39.0,33.0,275.0,189.0,27.0,15.0,1.0,8.0,2.0,11.0,10.0,15.0,9.0,3.0,20.0,8.0,5.0,5.0,4.0,20.0,40.0,,1.0,,,7.0,210.0,108.0,7.0,1.0,21.0,5.0,7.0,1.0,14.0,43.0,15.0,205.0,146.0,1.0,5.0,,71.0,330.0,47.0,164.0,32.0,42.0,39.0,3.0,5.0,5.0,5.0,6.0,12.0,,10.0,101.0,44.0,23.0,11.0,2.0,2763.0,,14.0,18.0,18.0,1.0,202.0,101.0,35.0,4.0,425.0,414.0,27.0,65.0,240.0,20.0,220.0,32.0,161.0,26.0,16.0,74.0,81.0,81.0,337.0,94.0,635.0,11.0,37.0,36.0,715.0,59.0,4.0,32.0,1.0,1146.0,58.0,58.0,43.0,7.0,33.0,28.0,6.0,3.0,1.0,1.0,,1.0,5.0,6.0,11.0,8.0,28.0,9.0,3.0,5.0,,,,2.0,,32.0,18.0,18.0,,,,2.0,67.0,,4.0,2.0,2.0,10.0,16.0,5.0,,,,4.0,,2.0,1.0,,,,,,,,2.0,15.0,,,1.0,2.0,1.0,,,,,1.0,12.0,,,,2.0,,16.0,1.0,,,,,,,,,,,,,7.0,,,,1.0,7.0,1.0,,,,,7.0,,,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
2916,119508.0,Daniel Agger,Daniel,Agger,1984-12-12,Denmark,Denmark,22.0,D,Defender,20,645.0,20.0,1.0,243.0,14.0,1.0,71.0,886.0,7.0,25.0,44.0,27.0,128.0,145.0,6.0,18.0,1.0,11.0,5.0,18.0,2.0,14.0,5.0,,12.0,6.0,6.0,5.0,,10.0,10.0,,,1.0,1.0,1.0,61.0,109.0,3.0,2.0,6.0,9.0,8.0,,3.0,3.0,8.0,54.0,110.0,2.0,64.0,34.0,105.0,168.0,17.0,485.0,24.0,21.0,19.0,2.0,1.0,1.0,,49.0,59.0,6.0,50.0,220.0,208.0,131.0,8.0,14.0,2141.0,11.0,3.0,4.0,6.0,14.0,130.0,12.0,9.0,3.0,219.0,185.0,71.0,37.0,283.0,21.0,94.0,7.0,717.0,46.0,98.0,13.0,6.0,6.0,139.0,2.0,338.0,60.0,1.0,109.0,1049.0,33.0,2.0,32.0,10.0,1345.0,8.0,8.0,23.0,11.0,4.0,21.0,6.0,,3.0,1.0,,1.0,1.0,7.0,4.0,,3.0,,1.0,1.0,1.0,,,3.0,1.0,11.0,2.0,2.0,,,,,2.0,,,1.0,2.0,,1.0,1.0,,1.0,,2.0,,2.0,,,15.0,47.0,,36.0,,,1.0,1.0,,,,,,,1.0,2.0,,,4.0,,,2.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,1.0,3.0,,,,,1.0,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
4328,277441.0,Sergio Agüero,Sergio,Agüero,1988-06-02,Argentina,Argentina,19.0,F,Centre Striker,20,135.0,15.0,7.0,612.0,,104.0,12.0,743.0,9.0,14.0,2.0,34.0,135.0,153.0,49.0,56.0,7.0,3.0,,3.0,21.0,37.0,23.0,9.0,30.0,13.0,17.0,13.0,6.0,30.0,114.0,,1.0,1.0,1.0,10.0,260.0,89.0,17.0,,26.0,12.0,6.0,,4.0,95.0,3.0,190.0,107.0,,,,39.0,0.0,22.0,144.0,31.0,18.0,17.0,1.0,8.0,7.0,8.0,,18.0,,11.0,216.0,22.0,17.0,5.0,,2600.0,,21.0,36.0,52.0,,155.0,108.0,46.0,1.0,367.0,366.0,12.0,55.0,239.0,52.0,384.0,57.0,150.0,23.0,1.0,106.0,36.0,36.0,459.0,19.0,745.0,1.0,118.0,14.0,859.0,130.0,20.0,23.0,10.0,1404.0,51.0,51.0,26.0,26.0,39.0,17.0,2.0,11.0,4.0,1.0,10.0,,18.0,10.0,5.0,20.0,95.0,9.0,14.0,23.0,,,,,4.0,56.0,4.0,4.0,,,,21.0,32.0,,18.0,3.0,2.0,17.0,22.0,16.0,,,8.0,13.0,,1.0,9.0,,,27.0,,26.0,,7.0,4.0,14.0,,,,2.0,2.0,5.0,1.0,,,,12.0,,,2.0,2.0,,31.0,10.0,,,,,,,,,,,,,5.0,,,3.0,3.0,5.0,3.0,6.0,1.0,1.0,1.0,5.0,12.0,,,1.0,,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
4385,15495.0,Patrick Agyemang,Patrick,Agyemang,1980-09-29,Ghana,Ghana,34.0,F,Centre Striker,20,3.0,,3.0,16.0,,2.0,,19.0,,10.0,5.0,2.0,10.0,9.0,,1.0,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,9.0,6.0,,,1.0,,,,,3.0,,15.0,10.0,,,,4.0,0.0,,13.0,2.0,2.0,,2.0,,,,,1.0,,1.0,7.0,2.0,1.0,1.0,,148.0,,,,,,7.0,10.0,2.0,,23.0,23.0,3.0,1.0,5.0,1.0,7.0,,3.0,1.0,,2.0,,,20.0,10.0,31.0,,2.0,,34.0,2.0,1.0,1.0,,47.0,3.0,3.0,4.0,1.0,,1.0,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
