id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_pull_back,accurate_through_ball,accurate_throws,aerial_lost,aerial_won,appearances,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_bx_centre,att_bx_left,att_bx_right,att_cmiss_high_left,att_cmiss_left,att_cmiss_right,att_fastbreak,att_goal_high_right,att_goal_low_centre,att_goal_low_left,att_goal_low_right,att_hd_goal,att_hd_miss,att_hd_total,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_target,att_lf_goal,att_lf_target,att_lf_total,att_lg_left,att_miss_high,att_miss_high_left,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_miss,att_obox_post,att_obox_target,att_obx_centre,att_openplay,att_post_high,att_rf_goal,att_rf_target,att_rf_total,att_setpiece,att_sv_high_centre,att_sv_high_left,att_sv_low_centre,att_sv_low_left,att_sv_low_right,backward_pass,ball_recovery,big_chance_created,big_chance_missed,big_chance_scored,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,clean_sheet,corner_taken,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_goal,error_lead_to_shot,final_third_entries,formation_place,fouled_final_third,fouls,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goals_openplay,goal_assist,goal_assist_intentional,goal_assist_openplay,goal_fastbreak,hand_ball,head_clearance,head_pass,hit_woodwork,interception,interceptions_in_box,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,overrun,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,post_scoring_att,put_through,rightside_pass,second_goal_assist,shield_ball_oop,shot_fastbreak,shot_off_target,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_distance_in_m,total_fastbreak,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_pull_back,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,att_freekick_miss,att_freekick_total,att_hd_target,offside_provoked,accurate_corners_intobox,accurate_freekick_cross,assist_attempt_saved,assist_free_kick_won,assist_pass_lost,att_assist_setplay,att_cmiss_high,att_cmiss_high_right,att_freekick_target,att_goal_high_centre,att_obox_goal,att_obx_left,att_one_on_one,att_pen_goal,att_pen_target,freekick_cross,goal_assist_setplay,penalty_won,total_corners_intobox,att_freekick_post,att_ibox_post,att_obxd_right,att_post_left,att_post_right,own_goals,last_man_tackle,att_goal_high_left,att_lg_centre,penalty_conceded,red_card,assist_penalty_won,attempts_obox,six_yard_block,att_obxd_left,goal_assist_deadball,assist_post,attempts_ibox,att_freekick_goal,att_sv_high_right,accurate_goal_kicks,accurate_keeper_sweeper,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,diving_save,gk_smother,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,total_keeper_sweeper,foul_throw_in,second_yellow,assist_own_goal,att_hd_post,dangerous_play,clearance_off_line,att_obp_goal,penalty_save,assist_blocked_shot,assist_handball_won,att_obx_right,att_lg_right,att_pen_miss,back_pass,att_corner,fifty_fifty,successful_fifty_fifty,att_pen_post
14730,314522.0,Sam Hart,Samuel,Hart,1996-09-10,England,England,,D,Left Full Back,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13648,179199.0,Martin Samuelsen,Martin,Samuelsen,1997-04-17,Norway,Norway,14.0,M,Left/Centre/Right Attacking Midfielder,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4973,187459.0,Alexis Sánchez,Alexis,Sánchez,1988-12-19,Chile,Chile,7.0,F,Left/Centre/Right Second Striker,54,204.0,128.0,17.0,17.0,11.0,1022.0,0.0,89.0,76.0,1209.0,6.0,9.0,2.0,51.0,14.0,38.0,20.0,253.0,145.0,67.0,33.0,23.0,8.0,1.0,3.0,9.0,,1.0,9.0,10.0,,3.0,3.0,6.0,24.0,21.0,19.0,12.0,4.0,4.0,12.0,1.0,4.0,2.0,4.0,9.0,15.0,19.0,15.0,1.0,13.0,49.0,98.0,1.0,17.0,21.0,109.0,3.0,2.0,,6.0,10.0,6.0,311.0,130.0,10.0,8.0,14.0,,83.0,43.0,29.0,11.0,6.0,40.0,22.0,128.0,6.0,296.0,244.0,,4.0,0.0,,3.0,169.0,54.0,31.0,49.0,516.0,36.0,24.0,41.0,37.0,4.0,19.0,10.0,9.0,10.0,,7.0,0.0,47.0,5.0,24.0,2.0,24.0,235.0,63.0,36.0,9.0,2.0,3223.0,27.0,51.0,49.0,1599.0,1.0,11.0,309.0,117.0,309.0,10.0,788.0,788.0,32.0,50.0,48.0,3.0,83.0,581.0,5.0,2.0,,37.0,687.0,1167.0,28.0,78.0,234.0,257.0,4.0,159.0,66.0,63.0,305195.0861816406,2.0,1038.0,29.0,1475.0,4.0,101.0,109.0,27.0,1643.0,9.0,129.0,8.0,2.0,53.0,48.0,3.0,2470.0,256.0,94.0,94.0,70.0,23.0,108.0,43.0,40.0,6.0,2.0,12.0,0.0,,,,,,1.0,1.0,4.0,,2.0,1.0,3.0,,2.0,2.0,1.0,1.0,,1.0,3.0,,2.0,,,2.0,,,4.0,1.0,,,1.0,3.0,1.0,1.0,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,
5384,184687.0,Leroy Sané,Leroy,Sané,1996-01-11,Germany,Germany,10.0,F,Left/Centre/Right Winger,54,131.0,8.0,9.0,5.0,9.0,440.0,1.0,21.0,8.0,562.0,2.0,1.0,4.0,20.0,19.0,26.0,6.0,86.0,61.0,30.0,9.0,12.0,3.0,,1.0,,3.0,,2.0,1.0,2.0,,2.0,2.0,4.0,5.0,10.0,9.0,5.0,5.0,24.0,,2.0,3.0,,4.0,4.0,1.0,3.0,,,4.0,30.0,1.0,,4.0,7.0,1.0,,,5.0,3.0,1.0,238.0,117.0,7.0,6.0,5.0,4.0,44.0,5.0,19.0,3.0,26.0,31.0,4.0,45.0,8.0,136.0,123.0,4.0,5.0,3.0,,,32.0,0.0,7.0,14.0,104.0,20.0,5.0,15.0,14.0,1.0,5.0,3.0,3.0,3.0,1.0,2.0,3.0,41.0,2.0,17.0,,17.0,120.0,23.0,11.0,3.0,2.0,1786.0,15.0,20.0,14.0,679.0,1.0,26.0,190.0,67.0,62.0,1.0,339.0,339.0,21.0,34.0,62.0,1.0,44.0,229.0,1.0,,3.0,14.0,294.0,550.0,23.0,35.0,155.0,9.0,5.0,94.0,52.0,35.0,197001.69171142572,3.0,376.0,18.0,588.0,5.0,27.0,17.0,12.0,691.0,3.0,33.0,12.0,6.0,35.0,1.0,4.0,1117.0,147.0,53.0,53.0,17.0,15.0,52.0,23.0,22.0,4.0,,,,,4.0,,,,2.0,2.0,,,,,,,3.0,,,,,2.0,17.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4718,270135.0,Yaya Sanogo,Yaya,Sanogo,1993-01-27,France,France,55.0,F,Centre Striker,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4477,100206.0,Santi Cazorla,Santiago,Cazorla González,1984-12-13,Spain,Spain,8.0,M,Left/Centre/Right Attacking Midfielder,54,129.0,20.0,9.0,5.0,3.0,391.0,1.0,18.0,20.0,511.0,,,2.0,5.0,,8.0,3.0,42.0,28.0,4.0,2.0,1.0,,,,,,,2.0,1.0,,,,,,2.0,1.0,,,1.0,3.0,,1.0,,,,1.0,2.0,1.0,,2.0,5.0,6.0,,2.0,1.0,5.0,,,,2.0,,,45.0,44.0,1.0,,2.0,2.0,18.0,2.0,8.0,2.0,26.0,6.0,5.0,9.0,1.0,32.0,21.0,2.0,3.0,1.0,,,87.0,46.0,1.0,4.0,170.0,7.0,2.0,5.0,4.0,1.0,,2.0,1.0,1.0,,,1.0,9.0,,7.0,,7.0,154.0,46.0,40.0,1.0,,619.0,4.0,6.0,4.0,541.0,2.0,,74.0,70.0,59.0,,109.0,109.0,5.0,8.0,31.0,,18.0,192.0,,,,2.0,210.0,493.0,12.0,10.0,137.0,33.0,3.0,15.0,39.0,17.0,76802.46997070312,,242.0,6.0,463.0,1.0,20.0,25.0,1.0,561.0,,8.0,2.0,1.0,10.0,4.0,2.0,695.0,12.0,12.0,12.0,2.0,6.0,9.0,4.0,2.0,2.0,,,,,5.0,2.0,,,0.0,4.0,,,,,,,,2.0,,6.0,1.0,,23.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8980,42702.0,Jeffrey Schlupp,Jeffrey,Schlupp,1992-12-23,Germany,Ghana,15.0,M,Left Winger,54,86.0,9.0,2.0,2.0,5.0,168.0,15.0,6.0,27.0,252.0,1.0,,66.0,18.0,23.0,19.0,2.0,116.0,68.0,6.0,,1.0,,,,,,,,,,,,,1.0,,,,,,3.0,,,,,1.0,,1.0,1.0,,,2.0,2.0,,,,,,,,,,,57.0,72.0,,,,8.0,25.0,2.0,14.0,3.0,1.0,8.0,7.0,12.0,2.0,62.0,83.0,8.0,49.0,26.0,,1.0,76.0,0.0,4.0,4.0,175.0,12.0,,17.0,14.0,3.0,,,,,,1.0,26.0,45.0,,26.0,3.0,26.0,28.0,82.0,42.0,10.0,10.0,1136.0,3.0,3.0,,344.0,4.0,7.0,130.0,10.0,19.0,,186.0,186.0,3.0,45.0,24.0,,25.0,89.0,,1.0,,1.0,96.0,248.0,13.0,6.0,122.0,21.0,49.0,30.0,15.0,15.0,102988.81158447266,,130.0,9.0,242.0,50.0,6.0,72.0,,349.0,2.0,3.0,4.0,7.0,35.0,,89.0,681.0,20.0,19.0,19.0,11.0,7.0,15.0,5.0,28.0,,,,,4.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,11230.0,Kasper Schmeichel,Kasper,Schmeichel,1986-11-05,Denmark,Denmark,1.0,G,Goalkeeper,54,110.0,40.0,0.0,0.0,,244.0,120.0,0.0,310.0,354.0,,,,,11.0,30.0,0.0,258.0,193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.0,,,,,2.0,,3.0,8.0,,,0.0,,7.0,3.0,15.0,,23.0,1.0,1.0,,272.0,5.0,,0.0,819.0,30.0,,47.0,43.0,4.0,,,,,,,3.0,1.0,,1.0,1.0,1.0,48.0,727.0,246.0,13.0,30.0,2667.0,,,,345.0,,,146.0,174.0,13.0,4.0,553.0,548.0,,20.0,2.0,,2.0,21.0,,1.0,,,76.0,151.0,1.0,,162.0,49.0,28.0,2.0,0.0,0.0,123753.23291015624,,272.0,0.0,726.0,373.0,1.0,840.0,,888.0,,,1.0,,2.0,,,1172.0,,,,3.0,10.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,25.0,67.0,2.0,1.0,36.0,65.0,8.0,278.0,37.0,214.0,71.0,4.0,12.0,59.0,51.0,113.0,8.0,4.0,39.0,30.0,,,,,,,,,,,,,,,,,,
4615,258394.0,Morgan Schneiderlin,Morgan,Schneiderlin,1989-11-08,France,France,6.0,M,Centre Defensive Midfielder,54,399.0,40.0,1.0,1.0,,380.0,3.0,10.0,69.0,778.0,,,1.0,28.0,18.0,17.0,19.0,96.0,59.0,6.0,5.0,1.0,,,,,,,,1.0,,,2.0,3.0,1.0,1.0,3.0,1.0,,,1.0,,2.0,1.0,,1.0,,,1.0,,1.0,2.0,3.0,,1.0,1.0,3.0,2.0,,1.0,1.0,0.0,,98.0,89.0,,,1.0,0.0,15.0,1.0,17.0,5.0,,1.0,,11.0,4.0,78.0,60.0,0.0,28.0,13.0,1.0,,98.0,0.0,1.0,21.0,257.0,12.0,1.0,14.0,12.0,2.0,1.0,,,,,,13.0,60.0,,31.0,1.0,31.0,241.0,117.0,91.0,2.0,5.0,1070.0,2.0,4.0,3.0,843.0,4.0,,104.0,101.0,6.0,1.0,110.0,110.0,4.0,35.0,50.0,,15.0,270.0,,1.0,,4.0,127.0,755.0,12.0,6.0,420.0,65.0,28.0,10.0,1.0,1.0,127623.32012939456,,165.0,3.0,447.0,7.0,10.0,91.0,,866.0,,8.0,2.0,5.0,26.0,,1.0,1027.0,14.0,9.0,9.0,9.0,11.0,9.0,1.0,19.0,2.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,58158.0,Mark Schwarzer,Mark,Schwarzer,1972-10-06,Australia,Australia,32.0,G,Goalkeeper,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5271,125877.0,Bastian Schweinsteiger,Bastian,Schweinsteiger,1984-08-01,Germany,Germany,31.0,M,Centre Central Midfielder,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4185,6782.0,Stéphane Sessegnon,Stéphane,Sessegnon,1984-06-01,Benin,Benin,29.0,M,Centre/Right Attacking Midfielder,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5267,289343.0,Xherdan Shaqiri,Xherdan,Shaqiri,1991-10-10,Kosovo,Switzerland,29.0,M,Left/Right Winger,54,148.0,35.0,35.0,10.0,2.0,366.0,,20.0,38.0,479.0,1.0,6.0,15.0,5.0,2.0,21.0,9.0,160.0,89.0,22.0,6.0,3.0,5.0,1.0,2.0,3.0,,1.0,,,2.0,,,,10.0,,7.0,,4.0,6.0,47.0,,6.0,4.0,,5.0,5.0,8.0,13.0,,6.0,29.0,33.0,,,,1.0,5.0,1.0,,2.0,,3.0,142.0,94.0,5.0,1.0,,1.0,40.0,18.0,18.0,4.0,71.0,18.0,27.0,44.0,7.0,106.0,79.0,1.0,2.0,1.0,,1.0,98.0,24.0,8.0,16.0,183.0,21.0,4.0,21.0,19.0,2.0,1.0,2.0,2.0,2.0,,,1.0,28.0,1.0,9.0,,9.0,215.0,39.0,30.0,6.0,2.0,1707.0,22.0,19.0,10.0,587.0,,5.0,70.0,133.0,183.0,,365.0,365.0,9.0,40.0,45.0,,40.0,69.0,2.0,,,20.0,206.0,468.0,7.0,41.0,163.0,71.0,2.0,61.0,131.0,61.0,193657.2802734375,,301.0,5.0,577.0,2.0,23.0,58.0,4.0,609.0,2.0,48.0,11.0,,11.0,16.0,17.0,1052.0,57.0,57.0,57.0,28.0,8.0,38.0,20.0,6.0,2.0,3.0,6.0,,,26.0,4.0,,,,17.0,1.0,,,,4.0,,,,,16.0,,1.0,70.0,,,,,,,,1.0,1.0,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
3982,309578.0,Mohamed Diamé,Mohamed,Diamé,1987-06-14,France,Senegal,18.0,M,Centre Defensive Midfielder,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15199,270977.0,Grady Diangana,Grady,Diangana,1998-04-19,England,England,,M,Left/Centre/Right Attacking Midfielder,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14800,281972.0,Brahim Díaz,Brahim,Díaz,1999-08-03,Spain,Spain,10.0,M,Left/Centre Attacking Midfielder,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4941,6883.0,Diego Costa,Diego,Da Silva Costa,1988-10-07,Brazil,Spain,19.0,F,Centre Striker,54,217.0,23.0,1.0,1.0,4.0,562.0,,115.0,28.0,778.0,2.0,6.0,5.0,110.0,44.0,35.0,17.0,161.0,130.0,35.0,49.0,11.0,17.0,,4.0,3.0,3.0,2.0,7.0,7.0,5.0,2.0,7.0,10.0,27.0,18.0,26.0,18.0,5.0,8.0,27.0,,9.0,1.0,2.0,12.0,11.0,5.0,9.0,,4.0,20.0,92.0,1.0,13.0,14.0,72.0,6.0,,,13.0,3.0,5.0,333.0,93.0,6.0,12.0,7.0,3.0,67.0,32.0,19.0,9.0,2.0,9.0,,120.0,3.0,362.0,207.0,3.0,37.0,29.0,,,83.0,63.0,33.0,43.0,193.0,35.0,20.0,30.0,26.0,4.0,14.0,7.0,3.0,7.0,1.0,1.0,30.0,65.0,4.0,7.0,,7.0,217.0,39.0,20.0,5.0,6.0,3089.0,17.0,25.0,42.0,965.0,3.0,10.0,168.0,112.0,73.0,2.0,583.0,581.0,18.0,16.0,59.0,2.0,67.0,291.0,,1.0,3.0,37.0,363.0,711.0,15.0,43.0,238.0,41.0,39.0,134.0,9.0,9.0,318520.43603515625,5.0,535.0,43.0,805.0,1.0,130.0,42.0,26.0,1034.0,4.0,111.0,8.0,,18.0,12.0,5.0,1763.0,263.0,107.0,107.0,92.0,27.0,56.0,28.0,9.0,10.0,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,,2.0,,3.0,,1.0,,,1.0,,,2.0,,,1.0,,,1.0,,,,,,8.0,,,1.0,,,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
4112,14109.0,Eric Dier,Eric,Dier,1994-01-15,England,England,15.0,D,Centre Central Defender,54,1034.0,101.0,4.0,4.0,3.0,688.0,13.0,10.0,187.0,1718.0,,,19.0,55.0,73.0,36.0,12.0,195.0,119.0,13.0,10.0,,3.0,1.0,1.0,1.0,,1.0,,,1.0,,5.0,10.0,2.0,2.0,6.0,5.0,,,2.0,,4.0,1.0,,1.0,4.0,4.0,4.0,,,8.0,6.0,,2.0,,11.0,1.0,1.0,,3.0,1.0,,175.0,162.0,0.0,1.0,1.0,4.0,43.0,6.0,19.0,15.0,,4.0,16.0,15.0,8.0,115.0,140.0,4.0,139.0,82.0,1.0,4.0,245.0,37.0,1.0,24.0,731.0,34.0,2.0,24.0,22.0,2.0,1.0,,,,,,87.0,144.0,,35.0,7.0,35.0,676.0,336.0,245.0,3.0,19.0,3044.0,8.0,6.0,7.0,1914.0,17.0,,101.0,282.0,60.0,2.0,328.0,318.0,5.0,84.0,73.0,,43.0,399.0,2.0,1.0,,10.0,218.0,1655.0,18.0,14.0,1116.0,169.0,149.0,8.0,20.0,20.0,349794.61181640625,,343.0,11.0,885.0,43.0,11.0,275.0,3.0,1981.0,,23.0,3.0,2.0,48.0,,21.0,2402.0,33.0,12.0,12.0,18.0,25.0,4.0,10.0,35.0,6.0,3.0,3.0,5.0,18.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12983,128620.0,Adama Diomande,Adama,Diomande,1990-02-14,Norway,Norway,99.0,F,Centre Striker,54,91.0,2.0,1.0,1.0,12.0,162.0,,19.0,6.0,252.0,,,0.0,39.0,35.0,22.0,4.0,136.0,103.0,13.0,12.0,1.0,4.0,,,5.0,1.0,,,1.0,,,3.0,3.0,2.0,2.0,12.0,2.0,,,1.0,,2.0,,1.0,2.0,9.0,1.0,2.0,,2.0,3.0,19.0,,2.0,4.0,19.0,1.0,,,3.0,,,108.0,53.0,,2.0,1.0,2.0,25.0,3.0,25.0,,,3.0,1.0,44.0,4.0,132.0,98.0,2.0,7.0,5.0,,1.0,31.0,77.0,3.0,19.0,64.0,13.0,2.0,29.0,29.0,,1.0,,,,,,5.0,62.0,,7.0,,7.0,61.0,4.0,2.0,15.0,,1169.0,6.0,7.0,6.0,315.0,2.0,2.0,48.0,31.0,16.0,6.0,162.0,162.0,7.0,24.0,22.0,,25.0,88.0,,,1.0,14.0,94.0,246.0,18.0,13.0,102.0,2.0,7.0,30.0,4.0,4.0,143603.1900634766,1.0,133.0,32.0,223.0,,26.0,6.0,10.0,321.0,1.0,23.0,6.0,9.0,25.0,3.0,0.0,557.0,43.0,35.0,35.0,16.0,3.0,22.0,5.0,19.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10506,52761.0,Dionatan Teixeira,Dionatan do Nascimento,Teixeira,1992-07-24,Brazil,Slovakia,23.0,D,Defender,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3925,256645.0,Mame Biram Diouf,Mame Biram,Diouf,1987-12-16,Senegal,Senegal,92.0,F,Centre Striker,54,76.0,10.0,6.0,6.0,15.0,163.0,5.0,5.0,11.0,233.0,,,60.0,70.0,81.0,27.0,17.0,120.0,91.0,7.0,6.0,3.0,4.0,,,,,,1.0,,,,5.0,6.0,6.0,1.0,7.0,3.0,,1.0,6.0,,3.0,1.0,0.0,2.0,2.0,2.0,1.0,,,3.0,13.0,,1.0,1.0,8.0,3.0,,,,2.0,1.0,79.0,54.0,3.0,4.0,1.0,1.0,23.0,8.0,12.0,2.0,,18.0,8.0,19.0,7.0,137.0,152.0,1.0,37.0,19.0,,1.0,62.0,28.0,2.0,28.0,136.0,15.0,1.0,26.0,25.0,1.0,1.0,2.0,2.0,2.0,,3.0,19.0,113.0,,18.0,1.0,18.0,109.0,29.0,16.0,12.0,9.0,1382.0,3.0,6.0,4.0,357.0,3.0,1.0,26.0,121.0,36.0,1.0,231.0,231.0,4.0,26.0,24.0,,23.0,39.0,,,,8.0,94.0,227.0,13.0,10.0,95.0,20.0,37.0,30.0,26.0,26.0,159127.50878906253,,174.0,57.0,294.0,12.0,6.0,26.0,10.0,363.0,1.0,20.0,9.0,12.0,35.0,,76.0,707.0,39.0,29.0,29.0,23.0,8.0,15.0,15.0,26.0,3.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
2125,18714.0,Sylvain Distin,Sylvain,Distin,1977-12-16,France,France,25.0,D,Centre Central Defender,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
