id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_through_ball,accurate_throws,aerial_lost,aerial_won,appearances,assist_handball_won,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,attempts_obox,att_assist_openplay,att_bx_centre,att_bx_left,att_bx_right,att_cmiss_high,att_cmiss_left,att_cmiss_right,att_corner,att_fastbreak,att_freekick_miss,att_freekick_total,att_goal_high_left,att_goal_low_right,att_hd_goal,att_hd_miss,att_hd_target,att_hd_total,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_post,att_ibox_target,att_lf_target,att_lf_total,att_lg_centre,att_miss_high,att_miss_high_left,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_miss,att_obox_post,att_obox_target,att_obp_goal,att_obx_centre,att_openplay,att_post_high,att_post_right,att_rf_target,att_rf_total,att_setpiece,att_sv_high_right,att_sv_low_centre,att_sv_low_right,backward_pass,ball_recovery,big_chance_missed,big_chance_scored,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,clean_sheet,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_goal,error_lead_to_shot,fifty_fifty,final_third_entries,fouled_final_third,fouls,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goal_assist,goal_assist_intentional,goal_assist_openplay,head_clearance,head_pass,hit_woodwork,interception,interceptions_in_box,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,overrun,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,post_scoring_att,put_through,rightside_pass,shot_fastbreak,shot_off_target,six_yard_block,successful_fifty_fifty,successful_final_third_passes,successful_open_play_pass,successful_put_through,times_tackled,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_fastbreak,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,winning_goal,wins,won_contest,won_corners,won_tackle,yellow_card,accurate_corners_intobox,accurate_cross,accurate_cross_nocorner,assist_attempt_saved,assist_blocked_shot,att_assist_setplay,att_cmiss_high_left,att_lf_goal,att_sv_high_left,att_sv_low_left,big_chance_created,corner_taken,goals_openplay,hand_ball,total_corners_intobox,total_offside,att_cmiss_high_right,att_freekick_target,att_goal_high_centre,att_goal_low_centre,att_goal_low_left,att_obxd_left,att_obx_left,att_one_on_one,att_rf_goal,att_sv_high_centre,freekick_cross,goal_assist_setplay,accurate_pull_back,att_hd_post,clearance_off_line,foul_throw_in,offside_provoked,shield_ball_oop,total_pull_back,att_goal_high_right,red_card,penalty_conceded,goal_kicks,accurate_freekick_cross,assist_own_goal,assist_penalty_won,penalty_won,goal_assist_deadball,att_lg_right,second_goal_assist,assist_pass_lost,assist_post,att_post_left,last_man_tackle,att_obox_goal,att_pen_goal,dangerous_play,assist_free_kick_won,att_pen_target,att_freekick_goal,goal_fastbreak,accurate_goal_kicks,att_lg_left,att_obxd_right,own_goals,accurate_keeper_sweeper,accurate_keeper_throws,cross_not_claimed,dive_save,diving_save,gk_smother,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,total_keeper_sweeper,second_yellow,att_freekick_post,dive_catch,penalty_save,att_pen_post,att_pen_miss,att_obx_right
20196,252271.0,Yoshinori Muto,Yoshinori,Muto,1992-07-15,Japan,Japan,12.0,F,Centre Striker,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25467,278143.0,Enock Mwepu,Enock,Mwepu,1998-01-01,Zambia,Zambia,12.0,M,Left/Centre/Right Attacking Midfielder,418,126.0,7.0,1.0,162.0,0.0,9.0,6.0,287.0,1.0,1.0,29.0,9.0,18.0,,14.0,94.0,56.0,9.0,10.0,5.0,4.0,1.0,2.0,1.0,1.0,2.0,,,,,1.0,,,1.0,,1.0,3.0,,4.0,,2.0,,2.0,,3.0,0.0,1.0,1.0,3.0,,4.0,,4.0,,9.0,15.0,,,6.0,16.0,4.0,,3.0,3.0,106.0,70.0,3.0,,3.0,28.0,3.0,22.0,1.0,4.0,3.0,9.0,6.0,85.0,61.0,3.0,16.0,10.0,,,38.0,40.0,7.0,18.0,115.0,12.0,2.0,13.0,7.0,6.0,4.0,4.0,3.0,10.0,30.0,,12.0,,12.0,99.0,44.0,21.0,3.0,4.0,994.0,1.0,8.0,8.0,381.0,2.0,3.0,27.0,77.0,18.0,,150.0,150.0,11.0,27.0,32.0,,28.0,65.0,,8.0,0.0,14.0,88.0,283.0,18.0,17.0,9.0,151.0,21.0,16.0,23.0,7.0,7.0,,139.0,6.0,241.0,6.0,10.0,25.0,385.0,19.0,7.0,6.0,22.0,4.0,1.0,591.0,36.0,26.0,26.0,15.0,1.0,9.0,15.0,9.0,12.0,2.0,,1.0,1.0,,,,0.0,,,,3.0,,2.0,1.0,,2.0,,,,,1.0,,,,2.0,,,1.0,1.0,,,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
24983,299539.0,Vitalii Mykolenko,Vitalii,Mykolenko,1999-05-29,Ukraine,Ukraine,19.0,D,Left Full Back,418,90.0,11.0,1.0,153.0,5.0,,13.0,235.0,1.0,76.0,12.0,10.0,13.0,,7.0,92.0,55.0,4.0,4.0,6.0,1.0,3.0,,,1.0,1.0,2.0,,,,,1.0,,,,,,,3.0,,1.0,1.0,7.0,,,0.0,,3.0,2.0,1.0,2.0,,,,4.0,6.0,,,,1.0,,,1.0,,59.0,64.0,1.0,,10.0,24.0,1.0,9.0,3.0,22.0,8.0,4.0,2.0,43.0,47.0,10.0,27.0,13.0,,,19.0,55.0,1.0,13.0,145.0,12.0,1.0,17.0,16.0,1.0,,,,13.0,33.0,,16.0,1.0,16.0,13.0,48.0,24.0,7.0,15.0,1056.0,5.0,3.0,2.0,312.0,2.0,3.0,139.0,4.0,48.0,,170.0,170.0,4.0,44.0,16.0,,24.0,103.0,,5.0,,11.0,78.0,229.0,13.0,10.0,8.0,125.0,29.0,27.0,9.0,41.0,38.0,,115.0,2.0,236.0,22.0,,40.0,320.0,8.0,2.0,1.0,25.0,1.0,104.0,628.0,14.0,11.0,11.0,9.0,0.0,4.0,3.0,12.0,15.0,,,8.0,8.0,,,2.0,,1.0,,,,3.0,1.0,1.0,3.0,,,,,,,,,,,,8.0,,,,,,3.0,3.0,,,,,,2.0,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15019,299990.0,Daniel N'Lundulu,Daniel,N'Lundulu,1999-02-05,England,England,9.0,F,Centre Striker,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45351,307380.0,Marvelous Nakamba,Marvelous,Nakamba,1994-01-19,Zimbabwe,Zimbabwe,,M,Midfielder,418,176.0,6.0,,151.0,2.0,1.0,13.0,327.0,,,14.0,9.0,16.0,,14.0,93.0,51.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,82.0,,,1.0,15.0,,22.0,1.0,,1.0,10.0,3.0,63.0,64.0,1.0,15.0,6.0,,1.0,24.0,39.0,1.0,16.0,123.0,10.0,,20.0,15.0,5.0,,,,6.0,30.0,,12.0,2.0,12.0,115.0,35.0,28.0,9.0,2.0,905.0,,2.0,,373.0,4.0,,47.0,30.0,5.0,,84.0,84.0,5.0,35.0,42.0,,15.0,96.0,,,,13.0,63.0,316.0,10.0,12.0,2.0,204.0,9.0,15.0,16.0,1.0,1.0,,78.0,1.0,181.0,7.0,1.0,20.0,384.0,,5.0,6.0,32.0,1.0,,532.0,,14.0,14.0,9.0,0.0,4.0,14.0,1.0,19.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14577,289105.0,Richard Nartey,Richard,Nartey,1998-09-06,England,England,5.0,D,Centre Central Defender,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22651,160685.0,Marc Navarro,Marc,Navarro,1995-07-02,Spain,Spain,2.0,D,Right Full Back,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20479,42220.0,Wilfred Ndidi,Wilfred,Ndidi,1996-12-16,Nigeria,Nigeria,25.0,M,Centre Central Midfielder,418,453.0,26.0,1.0,292.0,5.0,4.0,29.0,745.0,,1.0,32.0,42.0,19.0,,23.0,198.0,82.0,7.0,7.0,2.0,5.0,1.0,,,,,5.0,,,,,,,,3.0,3.0,3.0,,,,4.0,,2.0,,,,1.0,3.0,1.0,2.0,5.0,,,,7.0,8.0,,,1.0,9.0,1.0,1.0,3.0,,117.0,165.0,,,2.0,47.0,5.0,33.0,4.0,1.0,,15.0,4.0,116.0,135.0,2.0,52.0,36.0,,1.0,69.0,66.0,1.0,30.0,295.0,18.0,,26.0,22.0,4.0,,,,36.0,95.0,,42.0,8.0,42.0,265.0,95.0,55.0,8.0,15.0,1619.0,1.0,1.0,4.0,913.0,8.0,1.0,93.0,72.0,14.0,3.0,236.0,236.0,12.0,77.0,76.0,,47.0,252.0,,5.0,2.0,36.0,93.0,729.0,28.0,21.0,2.0,527.0,49.0,52.0,17.0,1.0,1.0,,142.0,4.0,403.0,31.0,5.0,67.0,929.0,14.0,2.0,1.0,60.0,2.0,2.0,1252.0,17.0,25.0,25.0,22.0,0.0,7.0,11.0,2.0,32.0,4.0,,,,1.0,,,,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,2.0,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25329,53116.0,Tanguy Ndombele,Tanguy,Ndombele,1996-12-28,France,France,28.0,M,Centre Central Midfielder,418,92.0,1.0,,138.0,1.0,1.0,6.0,230.0,2.0,,1.0,2.0,9.0,,2.0,46.0,25.0,6.0,3.0,3.0,4.0,2.0,,,,,1.0,,,,,,,,1.0,1.0,2.0,1.0,1.0,,2.0,1.0,3.0,,,,2.0,,,2.0,1.0,,,,3.0,7.0,,,,5.0,1.0,,,1.0,56.0,27.0,,,,13.0,4.0,7.0,,3.0,,20.0,2.0,40.0,32.0,,1.0,,,,22.0,31.0,2.0,3.0,63.0,6.0,1.0,11.0,10.0,1.0,1.0,1.0,1.0,,4.0,,1.0,,1.0,65.0,16.0,12.0,4.0,2.0,486.0,,4.0,3.0,255.0,,1.0,31.0,26.0,8.0,,87.0,87.0,4.0,9.0,14.0,,13.0,80.0,,2.0,,10.0,64.0,221.0,5.0,29.0,4.0,99.0,4.0,1.0,20.0,3.0,3.0,,85.0,1.0,168.0,2.0,2.0,10.0,264.0,9.0,5.0,3.0,10.0,7.0,,380.0,12.0,20.0,20.0,9.0,0.0,3.0,11.0,3.0,7.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14450,315291.0,Reiss Nelson,Reiss,Nelson,1999-12-10,England,England,14.0,F,Right Winger,418,1.0,,,7.0,,,,8.0,,,,,1.0,,,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,6.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,3.0,,,1.0,1.0,,,,,,1.0,,,,,2.0,0.0,,1.0,,19.0,1.0,,,12.0,,,,7.0,1.0,,4.0,4.0,,,2.0,,1.0,1.0,,,,,6.0,8.0,1.0,0.0,1.0,2.0,,,,,,,9.0,,10.0,,,,12.0,1.0,,1.0,1.0,,,16.0,2.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16642,287661.0,Nélson Semedo,Nélson,Cabral Semedo,1993-11-16,Portugal,Portugal,,D,Defender,418,261.0,19.0,1.0,450.0,4.0,3.0,19.0,706.0,,205.0,27.0,15.0,25.0,,10.0,198.0,109.0,11.0,8.0,17.0,2.0,,9.0,,1.0,2.0,2.0,2.0,,,,,,,,,4.0,,3.0,,4.0,0.0,5.0,,1.0,,4.0,3.0,2.0,1.0,7.0,,0.0,,8.0,17.0,,,4.0,14.0,,2.0,1.0,1.0,208.0,155.0,2.0,,12.0,60.0,5.0,24.0,6.0,20.0,12.0,27.0,3.0,125.0,136.0,12.0,52.0,22.0,,1.0,57.0,100.0,3.0,23.0,327.0,25.0,,18.0,15.0,3.0,1.0,1.0,1.0,22.0,28.0,,21.0,2.0,21.0,339.0,100.0,50.0,10.0,20.0,2137.0,5.0,13.0,4.0,909.0,4.0,9.0,8.0,344.0,39.0,5.0,365.0,365.0,11.0,89.0,55.0,,60.0,38.0,2.0,10.0,,28.0,241.0,703.0,19.0,52.0,18.0,342.0,72.0,52.0,64.0,32.0,32.0,2.0,317.0,2.0,602.0,46.0,3.0,89.0,912.0,19.0,6.0,,58.0,1.0,220.0,1581.0,54.0,51.0,51.0,24.0,0.0,12.0,39.0,7.0,39.0,1.0,,5.0,5.0,,,,,,,,1.0,,,1.0,,4.0,1.0,,,,,,,,,,,,5.0,,,,2.0,3.0,7.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20064,188297.0,Jeremy Ngakia,Jeremy,Ngakia,2000-09-07,England,England,2.0,D,Right Full Back,418,132.0,18.0,,120.0,4.0,,19.0,248.0,,70.0,18.0,16.0,16.0,,8.0,113.0,48.0,,5.0,4.0,,,,,,1.0,4.0,,,,,,,,,,,,,,,,2.0,,,1.0,,2.0,1.0,1.0,4.0,,,,5.0,1.0,,,,3.0,,,,,43.0,56.0,,,2.0,22.0,1.0,15.0,1.0,8.0,14.0,5.0,4.0,56.0,62.0,2.0,30.0,15.0,0.0,,30.0,67.0,3.0,10.0,178.0,9.0,,19.0,18.0,1.0,,,,15.0,46.0,,12.0,1.0,12.0,90.0,49.0,30.0,10.0,8.0,900.0,2.0,2.0,,330.0,4.0,1.0,16.0,102.0,30.0,2.0,144.0,144.0,,40.0,16.0,,22.0,25.0,,4.0,,18.0,68.0,242.0,7.0,13.0,4.0,167.0,44.0,30.0,17.0,25.0,22.0,,103.0,2.0,194.0,14.0,,43.0,336.0,5.0,4.0,7.0,31.0,1.0,78.0,592.0,2.0,10.0,10.0,6.0,0.0,2.0,9.0,9.0,18.0,,1.0,4.0,3.0,,,,,,,,1.0,3.0,,,3.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4931,288989.0,Saúl Ñíguez,Saúl,Ñíguez,1994-11-21,Spain,Spain,17.0,M,Centre Central Midfielder,418,147.0,12.0,,144.0,4.0,3.0,13.0,289.0,,15.0,11.0,8.0,10.0,,5.0,27.0,23.0,2.0,3.0,3.0,1.0,,0.0,,,,1.0,,,,,,,,1.0,1.0,,,1.0,,1.0,,4.0,,,,,2.0,,2.0,1.0,,,,3.0,4.0,,,,,,,1.0,,92.0,18.0,,,1.0,15.0,2.0,7.0,1.0,9.0,1.0,11.0,3.0,39.0,30.0,1.0,9.0,6.0,,1.0,14.0,25.0,,9.0,63.0,5.0,,6.0,5.0,1.0,,,,6.0,20.0,,7.0,,7.0,58.0,36.0,23.0,,2.0,478.0,1.0,2.0,1.0,319.0,3.0,2.0,79.0,12.0,5.0,1.0,70.0,70.0,0.0,10.0,8.0,,15.0,112.0,,2.0,,8.0,58.0,283.0,11.0,12.0,3.0,160.0,22.0,9.0,3.0,10.0,10.0,,71.0,,175.0,7.0,3.0,23.0,325.0,5.0,2.0,5.0,20.0,,18.0,445.0,13.0,9.0,9.0,0.0,0.0,7.0,2.0,2.0,9.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14451,161996.0,Eddie Nketiah,Eddie,Nketiah,1999-05-30,England,England,14.0,F,Centre Striker,418,49.0,1.0,0.0,125.0,,8.0,1.0,174.0,1.0,1.0,34.0,8.0,21.0,,6.0,78.0,33.0,22.0,7.0,12.0,12.0,3.0,1.0,,,3.0,2.0,3.0,,,,,1.0,2.0,1.0,6.0,3.0,5.0,7.0,3.0,4.0,1.0,6.0,,,1.0,,3.0,4.0,1.0,1.0,1.0,4.0,,6.0,25.0,2.0,1.0,6.0,17.0,2.0,1.0,2.0,2.0,69.0,27.0,3.0,4.0,,16.0,4.0,3.0,,4.0,,11.0,1.0,79.0,45.0,,5.0,3.0,,,31.0,12.0,6.0,17.0,38.0,8.0,5.0,18.0,15.0,3.0,1.0,1.0,1.0,3.0,19.0,4.0,4.0,,4.0,39.0,11.0,5.0,8.0,2.0,824.0,5.0,8.0,13.0,223.0,2.0,4.0,39.0,32.0,11.0,2.0,112.0,112.0,5.0,9.0,13.0,4.0,16.0,78.0,3.0,12.0,1.0,16.0,67.0,173.0,7.0,27.0,13.0,66.0,4.0,5.0,30.0,4.0,4.0,3.0,93.0,7.0,162.0,4.0,10.0,6.0,224.0,29.0,4.0,13.0,9.0,1.0,1.0,398.0,65.0,26.0,26.0,14.0,3.0,12.0,14.0,14.0,4.0,3.0,,,,,,,,2.0,,,2.0,,4.0,1.0,,5.0,,,,2.0,3.0,,,,2.0,3.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5570,306531.0,Nicolas Nkoulou,Nicolas,Nkoulou,1990-03-27,Cameroon,Cameroon,,D,Defender,418,36.0,3.0,,14.0,,,4.0,50.0,,,,2.0,3.0,,1.0,12.0,8.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.0,,,,2.0,,,,,,1.0,,2.0,4.0,,8.0,4.0,,,1.0,5.0,,1.0,16.0,2.0,,2.0,1.0,1.0,,,,4.0,4.0,,2.0,,2.0,10.0,12.0,8.0,1.0,1.0,168.0,,1.0,,57.0,1.0,,5.0,4.0,,,8.0,8.0,,3.0,6.0,,2.0,23.0,,,,1.0,2.0,50.0,1.0,1.0,1.0,37.0,6.0,8.0,1.0,,,,7.0,,20.0,1.0,,6.0,57.0,,1.0,1.0,1.0,,,75.0,,,,,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76258,290068.0,Niels Nkounkou,Niels,Nkounkou,2000-11-01,France,France,14.0,D,Left Full Back,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3014,4029.0,Mark Noble,Mark,Noble,1987-05-08,England,England,16.0,M,Centre Central Midfielder,418,144.0,9.0,,117.0,,1.0,11.0,261.0,,1.0,1.0,1.0,11.0,,2.0,37.0,31.0,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,2.0,,,,1.0,48.0,38.0,1.0,1.0,,5.0,,6.0,,,1.0,4.0,1.0,15.0,16.0,,2.0,1.0,,1.0,9.0,35.0,,3.0,91.0,3.0,1.0,5.0,4.0,1.0,,,,1.0,5.0,,4.0,,4.0,90.0,33.0,24.0,5.0,,327.0,,1.0,2.0,285.0,1.0,,23.0,56.0,3.0,,44.0,44.0,2.0,12.0,24.0,,5.0,68.0,,,,7.0,44.0,249.0,3.0,5.0,1.0,155.0,20.0,2.0,4.0,2.0,2.0,,60.0,1.0,144.0,7.0,1.0,24.0,297.0,2.0,2.0,8.0,8.0,,1.0,339.0,2.0,0.0,0.0,4.0,0.0,5.0,3.0,,2.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23556,288592.0,Mathias Normann,Mathias,Normann,1996-05-28,Norway,Norway,16.0,M,Centre Central Midfielder,418,315.0,58.0,,228.0,3.0,4.0,65.0,536.0,5.0,3.0,15.0,27.0,23.0,,19.0,211.0,117.0,2.0,24.0,7.0,1.0,,1.0,1.0,2.0,1.0,4.0,,3.0,6.0,,1.0,,1.0,,1.0,,,2.0,,,,5.0,,3.0,1.0,5.0,4.0,2.0,6.0,13.0,,4.0,,24.0,15.0,,,4.0,20.0,1.0,,,,99.0,106.0,,,3.0,25.0,6.0,29.0,3.0,6.0,6.0,17.0,6.0,110.0,106.0,3.0,40.0,17.0,,1.0,52.0,147.0,9.0,37.0,315.0,20.0,1.0,40.0,35.0,5.0,2.0,2.0,2.0,17.0,74.0,1.0,19.0,3.0,19.0,153.0,149.0,76.0,14.0,6.0,1652.0,4.0,9.0,5.0,715.0,8.0,,100.0,85.0,75.0,4.0,306.0,306.0,4.0,48.0,54.0,,25.0,180.0,,15.0,,22.0,102.0,510.0,9.0,30.0,13.0,365.0,129.0,40.0,30.0,34.0,18.0,,209.0,2.0,416.0,22.0,5.0,140.0,747.0,26.0,10.0,3.0,34.0,8.0,11.0,1059.0,6.0,27.0,27.0,28.0,0.0,3.0,17.0,6.0,21.0,6.0,5.0,7.0,3.0,,,4.0,,1.0,2.0,2.0,5.0,20.0,1.0,1.0,17.0,1.0,1.0,2.0,,,,,,,,,6.0,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8293,188267.0,Will Norris,Will,Norris,1993-08-12,England,England,25.0,G,Goalkeeper,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66094,279698.0,Nuno Tavares,Nuno Albertino,Varela Tavares,2000-01-26,Portugal,Portugal,20.0,D,Left Full Back,418,210.0,13.0,0.0,280.0,2.0,2.0,13.0,481.0,,91.0,22.0,24.0,22.0,,11.0,97.0,58.0,14.0,9.0,9.0,3.0,8.0,,,2.0,,1.0,,,,,,,3.0,,3.0,4.0,1.0,9.0,,,,8.0,0.0,7.0,2.0,2.0,4.0,2.0,0.0,8.0,,1.0,,9.0,22.0,,,1.0,12.0,,,,,136.0,68.0,,1.0,3.0,36.0,4.0,10.0,3.0,26.0,14.0,13.0,,84.0,75.0,3.0,30.0,20.0,1.0,,28.0,56.0,3.0,23.0,180.0,13.0,1.0,19.0,15.0,4.0,1.0,1.0,1.0,20.0,40.0,,9.0,1.0,9.0,30.0,44.0,29.0,9.0,9.0,1170.0,1.0,9.0,2.0,573.0,5.0,5.0,189.0,9.0,34.0,1.0,214.0,214.0,4.0,40.0,24.0,,36.0,240.0,,17.0,,10.0,140.0,468.0,10.0,31.0,10.0,258.0,26.0,30.0,36.0,40.0,40.0,,177.0,0.0,368.0,20.0,2.0,37.0,586.0,23.0,3.0,9.0,21.0,,100.0,954.0,45.0,29.0,29.0,13.0,0.0,13.0,18.0,12.0,14.0,2.0,,9.0,9.0,,,,,,,,1.0,,1.0,2.0,,1.0,,,,,1.0,,,,1.0,1.0,0.0,,1.0,,,3.0,3.0,1.0,2.0,,,1.0,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51416,306166.0,Ørjan Nyland,Ørjan,Nyland,1990-09-10,Norway,Norway,1.0,G,Goalkeeper,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
